trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2833872,16261,16261,41033,1,0,0,0.284,16291,16260
2833872,16274,16274,42572,2,0,0,0.406,16305,16260
2833872,16300,16300,46623,3,0,0,0.643,16331,16260
2833872,16323,16330,46507,4,0,0,0.85,16353,16260
2833872,16346,16346,42570,5,0,0,1.074,16378,16260
2833872,16366,16366,46398,6,0,0,1.257,16398,16260
2833872,16387,16387,43163,7,0,0,1.447,16419,16260
2833872,16404,16413,43171,8,0,0,1.624,16438,16260
2833872,16453,16461,43169,9,0,0,2.086,16489,16260
2833872,16469,16473,43167,10,0,0,2.197,16501,16260
2833872,16488,16496,43165,11,0,0,2.392,16522,16260
2833872,16526,16530,41117,12,0,0,2.731,16559,16260
2833872,16541,16546,41115,13,0,0,2.879,16576,16260
2833872,16570,16580,41113,14,0,0,3.14,16604,16260
2833872,16594,16604,41209,15,0,0,3.313,16623,16260
2833872,16627,16632,41082,16,0,0,3.577,16652,16260
2833872,16675,16679,41883,17,0,0,3.952,16693,16260
2833872,16712,16753,41881,18,0,0,4.342,16736,16260
2833872,16767,16770,41879,19,0,0,4.53,16757,16260
2833872,16786,16837,41877,20,0,0,4.735,16779,16260
2833872,16849,16853,41874,21,0,0,4.894,16797,16260
2833872,16870,16889,41872,22,0,0,5.085,16818,16260
2833872,16910,16913,41870,23,0,0,5.365,16848,16260
2833872,16921,16941,41868,24,0,0,5.472,16860,16260
2833872,16968,16972,41866,25,0,0,5.744,16891,16260
2833872,16991,16995,41863,26,0,0,6.007,16921,16260
2833872,17024,17027,41861,27,0,0,6.422,16968,16260
2833872,17043,17047,41859,28,0,0,6.624,16992,16260
2833872,17073,17082,41857,29,0,0,6.881,17021,16260
2833872,17109,17117,41855,30,0,0,7.177,17055,16260
2833872,17141,17167,41853,31,0,0,7.475,17089,16260
2833872,17190,17193,41851,32,0,0,7.818,17128,16260
2833872,17213,17230,41850,33,0,0,8.079,17158,16260
2833872,17262,17266,41847,34,0,0,8.5,17206,16260
2833872,17279,17300,41845,35,0,0,8.66,17224,16260
2833872,17321,17326,41843,36,0,0,8.94,17256,16260
2833872,17344,17361,41835,37,0,0,9.15,17280,16260
2833872,17387,17391,41838,38,0,0,9.5,17323,16260
2833872,17405,17428,41836,39,0,0,9.692,17347,16260
2833872,17442,17462,41840,40,0,0,9.846,17366,16260
2833872,17489,17492,41832,41,0,0,10.141,17402,16260
2833872,17501,17521,41830,42,0,0,10.257,17416,16260
2833872,17604,17606,41827,43,0,0,10.9,17495,16260
2833872,17622,17624,41825,44,0,0,11.144,17525,16260
2833872,17640,17643,41823,45,0,0,11.4,17557,16260
2833872,17655,17658,41821,46,0,0,11.617,17584,16260
2833872,17672,17675,41819,47,0,0,11.842,17611,16260
2833872,17694,17714,41815,48,0,0,12.076,17640,16260
2833872,17738,17741,41816,49,0,0,12.326,17667,16260
2833872,17754,17757,41812,50,0,0,12.561,17692,16260
2833872,17773,17778,41810,51,0,0,12.789,17717,16260
2833872,17805,17827,41808,52,0,0,13.089,17749,16260
2833872,17842,17865,41806,53,0,0,13.24,17766,16260
2833872,17892,17920,41803,54,0,0,13.52,17796,16260
2833872,17937,17940,41801,55,0,0,13.745,17820,16260
2833872,17961,17967,41799,56,0,0,13.988,17856,16260
2833872,17992,18009,41797,57,0,0,14.26,17896,16260
2833872,18039,18058,41795,58,0,0,14.498,17931,16260
2833872,18098,18102,41876,59,0,0,14.781,17973,16260
2833872,18119,18125,46423,60,0,0,15.009,18006,16260
2836447,16409,16435,41273,1,0,0,0.172,16407,16380
2836447,16445,16450,42445,2,0,0,0.302,16428,16380
2836447,16461,16473,42446,3,0,0,0.438,16449,16380
2836447,16483,16488,42013,4,0,0,0.567,16470,16380
2836447,16525,16542,42448,5,0,0,0.902,16523,16380
2836447,16560,16563,42460,6,0,0,1.108,16555,16380
2836447,16587,16608,42458,7,0,0,1.322,16589,16380
2836447,16627,16650,42456,8,0,0,1.517,16620,16380
2836447,16665,16674,42453,9,0,0,1.681,16646,16380
2836447,16687,16696,42449,10,0,0,1.832,16670,16380
2836447,16719,16728,45059,11,0,0,2.103,16712,16380
2836447,16746,16763,42450,12,0,0,2.312,16745,16380
2836447,16783,16805,45061,13,0,0,2.517,16778,16380
2836447,16814,16822,45062,14,0,0,2.79,16821,16380
2836447,16866,16890,42182,15,0,0,3.085,16868,16380
2836447,16911,16936,42183,16,0,0,3.28,16898,16380
2836447,16947,16962,42185,17,0,0,3.399,16917,16380
2836447,16975,16987,42177,18,0,0,3.566,16944,16380
2836447,17000,17009,42175,19,0,0,3.72,16968,16380
2836447,17029,17039,42410,20,0,0,3.95,17004,16380
2836447,17059,17082,42419,21,0,0,4.174,17040,16380
2836447,17094,17113,42417,22,0,0,4.331,17064,16380
2836447,17142,17152,42415,23,0,0,4.556,17100,16380
2836447,17172,17182,42413,24,0,0,4.779,17126,16380
2836447,17198,17198,42011,25,0,0,4.982,17149,16380
2836447,17224,17224,42009,26,0,0,5.206,17175,16380
2836447,17244,17244,42007,27,0,0,5.383,17195,16380
2836447,17310,17325,42004,28,0,0,5.829,17247,16380
2836447,17343,17346,42002,29,0,0,6.08,17276,16380
2836447,17355,17373,42000,30,0,0,6.212,17291,16380
2836447,17388,17397,41998,31,0,0,6.42,17315,16380
2836447,17432,17445,41995,32,0,0,6.86,17366,16380
2836447,17467,17483,41993,33,0,0,7.157,17400,16380
2836447,17496,17510,41991,34,0,0,7.339,17416,16380
2836447,17531,17534,41989,35,0,0,7.638,17442,16380
2836447,17551,17560,41987,36,0,0,7.855,17461,16380
2836447,17588,17596,42139,37,0,0,8.174,17489,16380
2836447,17621,17625,42137,38,0,0,8.45,17513,16380
2836447,17669,17677,42135,39,0,0,8.955,17558,16380
2836447,17743,17746,42133,40,0,0,9.718,17625,16380
2836447,17773,17775,42131,41,0,0,10.181,17665,16380
2836447,17788,17791,42128,42,0,0,10.422,17686,16380
