trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2833721,40619,40643,41241,1,0,0
2833887,28796,28796,41241,1,0,0
2834442,81198,81230,41241,1,0,0
2834467,37088,37113,41241,1,0,0
2834684,54386,54409,41241,1,0,0
2835180,70309,70334,41241,1,0,0
2835209,30738,30759,41241,1,0,0
2835434,63988,64017,41241,1,0,0
2835581,49313,49343,41241,1,0,0
2835905,52052,52052,41241,1,0,0
2836415,43585,43608,41241,1,0,0
2836524,73941,73941,41241,1,0,0
2836600,59297,59297,41241,1,0,0
2836675,56524,56524,41241,1,0,0
2836704,66724,66814,41241,1,0,0
2836769,46663,46692,41241,1,0,0
2836831,61813,61813,41241,1,0,0
2837132,22938,22965,41241,1,0,0
2837359,77568,77593,41241,1,0,0
2837855,25260,25286,41241,1,0,0
2837876,84799,84799,41241,1,0,0
2833722,40810,40843,45053,1,0,0
2833722,40852,40883,45052,2,0,0
2833722,40893,40897,45051,3,0,0
2833722,40903,40906,45050,4,0,0
2833722,40919,40922,41537,5,0,0
2833722,40936,40946,41539,6,0,0
2833722,40957,40981,46418,7,0,0
2833888,28964,28984,45053,1,0,0
2833888,28994,29001,45052,2,0,0
2833888,29008,29011,45051,3,0,0
2833888,29016,29019,45050,4,0,0
2833888,29030,29033,41537,5,0,0
2833888,29046,29054,41539,6,0,0
2833888,29068,29071,46418,7,0,0
2834443,81360,81364,45053,1,0,0
2834443,81372,81379,45052,2,0,0
2834443,81386,81388,45051,3,0,0
2834443,81394,81396,45050,4,0,0
2834443,81407,81410,41537,5,0,0
2834443,81422,81429,41539,6,0,0
2834443,81440,81440,46418,7,0,0
2834468,37321,37325,45053,1,0,0
2834468,37340,37369,45052,2,0,0
2834468,37377,37381,45051,3,0,0
2834468,37387,37390,45050,4,0,0
2834468,37404,37408,41537,5,0,0
2834468,37422,37429,41539,6,0,0
2834468,37442,37474,46418,7,0,0
2834685,54601,54618,45053,1,0,0
2834685,54628,54646,45052,2,0,0
2834685,54653,54656,45051,3,0,0
2834685,54663,54680,45050,4,0,0
2834685,54693,54697,41537,5,0,0
2834685,54711,54723,41539,6,0,0
2834685,54733,54758,46418,7,0,0
2835181,70522,70530,45052,2,0,0
2835181,70538,70541,45051,3,0,0
2835181,70547,70550,45050,4,0,0
2835181,70563,70566,41537,5,0,0
2835181,70582,70593,41539,6,0,0
2835181,70605,70630,46418,7,0,0
2835210,30886,30904,45053,1,0,0
2835210,30913,30931,45052,2,0,0
2835210,30938,30941,45051,3,0,0
2835210,30948,30966,45050,4,0,0
2835210,30980,30983,41537,5,0,0
2835210,30996,31005,41539,6,0,0
2835210,31017,31020,46418,7,0,0
2835435,64214,64217,41537,5,0,0
2835435,64235,64253,41539,6,0,0
2835435,64268,64268,46418,7,0,0
2835582,49503,49513,45053,1,0,0
2835582,49516,49524,45052,2,0,0
2835582,49531,49534,45051,3,0,0
2835582,49542,49545,45050,4,0,0
2835582,49559,49562,41537,5,0,0
2835582,49576,49593,41539,6,0,0
2835582,49605,49608,46418,7,0,0
2835906,52245,52263,45053,1,0,0
2835906,52282,52306,45052,2,0,0
2835906,52314,52318,45051,3,0,0
