trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2891474,27777,27803,41241,1,0,0
2891605,40617,40640,41241,1,0,0
2891806,61692,61718,41241,1,0,0
2892384,81087,81108,41241,1,0,0
2892411,37083,37107,41241,1,0,0
2892685,54488,54510,41241,1,0,0
2892715,49318,49341,41241,1,0,0
2892926,33493,33515,41241,1,0,0
2893260,70323,70348,41241,1,0,0
2893289,30411,30444,41241,1,0,0
2893504,64097,64097,41241,1,0,0
2893581,59509,59509,41241,1,0,0
2893789,43689,43710,41241,1,0,0
2894078,52044,52044,41241,1,0,0
2894208,25356,25379,41241,1,0,0
2894604,73936,73960,41241,1,0,0
2894725,56544,56544,41241,1,0,0
2894754,66734,66734,41241,1,0,0
2894808,46662,46690,41241,1,0,0
2895085,22931,22955,41241,1,0,0
2895293,77568,77592,41241,1,0,0
2895580,84757,84782,41241,1,0,0
2891475,27953,27979,45053,1,0,0
2891475,27990,27999,45052,2,0,0
2891475,28007,28010,45051,3,0,0
2891475,28018,28034,45050,4,0,0
2891475,28048,28051,41537,5,0,0
2891475,28064,28075,41539,6,0,0
2891475,28089,28092,46418,7,0,0
2891606,40886,40937,45053,1,0,0
2891606,40946,40972,45052,2,0,0
2891606,40979,40983,45051,3,0,0
2891606,40988,40990,45050,4,0,0
2891606,41002,41005,41537,5,0,0
2891606,41019,41032,41539,6,0,0
2891606,41043,41043,46418,7,0,0
2891807,61861,61880,45053,1,0,0
2891807,61890,61906,45052,2,0,0
2891807,61913,61918,45051,3,0,0
2891807,61924,61927,45050,4,0,0
2891807,61939,61943,41537,5,0,0
2891807,61956,61965,41539,6,0,0
2891807,61977,62005,46418,7,0,0
2892385,81303,81303,46418,7,0,0
2892412,37241,37262,45053,1,0,0
2892412,37271,37288,45052,2,0,0
2892412,37296,37298,45051,3,0,0
2892412,37304,37306,45050,4,0,0
2892412,37317,37320,41537,5,0,0
2892412,37333,37348,41539,6,0,0
2892412,37358,37380,46418,7,0,0
2892686,54636,54639,45053,1,0,0
2892686,54647,54671,45052,2,0,0
2892686,54678,54682,45051,3,0,0
2892686,54689,54704,45050,4,0,0
2892686,54717,54720,41537,5,0,0
2892686,54732,54739,41539,6,0,0
2892686,54750,54753,46418,7,0,0
2892716,49501,49534,45053,1,0,0
2892716,49543,49561,45052,2,0,0
2892716,49568,49571,45051,3,0,0
2892716,49576,49579,45050,4,0,0
2892716,49590,49593,41537,5,0,0
2892716,49605,49623,41539,6,0,0
2892716,49635,49656,46418,7,0,0
2892927,33640,33658,45053,1,0,0
2892927,33668,33694,45052,2,0,0
2892927,33702,33704,45051,3,0,0
2892927,33711,33714,45050,4,0,0
2892927,33728,33732,41537,5,0,0
2892927,33748,33757,41539,6,0,0
2892927,33768,33791,46418,7,0,0
2893261,70514,70522,45052,2,0,0
2893261,70530,70532,45051,3,0,0
2893261,70538,70541,45050,4,0,0
2893261,70552,70556,41537,5,0,0
2893261,70570,70579,41539,6,0,0
2893261,70592,70613,46418,7,0,0
2893290,30608,30608,45051,3,0,0
2893290,30627,30630,45050,4,0,0
2893290,30642,30646,41537,5,0,0
2893290,30659,30669,41539,6,0,0
2893290,30681,30704,46418,7,0,0
2893505,64326,64332,45053,1,0,0
2893505,64342,64366,45052,2,0,0
2893505,64375,64378,45051,3,0,0
2893505,64384,64387,45050,4,0,0
2893505,64400,64403,41537,5,0,0
2893505,64418,64425,41539,6,0,0
2893505,64438,64440,46418,7,0,0
2893582,59726,59755,45053,1,0,0
2893582,59767,59792,45052,2,0,0
2893582,59802,59806,45051,3,0,0
2893582,59814,59840,45050,4,0,0
2893582,59854,59856,41537,5,0,0
2893582,59869,59878,41539,6,0,0
2893582,59891,59913,46418,7,0,0
2893790,43831,43835,45053,1,0,0
2893790,43861,43895,45052,2,0,0
2893790,43902,43906,45051,3,0,0
2893790,43911,43938,45050,4,0,0
2893790,43951,43955,41537,5,0,0
2893790,43966,43974,41539,6,0,0
2893790,43989,44011,46418,7,0,0
2894079,52251,52277,45053,1,0,0
2894079,52288,52313,45052,2,0,0
2894079,52321,52326,45051,3,0,0
2894079,52334,52338,45050,4,0,0
2894079,52355,52360,41537,5,0,0
2894079,52379,52388,41539,6,0,0
2894079,52401,52426,46418,7,0,0
2894209,25510,25513,45053,1,0,0
