trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2826845,55013,55035,41241,1,0,0
2826915,72951,72984,41241,1,0,0
2827003,80200,80221,41241,1,0,0
2827054,29715,29738,41241,1,0,0
2827173,36987,37015,41241,1,0,0
2827227,76572,76572,41241,1,0,0
2827343,58651,58651,41241,1,0,0
2827382,65795,65795,41241,1,0,0
2827512,62170,62199,41241,1,0,0
2827586,40603,40625,41241,1,0,0
2827641,33362,33387,41241,1,0,0
2827831,83753,83779,41241,1,0,0
2827855,69426,69451,41241,1,0,0
2828110,47781,47803,41241,1,0,0
2828378,51389,51413,41241,1,0,0
2826846,55154,55170,45053,1,0,0
2826846,55179,55195,45052,2,0,0
2826846,55203,55206,45051,3,0,0
2826846,55211,55214,45050,4,0,0
2826846,55226,55242,41537,5,0,0
2826846,55257,55266,41539,6,0,0
2826846,55278,55299,46418,7,0,0
2826916,73147,73167,45053,1,0,0
2826916,73178,73189,45052,2,0,0
2826916,73197,73200,45051,3,0,0
2826916,73208,73211,45050,4,0,0
2826916,73228,73232,41537,5,0,0
2826916,73250,73258,41539,6,0,0
2826916,73270,73295,46418,7,0,0
2827004,80345,80345,45051,3,0,0
2827004,80364,80368,45050,4,0,0
2827004,80380,80383,41537,5,0,0
2827004,80395,80403,41539,6,0,0
2827004,80414,80433,46418,7,0,0
2827055,29945,29945,41539,6,0,0
2827055,29973,29973,46418,7,0,0
2827174,37187,37191,45053,1,0,0
2827174,37201,37231,45052,2,0,0
2827174,37240,37244,45051,3,0,0
2827174,37250,37253,45050,4,0,0
2827174,37269,37272,41537,5,0,0
2827174,37288,37297,41539,6,0,0
2827174,37309,37331,46418,7,0,0
2827228,76749,76759,45053,1,0,0
2827228,76762,76782,45052,2,0,0
2827228,76791,76794,45051,3,0,0
2827228,76800,76803,45050,4,0,0
2827228,76816,76819,41537,5,0,0
2827228,76834,76843,41539,6,0,0
2827228,76856,76856,46418,7,0,0
2827344,58825,58841,45053,1,0,0
2827344,58850,58860,45052,2,0,0
2827344,58867,58873,45051,3,0,0
2827344,58879,58883,45050,4,0,0
2827344,58901,58920,41537,5,0,0
2827344,58936,58945,41539,6,0,0
2827344,58957,58982,46418,7,0,0
2827383,65990,65995,45053,1,0,0
2827383,66003,66039,45052,2,0,0
2827383,66048,66051,45051,3,0,0
2827383,66057,66060,45050,4,0,0
2827383,66072,66075,41537,5,0,0
2827383,66089,66098,41539,6,0,0
2827383,66111,66134,46418,7,0,0
2827513,62361,62388,45053,1,0,0
2827513,62401,62427,45052,2,0,0
2827513,62435,62439,45051,3,0,0
2827513,62446,62449,45050,4,0,0
2827513,62468,62495,41537,5,0,0
2827513,62510,62528,41539,6,0,0
2827513,62541,62541,46418,7,0,0
2827541,44363,44366,45053,1,0,0
2827541,44373,44388,45052,2,0,0
2827541,44395,44399,45051,3,0,0
2827541,44403,44406,45050,4,0,0
2827541,44417,44420,41537,5,0,0
2827541,44431,44440,41539,6,0,0
2827541,44450,44478,46418,7,0,0
2827587,40755,40759,45053,1,0,0
2827587,40767,40799,45052,2,0,0
2827587,40807,40825,45051,3,0,0
2827587,40835,40854,45050,4,0,0
2827587,40867,40870,41537,5,0,0
2827587,40883,40892,41539,6,0,0
2827587,40903,40924,46418,7,0,0
2827642,33552,33552,45053,1,0,0
2827642,33556,33566,45052,2,0,0
2827642,33574,33590,45051,3,0,0
2827642,33597,33601,45050,4,0,0
2827642,33613,33616,41537,5,0,0
2827642,33630,33649,41539,6,0,0
2827642,33662,33685,46418,7,0,0
2827832,83957,83960,45053,1,0,0
2827832,83967,83973,45052,2,0,0
2827832,83982,83984,45051,3,0,0
2827832,83989,83992,45050,4,0,0
2827832,84003,84007,41537,5,0,0
2827832,84019,84038,41539,6,0,0
2827832,84053,84053,46418,7,0,0
2827856,69584,69589,45053,1,0,0
2827856,69598,69625,45052,2,0,0
2827856,69632,69636,45051,3,0,0
2827856,69642,69645,45050,4,0,0
2827856,69659,69662,41537,5,0,0
2827856,69680,69704,41539,6,0,0
2827856,69717,69721,46418,7,0,0
2828111,47954,47980,45052,2,0,0
2828111,47988,48007,45051,3,0,0
2828111,48014,48027,45050,4,0,0
2828111,48042,48045,41537,5,0,0
2828111,48062,48079,41539,6,0,0
2828111,48090,48111,46418,7,0,0
2828379,51556,51585,45053,1,0,0
2828379,51596,51622,45052,2,0,0
2828379,51633,51659,45051,3,0,0
2828379,51667,51672,45050,4,0,0
2828379,51686,51689,41537,5,0,0
2828379,51703,51712,41539,6,0,0
2828379,51723,51747,46418,7,0,0
2826470,22627,22635,41216,1,0,0
2826470,22682,22685,41694,2,0,0
2826470,22702,22709,41698,3,0,0
2826470,22731,22748,41700,4,0,0
2826470,22766,22779,41702,5,0,0
2826470,22799,22806,41704,6,0,0
2826470,22818,22821,46272,7,0,0
2826470,22839,22845,46273,8,0,0
2826470,22865,22868,41165,9,0,0
2826470,22880,22884,41162,10,0,0
2826470,22895,22910,41160,11,0,0
2826470,22934,22941,41158,12,0,0
2826470,22954,22957,43264,13,0,0
2826470,22965,22981,41156,14,0,0
2826470,22995,23002,41204,15,0,0
2826470,23018,23021,41202,16,0,0
2826470,23034,23038,41192,17,0,0
2826470,23044,23061,41167,18,0,0
2826470,23075,23093,41200,19,0,0
2826470,23150,23165,43039,20,0,0
2826470,23188,23202,43041,21,0,0
2826470,23220,23234,43044,22,0,0
2826470,23245,23253,43046,23,0,0
2826470,23265,23272,43049,24,0,0
2826470,23289,23306,43052,25,0,0
2826470,23326,23346,43054,26,0,0
2826470,23365,23381,42076,27,0,0
2826470,23394,23398,42097,28,0,0
2826470,23436,23444,42119,29,0,0
2826470,23460,23464,42006,30,0,0
2826470,23474,23481,45046,31,0,0
2826470,23493,23496,42028,32,0,0
2826470,23515,23533,42050,33,0,0
2826470,23555,23559,42053,34,0,0
2826470,23571,23574,42056,35,0,0
2826470,23582,23596,42058,36,0,0
2826470,23623,23626,41419,37,0,0
2826470,23725,23729,41894,38,0,0
2826470,23866,23872,41896,39,0,0
2826595,53075,53084,41216,1,0,0
2826595,53135,53140,41694,2,0,0
2826595,53158,53167,41698,3,0,0
2826595,53188,53198,41700,4,0,0
2826595,53222,53230,41702,5,0,0
2826595,53251,53265,41704,6,0,0
2826595,53277,53280,46272,7,0,0
2826595,53299,53308,46273,8,0,0
2826595,53329,53331,41165,9,0,0
2826595,53343,53346,41162,10,0,0
2826595,53358,53367,41160,11,0,0
2826595,53391,53400,41158,12,0,0
2826595,53414,53416,43264,13,0,0
2826595,53427,53429,41156,14,0,0
2826595,53440,53449,41204,15,0,0
2826595,53464,53467,41202,16,0,0
2826595,53481,53496,41192,17,0,0
2826595,53504,53515,41167,18,0,0
2826595,53528,53543,41200,19,0,0
2826595,53598,53644,43039,20,0,0
2826595,53667,53707,43041,21,0,0
2826595,53723,53725,43044,22,0,0
2826595,53734,53742,43046,23,0,0
2826595,53754,53773,43049,24,0,0
2826595,53790,53808,43052,25,0,0
2826595,53827,53830,43054,26,0,0
2826595,53850,53854,42076,27,0,0
2826595,53866,53869,42097,28,0,0
2826595,53910,53920,42119,29,0,0
2826595,53935,53939,42006,30,0,0
2826595,53949,53963,45046,31,0,0
2826595,53976,53980,42028,32,0,0
2826595,53999,54008,42050,33,0,0
2826595,54032,54035,42053,34,0,0
2826595,54052,54056,42056,35,0,0
2826595,54066,54081,42058,36,0,0
2826595,54107,54110,41419,37,0,0
2826595,54225,54230,41894,38,0,0
2826595,54414,54434,41896,39,0,0
2826599,58446,58456,41216,1,0,0
2826599,58512,58518,41694,2,0,0
2826599,58537,58546,41698,3,0,0
2826599,58570,58579,41700,4,0,0
2826599,58599,58608,41702,5,0,0
2826599,58629,58638,41704,6,0,0
2826599,58651,58654,46272,7,0,0
2826599,58676,58692,46273,8,0,0
2826599,58717,58720,41165,9,0,0
2826599,58735,58738,41162,10,0,0
2826599,58753,58762,41160,11,0,0
