route_id,service_id,trip_id,shape_id,trip_short_name
12E,Dim,2826845,12E,12
12E,Dim,2826915,12E,12
12E,Dim,2827003,12E,12
12E,Dim,2827054,12E,12
12E,Dim,2827173,12E,12
12E,Dim,2827227,12E,12
12E,Dim,2827343,12E,12
12E,Dim,2827382,12E,12
12E,Dim,2827512,12E,12
12E,Dim,2827586,12E,12
12E,Dim,2827641,12E,12
12E,Dim,2827831,12E,12
12E,Dim,2827855,12E,12
12E,Dim,2828110,12E,12
12E,Dim,2828378,12E,12
12O,Dim,2826846,12O,12
12O,Dim,2826916,12O,12
12O,Dim,2827004,12O,12
12O,Dim,2827055,12O,12
12O,Dim,2827174,12O,12
12O,Dim,2827228,12O,12
12O,Dim,2827344,12O,12
12O,Dim,2827383,12O,12
12O,Dim,2827513,12O,12
12O,Dim,2827541,12O,12
12O,Dim,2827587,12O,12
12O,Dim,2827642,12O,12
12O,Dim,2827832,12O,12
12O,Dim,2827856,12O,12
12O,Dim,2828111,12O,12
12O,Dim,2828379,12O,12
144E,Dim,2826470,144E,144
144E,Dim,2826595,144E,144
144E,Dim,2826599,144E,144
144E,Dim,2826603,144E,144
144E,Dim,2826784,144E,144
144E,Dim,2826788,144E,144
144E,Dim,2826951,144E,144
144E,Dim,2826955,144E,144
144E,Dim,2826959,144E,144
144E,Dim,2826971,144E,144
144E,Dim,2827041,144E,144
144E,Dim,2827354,144E,144
144E,Dim,2827358,144E,144
144E,Dim,2827362,144E,144
144E,Dim,2827461,144E,144
144E,Dim,2827497,144E,144
144E,Dim,2827501,144E,144
144E,Dim,2827505,144E,144
144E,Dim,2827522,144E,144
144E,Dim,2827561,144E,144
144E,Dim,2827709,144E,144
144E,Dim,2827807,144E,144
144E,Dim,2828242,144E,144
144E,Dim,2828387,144E,144
144E,Dim,2828423,144E,144
144E,Dim,2828429,144E,144
144E,Dim,2828433,144E,144
144O,Dim,2826598,144O,144
144O,Dim,2826602,144O,144
144O,Dim,2826787,144O,144
144O,Dim,2826791,144O,144
144O,Dim,2826954,144O,144
144O,Dim,2826958,144O,144
144O,Dim,2826962,144O,144
144O,Dim,2826974,144O,144
144O,Dim,2827040,144O,144
144O,Dim,2827044,144O,144
144O,Dim,2827105,144O,144
144O,Dim,2827357,144O,144
144O,Dim,2827361,144O,144
144O,Dim,2827464,144O,144
144O,Dim,2827500,144O,144
144O,Dim,2827504,144O,144
144O,Dim,2827525,144O,144
144O,Dim,2827564,144O,144
144O,Dim,2827712,144O,144
144O,Dim,2827810,144O,144
144O,Dim,2828043,144O,144
144O,Dim,2828245,144O,144
144O,Dim,2828390,144O,144
144O,Dim,2828432,144O,144
144O,Dim,2828436,144O,144
144O,Dim,2828459,144O,144
151N,Dim,2826463,151N,151
151N,Dim,2826467,151N,151
151N,Dim,2826532,151N,151
151N,Dim,2826536,151N,151
151N,Dim,2826818,151N,151
151N,Dim,2826822,151N,151
151N,Dim,2827014,151N,151
151N,Dim,2827018,151N,151
151N,Dim,2827032,151N,151
151N,Dim,2827036,151N,151
151N,Dim,2827101,151N,151
151N,Dim,2827266,151N,151
151N,Dim,2827270,151N,151
151N,Dim,2827694,151N,151
151N,Dim,2827698,151N,151
151N,Dim,2827756,151N,151
151N,Dim,2827760,151N,151
151N,Dim,2827817,151N,151
151N,Dim,2827821,151N,151
151N,Dim,2828095,151N,151
151N,Dim,2828099,151N,151
151N,Dim,2828191,151N,151
151N,Dim,2828329,151N,151
151N,Dim,2828465,151N,151
151N,Dim,2828474,151N,151
151N,Dim,2828478,151N,151
151N,Dim,2828517,151N,151
151S,Dim,2826464,151S,151
151S,Dim,2826533,151S,151
151S,Dim,2826537,151S,151
151S,Dim,2826819,151S,151
151S,Dim,2827015,151S,151
151S,Dim,2827019,151S,151
151S,Dim,2827029,151S,151
151S,Dim,2827033,151S,151
151S,Dim,2827037,151S,151
151S,Dim,2827098,151S,151
151S,Dim,2827102,151S,151
151S,Dim,2827263,151S,151
151S,Dim,2827267,151S,151
151S,Dim,2827695,151S,151
151S,Dim,2827757,151S,151
151S,Dim,2827814,151S,151
151S,Dim,2827818,151S,151
151S,Dim,2828096,151S,151
151S,Dim,2828188,151S,151
151S,Dim,2828192,151S,151
151S,Dim,2828330,151S,151
151S,Dim,2828462,151S,151
151S,Dim,2828466,151S,151
151S,Dim,2828475,151S,151
151S,Dim,2828479,151S,151
151S,Dim,2828514,151S,151
151S,Dim,2828518,151S,151
17N,Dim,2826360,17N,17
17N,Dim,2826443,17N,17
17N,Dim,2826449,17N,17
17N,Dim,2826493,17N,17
17N,Dim,2826682,17N,17
17N,Dim,2826772,17N,17
17N,Dim,2827122,17N,17
17N,Dim,2827124,17N,17
17N,Dim,2827143,17N,17
17N,Dim,2827251,17N,17
17N,Dim,2827392,17N,17
17N,Dim,2827426,17N,17
17N,Dim,2827601,17N,17
17N,Dim,2827751,17N,17
17N,Dim,2828026,17N,17
17N,Dim,2828064,17N,17
17N,Dim,2828490,17N,17
17N,Dim,2828495,17N,17
17N,Dim,2828521,17N,17
17N,Dim,2828532,17N,17
17N,Dim,2828546,17N,17
17S,Dim,2826309,17S,17
17S,Dim,2826361,17S,17
17S,Dim,2826444,17S,17
17S,Dim,2826450,17S,17
17S,Dim,2826564,17S,17
17S,Dim,2826683,17S,17
17S,Dim,2827123,17S,17
17S,Dim,2827144,17S,17
17S,Dim,2827393,17S,17
17S,Dim,2827427,17S,17
17S,Dim,2827558,17S,17
17S,Dim,2827602,17S,17
17S,Dim,2827985,17S,17
17S,Dim,2828027,17S,17
17S,Dim,2828065,17S,17
17S,Dim,2828491,17S,17
17S,Dim,2828496,17S,17
17S,Dim,2828522,17S,17
17S,Dim,2828533,17S,17
17S,Dim,2828542,17S,17
17S,Dim,2828547,17S,17
20E,Dim,2826334,20E,20
20E,Dim,2826475,20E,20
20E,Dim,2826540,20E,20
20E,Dim,2826557,20E,20
20E,Dim,2826590,20E,20
20E,Dim,2826650,20E,20
20E,Dim,2826771,20E,20
20E,Dim,2826976,20E,20
20E,Dim,2826983,20E,20
20E,Dim,2827062,20E,20
20E,Dim,2827190,20E,20
20E,Dim,2827566,20E,20
20E,Dim,2827843,20E,20
20E,Dim,2827879,20E,20
20E,Dim,2828221,20E,20
20E,Dim,2828336,20E,20
20E,Dim,2828438,20E,20
20O,Dim,2826333,20O,20
20O,Dim,2826362,20O,20
20O,Dim,2826474,20O,20
20O,Dim,2826556,20O,20
20O,Dim,2826589,20O,20
20O,Dim,2826649,20O,20
20O,Dim,2826770,20O,20
20O,Dim,2826969,20O,20
20O,Dim,2827061,20O,20
20O,Dim,2827189,20O,20
20O,Dim,2827459,20O,20
20O,Dim,2827559,20O,20
20O,Dim,2827842,20O,20
20O,Dim,2827878,20O,20
20O,Dim,2828335,20O,20
20O,Dim,2828421,20O,20
222E,Dim,2826430,222E,222
222E,Dim,2826633,222E,222
222E,Dim,2826895,222E,222
222E,Dim,2827092,222E,222
222E,Dim,2827404,222E,222
222E,Dim,2827599,222E,222
222E,Dim,2827873,222E,222
222O,Dim,2826431,222O,222
222O,Dim,2826634,222O,222
222O,Dim,2827093,222O,222
222O,Dim,2827142,222O,222
222O,Dim,2827600,222O,222
222O,Dim,2827774,222O,222
22E,Dim,2826432,22E,22
22E,Dim,2826545,22E,22
22E,Dim,2826766,22E,22
22E,Dim,2826781,22E,22
22E,Dim,2827237,22E,22
22E,Dim,2827297,22E,22
22E,Dim,2827328,22E,22
22E,Dim,2827415,22E,22
22E,Dim,2827442,22E,22
22E,Dim,2827534,22E,22
22E,Dim,2827942,22E,22
22E,Dim,2828071,22E,22
22E,Dim,2828380,22E,22
