trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2843562,40719,40740,41241,1,0,0
2843725,27777,27803,41241,1,0,0
2844238,81202,81229,41241,1,0,0
2844265,37087,37111,41241,1,0,0
2844477,54479,54501,41241,1,0,0
2844667,33494,33518,41241,1,0,0
2844994,70334,70358,41241,1,0,0
2845023,30430,30455,41241,1,0,0
2845329,49306,49328,41241,1,0,0
2845598,52049,52049,41241,1,0,0
2845740,25359,25383,41241,1,0,0
2845969,59299,59323,41241,1,0,0
2846135,43686,43708,41241,1,0,0
2846418,46765,46789,41241,1,0,0
2846476,61820,61820,41241,1,0,0
2846755,22946,22968,41241,1,0,0
2846973,77685,77715,41241,1,0,0
2847081,56659,56659,41241,1,0,0
2847159,84759,84781,41241,1,0,0
2847475,66736,66736,41241,1,0,0
2847917,64152,64152,41241,1,0,0
2843563,40860,40889,45053,1,0,0
2843563,40899,40916,45052,2,0,0
2843563,40923,40926,45051,3,0,0
2843563,40932,40934,45050,4,0,0
2843563,40948,40974,41537,5,0,0
2843563,40989,40998,41539,6,0,0
2843563,41009,41032,46418,7,0,0
2843726,27939,27942,45053,1,0,0
2843726,27950,27966,45052,2,0,0
2843726,27974,27992,45051,3,0,0
2843726,28000,28021,45050,4,0,0
2843726,28061,28064,41537,5,0,0
2843726,28083,28091,41539,6,0,0
2843726,28107,28135,46418,7,0,0
2844239,81342,81362,45053,1,0,0
2844239,81371,81377,45052,2,0,0
2844239,81384,81387,45051,3,0,0
2844239,81392,81395,45050,4,0,0
2844239,81407,81410,41537,5,0,0
2844239,81425,81434,41539,6,0,0
2844239,81444,81444,46418,7,0,0
2844266,37268,37283,45053,1,0,0
2844266,37293,37309,45052,2,0,0
2844266,37318,37320,45051,3,0,0
2844266,37327,37330,45050,4,0,0
2844266,37345,37349,41537,5,0,0
2844266,37363,37371,41539,6,0,0
2844266,37383,37405,46418,7,0,0
2844478,54667,54681,45053,1,0,0
2844478,54691,54712,45052,2,0,0
2844478,54719,54722,45051,3,0,0
2844478,54729,54746,45050,4,0,0
2844478,54762,54770,41537,5,0,0
2844478,54787,54798,41539,6,0,0
2844478,54809,54829,46418,7,0,0
