route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2809576,12E,12
12E,Sem,2809745,12E,12
12E,Sem,2809851,12E,12
12E,Sem,2810296,12E,12
12E,Sem,2810322,12E,12
12E,Sem,2810525,12E,12
12E,Sem,2810554,12E,12
12E,Sem,2810745,12E,12
12E,Sem,2810806,12E,12
12E,Sem,2811160,12E,12
12E,Sem,2811829,12E,12
12E,Sem,2812011,12E,12
12E,Sem,2812374,12E,12
12E,Sem,2812474,12E,12
12E,Sem,2812554,12E,12
12E,Sem,2812658,12E,12
12E,Sem,2812716,12E,12
12E,Sem,2813069,12E,12
12E,Sem,2813160,12E,12
12E,Sem,2813302,12E,12
12E,Sem,2813497,12E,12
12E,Sem,2813859,12E,12
12O,Sem,2809577,12O,12
12O,Sem,2809746,12O,12
12O,Sem,2809852,12O,12
12O,Sem,2810297,12O,12
12O,Sem,2810323,12O,12
12O,Sem,2810526,12O,12
12O,Sem,2810555,12O,12
12O,Sem,2810746,12O,12
12O,Sem,2810807,12O,12
12O,Sem,2811161,12O,12
12O,Sem,2811830,12O,12
12O,Sem,2812012,12O,12
12O,Sem,2812375,12O,12
12O,Sem,2812475,12O,12
12O,Sem,2812555,12O,12
12O,Sem,2812659,12O,12
12O,Sem,2812717,12O,12
12O,Sem,2813070,12O,12
12O,Sem,2813161,12O,12
12O,Sem,2813303,12O,12
12O,Sem,2813498,12O,12
12O,Sem,2813860,12O,12
144E,Sem,2809527,144E,144
144E,Sem,2809684,144E,144
144E,Sem,2809795,144E,144
144E,Sem,2809964,144E,144
144E,Sem,2810004,144E,144
144E,Sem,2810161,144E,144
144E,Sem,2810165,144E,144
144E,Sem,2810249,144E,144
144E,Sem,2810291,144E,144
144E,Sem,2810522,144E,144
144E,Sem,2810767,144E,144
144E,Sem,2810797,144E,144
144E,Sem,2810985,144E,144
144E,Sem,2810989,144E,144
144E,Sem,2810993,144E,144
144E,Sem,2811249,144E,144
144E,Sem,2811396,144E,144
144E,Sem,2811463,144E,144
144E,Sem,2811565,144E,144
144E,Sem,2811569,144E,144
144E,Sem,2811737,144E,144
144E,Sem,2811743,144E,144
144E,Sem,2811823,144E,144
144E,Sem,2811980,144E,144
144E,Sem,2812058,144E,144
144E,Sem,2812119,144E,144
144E,Sem,2812152,144E,144
144E,Sem,2812533,144E,144
144E,Sem,2812634,144E,144
144E,Sem,2812835,144E,144
144E,Sem,2813196,144E,144
144E,Sem,2813200,144E,144
144E,Sem,2813551,144E,144
144E,Sem,2813608,144E,144
144E,Sem,2813612,144E,144
144E,Sem,2813728,144E,144
144E,Sem,2813972,144E,144
144E,Sem,2814032,144E,144
144O,Sem,2809443,144O,144
144O,Sem,2809683,144O,144
144O,Sem,2809947,144O,144
144O,Sem,2809963,144O,144
144O,Sem,2810164,144O,144
144O,Sem,2810168,144O,144
144O,Sem,2810521,144O,144
144O,Sem,2810627,144O,144
144O,Sem,2810770,144O,144
144O,Sem,2810814,144O,144
144O,Sem,2810992,144O,144
144O,Sem,2811032,144O,144
144O,Sem,2811395,144O,144
144O,Sem,2811409,144O,144
144O,Sem,2811568,144O,144
144O,Sem,2811591,144O,144
144O,Sem,2811698,144O,144
144O,Sem,2811921,144O,144
144O,Sem,2811983,144O,144
144O,Sem,2812158,144O,144
144O,Sem,2812275,144O,144
144O,Sem,2812286,144O,144
144O,Sem,2812344,144O,144
144O,Sem,2812356,144O,144
144O,Sem,2812395,144O,144
144O,Sem,2812597,144O,144
144O,Sem,2812834,144O,144
144O,Sem,2812838,144O,144
144O,Sem,2812861,144O,144
144O,Sem,2812928,144O,144
144O,Sem,2813199,144O,144
144O,Sem,2813203,144O,144
144O,Sem,2813604,144O,144
144O,Sem,2813607,144O,144
144O,Sem,2813611,144O,144
144O,Sem,2813727,144O,144
144O,Sem,2813754,144O,144
144O,Sem,2813766,144O,144
144O,Sem,2813801,144O,144
144O,Sem,2813975,144O,144
151N,Sem,2809424,151N,151
151N,Sem,2809530,151N,151
151N,Sem,2809603,151N,151
151N,Sem,2809687,151N,151
151N,Sem,2809761,151N,151
151N,Sem,2809824,151N,151
151N,Sem,2810007,151N,151
151N,Sem,2810234,151N,151
151N,Sem,2810259,151N,151
151N,Sem,2810265,151N,151
151N,Sem,2810269,151N,151
151N,Sem,2810299,151N,151
151N,Sem,2810303,151N,151
151N,Sem,2810482,151N,151
151N,Sem,2810530,151N,151
151N,Sem,2810810,151N,151
151N,Sem,2810996,151N,151
151N,Sem,2811066,151N,151
151N,Sem,2811153,151N,151
151N,Sem,2811233,151N,151
151N,Sem,2811252,151N,151
151N,Sem,2811292,151N,151
151N,Sem,2811388,151N,151
151N,Sem,2811427,151N,151
151N,Sem,2811601,151N,151
151N,Sem,2811618,151N,151
151N,Sem,2811740,151N,151
151N,Sem,2811868,151N,151
151N,Sem,2811993,151N,151
151N,Sem,2812140,151N,151
151N,Sem,2812333,151N,151
151N,Sem,2812391,151N,151
151N,Sem,2812530,151N,151
151N,Sem,2812637,151N,151
151N,Sem,2812875,151N,151
151N,Sem,2812886,151N,151
151N,Sem,2812943,151N,151
151N,Sem,2813099,151N,151
151N,Sem,2813125,151N,151
151N,Sem,2813129,151N,151
151N,Sem,2813167,151N,151
151N,Sem,2813517,151N,151
151N,Sem,2813536,151N,151
151N,Sem,2813540,151N,151
151N,Sem,2813554,151N,151
151N,Sem,2813562,151N,151
151N,Sem,2813600,151N,151
151N,Sem,2813664,151N,151
151N,Sem,2813681,151N,151
151N,Sem,2813685,151N,151
151N,Sem,2813722,151N,151
151N,Sem,2814014,151N,151
151N,Sem,2814035,151N,151
151N,Sem,2814055,151N,151
151N,Sem,2814085,151N,151
151S,Sem,2809556,151S,151
151S,Sem,2809758,151S,151
151S,Sem,2809762,151S,151
151S,Sem,2809888,151S,151
151S,Sem,2809960,151S,151
151S,Sem,2810262,151S,151
151S,Sem,2810266,151S,151
151S,Sem,2810300,151S,151
151S,Sem,2810383,151S,151
151S,Sem,2810518,151S,151
151S,Sem,2810692,151S,151
151S,Sem,2810792,151S,151
151S,Sem,2810811,151S,151
151S,Sem,2811063,151S,151
151S,Sem,2811253,151S,151
151S,Sem,2811289,151S,151
151S,Sem,2811293,151S,151
151S,Sem,2811404,151S,151
151S,Sem,2811428,151S,151
151S,Sem,2811461,151S,151
151S,Sem,2811615,151S,151
151S,Sem,2811641,151S,151
151S,Sem,2811741,151S,151
151S,Sem,2811926,151S,151
151S,Sem,2812136,151S,151
151S,Sem,2812141,151S,151
151S,Sem,2812155,151S,151
151S,Sem,2812283,151S,151
151S,Sem,2812392,151S,151
151S,Sem,2812501,151S,151
151S,Sem,2812578,151S,151
151S,Sem,2812584,151S,151
151S,Sem,2812594,151S,151
151S,Sem,2812872,151S,151
151S,Sem,2812876,151S,151
151S,Sem,2812883,151S,151
151S,Sem,2812887,151S,151
151S,Sem,2812940,151S,151
151S,Sem,2812950,151S,151
151S,Sem,2813096,151S,151
151S,Sem,2813100,151S,151
151S,Sem,2813122,151S,151
151S,Sem,2813126,151S,151
151S,Sem,2813168,151S,151
151S,Sem,2813290,151S,151
151S,Sem,2813537,151S,151
151S,Sem,2813563,151S,151
151S,Sem,2813601,151S,151
151S,Sem,2813682,151S,151
151S,Sem,2813686,151S,151
151S,Sem,2813763,151S,151
151S,Sem,2814036,151S,151
151S,Sem,2814052,151S,151
151S,Sem,2814081,151S,151
17N,Sem,2809551,17N,17
17N,Sem,2809786,17N,17
17N,Sem,2809876,17N,17
17N,Sem,2809978,17N,17
17N,Sem,2810014,17N,17
17N,Sem,2810027,17N,17
17N,Sem,2810102,17N,17
17N,Sem,2810240,17N,17
17N,Sem,2810335,17N,17
17N,Sem,2810394,17N,17
17N,Sem,2810396,17N,17
17N,Sem,2810404,17N,17
17N,Sem,2810414,17N,17
17N,Sem,2810743,17N,17
17N,Sem,2810747,17N,17
17N,Sem,2810830,17N,17
17N,Sem,2810883,17N,17
17N,Sem,2810966,17N,17
17N,Sem,2811224,17N,17
17N,Sem,2811548,17N,17
17N,Sem,2811594,17N,17
17N,Sem,2811786,17N,17
17N,Sem,2811820,17N,17
17N,Sem,2811827,17N,17
17N,Sem,2811929,17N,17
17N,Sem,2811943,17N,17
17N,Sem,2812027,17N,17
17N,Sem,2812044,17N,17
17N,Sem,2812164,17N,17
17N,Sem,2812237,17N,17
17N,Sem,2812304,17N,17
17N,Sem,2812556,17N,17
17N,Sem,2812571,17N,17
17N,Sem,2812573,17N,17
17N,Sem,2812660,17N,17
17N,Sem,2812688,17N,17
17N,Sem,2812938,17N,17
17N,Sem,2813217,17N,17
17N,Sem,2813273,17N,17
17N,Sem,2813281,17N,17
17N,Sem,2813304,17N,17
17N,Sem,2813317,17N,17
17N,Sem,2813408,17N,17
17N,Sem,2813566,17N,17
17N,Sem,2813822,17N,17
17N,Sem,2813824,17N,17
17S,Sem,2809328,17S,17
17S,Sem,2809552,17S,17
17S,Sem,2809670,17S,17
17S,Sem,2809744,17S,17
17S,Sem,2809787,17S,17
17S,Sem,2809877,17S,17
17S,Sem,2810015,17S,17
17S,Sem,2810156,17S,17
17S,Sem,2810171,17S,17
17S,Sem,2810241,17S,17
17S,Sem,2810245,17S,17
17S,Sem,2810336,17S,17
17S,Sem,2810395,17S,17
17S,Sem,2810397,17S,17
17S,Sem,2810405,17S,17
17S,Sem,2810538,17S,17
17S,Sem,2810744,17S,17
17S,Sem,2810829,17S,17
17S,Sem,2810831,17S,17
17S,Sem,2810833,17S,17
17S,Sem,2810884,17S,17
17S,Sem,2810967,17S,17
17S,Sem,2811225,17S,17
17S,Sem,2811444,17S,17
17S,Sem,2811474,17S,17
17S,Sem,2811595,17S,17
17S,Sem,2811657,17S,17
17S,Sem,2811821,17S,17
17S,Sem,2811828,17S,17
17S,Sem,2811930,17S,17
17S,Sem,2811944,17S,17
17S,Sem,2812022,17S,17
17S,Sem,2812169,17S,17
17S,Sem,2812238,17S,17
17S,Sem,2812557,17S,17
17S,Sem,2813274,17S,17
17S,Sem,2813305,17S,17
17S,Sem,2813409,17S,17
17S,Sem,2813707,17S,17
17S,Sem,2813825,17S,17
20E,Sem,2809785,20E,20
20E,Sem,2810111,20E,20
20E,Sem,2810647,20E,20
20E,Sem,2811205,20E,20
20E,Sem,2811597,20E,20
20E,Sem,2811759,20E,20
20E,Sem,2811773,20E,20
20E,Sem,2811814,20E,20
20E,Sem,2812294,20E,20
20E,Sem,2812303,20E,20
20E,Sem,2812405,20E,20
20E,Sem,2812494,20E,20
