route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2848365,12E,12
12E,Sem,2848500,12E,12
12E,Sem,2848712,12E,12
12E,Sem,2849013,12E,12
12E,Sem,2849168,12E,12
12E,Sem,2849555,12E,12
12E,Sem,2849902,12E,12
12E,Sem,2850122,12E,12
12E,Sem,2850225,12E,12
12E,Sem,2850277,12E,12
12E,Sem,2850709,12E,12
12E,Sem,2850781,12E,12
12E,Sem,2850891,12E,12
12E,Sem,2850913,12E,12
12E,Sem,2851236,12E,12
12E,Sem,2851540,12E,12
12E,Sem,2851784,12E,12
12E,Sem,2851827,12E,12
12E,Sem,2852166,12E,12
12E,Sem,2852216,12E,12
12O,Sem,2848366,12O,12
12O,Sem,2848501,12O,12
12O,Sem,2848713,12O,12
12O,Sem,2849014,12O,12
12O,Sem,2849169,12O,12
12O,Sem,2849556,12O,12
12O,Sem,2849903,12O,12
12O,Sem,2850123,12O,12
12O,Sem,2850226,12O,12
12O,Sem,2850278,12O,12
12O,Sem,2850710,12O,12
12O,Sem,2850782,12O,12
12O,Sem,2850839,12O,12
12O,Sem,2850892,12O,12
12O,Sem,2850914,12O,12
12O,Sem,2851237,12O,12
12O,Sem,2851541,12O,12
12O,Sem,2851785,12O,12
12O,Sem,2851828,12O,12
12O,Sem,2852167,12O,12
12O,Sem,2852217,12O,12
144E,Sem,2848435,144E,144
144E,Sem,2848439,144E,144
144E,Sem,2848561,144E,144
144E,Sem,2848685,144E,144
144E,Sem,2848736,144E,144
144E,Sem,2848859,144E,144
144E,Sem,2848863,144E,144
144E,Sem,2849094,144E,144
144E,Sem,2849165,144E,144
144E,Sem,2849183,144E,144
144E,Sem,2849187,144E,144
144E,Sem,2849242,144E,144
144E,Sem,2849405,144E,144
144E,Sem,2849436,144E,144
144E,Sem,2849440,144E,144
144E,Sem,2849731,144E,144
144E,Sem,2849882,144E,144
144E,Sem,2849941,144E,144
144E,Sem,2850116,144E,144
144E,Sem,2850134,144E,144
144E,Sem,2850240,144E,144
144E,Sem,2850252,144E,144
144E,Sem,2850286,144E,144
144E,Sem,2850291,144E,144
144E,Sem,2850320,144E,144
144E,Sem,2850477,144E,144
144E,Sem,2850483,144E,144
144E,Sem,2850765,144E,144
144E,Sem,2850772,144E,144
144E,Sem,2850968,144E,144
144E,Sem,2851392,144E,144
144E,Sem,2851396,144E,144
144E,Sem,2851455,144E,144
144E,Sem,2851560,144E,144
144E,Sem,2851609,144E,144
144E,Sem,2852031,144E,144
144E,Sem,2852035,144E,144
144E,Sem,2852412,144E,144
144E,Sem,2852445,144E,144
144E,Sem,2852488,144E,144
144O,Sem,2848272,144O,144
144O,Sem,2848438,144O,144
144O,Sem,2848688,144O,144
144O,Sem,2848700,144O,144
144O,Sem,2848815,144O,144
144O,Sem,2848862,144O,144
144O,Sem,2848866,144O,144
144O,Sem,2849097,144O,144
144O,Sem,2849164,144O,144
144O,Sem,2849186,144O,144
144O,Sem,2849372,144O,144
144O,Sem,2849404,144O,144
144O,Sem,2849439,144O,144
144O,Sem,2849466,144O,144
144O,Sem,2849944,144O,144
144O,Sem,2850167,144O,144
144O,Sem,2850326,144O,144
144O,Sem,2850492,144O,144
144O,Sem,2850503,144O,144
144O,Sem,2850545,144O,144
144O,Sem,2850748,144O,144
144O,Sem,2850789,144O,144
144O,Sem,2850830,144O,144
144O,Sem,2850967,144O,144
144O,Sem,2850971,144O,144
144O,Sem,2851191,144O,144
144O,Sem,2851360,144O,144
144O,Sem,2851395,144O,144
144O,Sem,2851399,144O,144
144O,Sem,2851559,144O,144
144O,Sem,2851769,144O,144
144O,Sem,2851989,144O,144
144O,Sem,2852027,144O,144
144O,Sem,2852030,144O,144
144O,Sem,2852034,144O,144
144O,Sem,2852348,144O,144
144O,Sem,2852429,144O,144
144O,Sem,2852448,144O,144
144O,Sem,2852687,144O,144
144O,Sem,2852693,144O,144
151N,Sem,2848201,151N,151
151N,Sem,2848442,151N,151
151N,Sem,2848516,151N,151
151N,Sem,2848595,151N,151
151N,Sem,2848720,151N,151
151N,Sem,2848739,151N,151
151N,Sem,2848960,151N,151
151N,Sem,2848964,151N,151
151N,Sem,2849052,151N,151
151N,Sem,2849173,151N,151
151N,Sem,2849298,151N,151
151N,Sem,2849443,151N,151
151N,Sem,2849499,151N,151
151N,Sem,2849579,151N,151
151N,Sem,2849602,151N,151
151N,Sem,2849625,151N,151
151N,Sem,2849801,151N,151
151N,Sem,2849888,151N,151
151N,Sem,2850086,151N,151
151N,Sem,2850137,151N,151
151N,Sem,2850480,151N,151
151N,Sem,2850775,151N,151
151N,Sem,2850785,151N,151
151N,Sem,2850906,151N,151
151N,Sem,2850999,151N,151
151N,Sem,2851029,151N,151
151N,Sem,2851166,151N,151
151N,Sem,2851187,151N,151
151N,Sem,2851294,151N,151
151N,Sem,2851320,151N,151
151N,Sem,2851324,151N,151
151N,Sem,2851431,151N,151
151N,Sem,2851458,151N,151
151N,Sem,2851465,151N,151
151N,Sem,2851481,151N,151
151N,Sem,2851485,151N,151
151N,Sem,2851554,151N,151
151N,Sem,2851925,151N,151
151N,Sem,2851929,151N,151
151N,Sem,2851949,151N,151
151N,Sem,2851981,151N,151
151N,Sem,2852023,151N,151
151N,Sem,2852148,151N,151
151N,Sem,2852152,151N,151
151N,Sem,2852181,151N,151
151N,Sem,2852223,151N,151
151N,Sem,2852329,151N,151
151N,Sem,2852415,151N,151
151N,Sem,2852491,151N,151
151N,Sem,2852532,151N,151
151N,Sem,2852681,151N,151
151N,Sem,2852732,151N,151
151S,Sem,2848375,151S,151
151S,Sem,2848513,151S,151
151S,Sem,2848517,151S,151
151S,Sem,2848641,151S,151
151S,Sem,2848800,151S,151
151S,Sem,2848957,151S,151
151S,Sem,2848961,151S,151
151S,Sem,2849061,151S,151
151S,Sem,2849161,151S,151
151S,Sem,2849240,151S,151
151S,Sem,2849289,151S,151
151S,Sem,2849446,151S,151
151S,Sem,2849496,151S,151
151S,Sem,2849575,151S,151
151S,Sem,2849622,151S,151
151S,Sem,2849626,151S,151
151S,Sem,2849726,151S,151
151S,Sem,2849995,151S,151
151S,Sem,2850323,151S,151
151S,Sem,2850481,151S,151
151S,Sem,2850500,151S,151
151S,Sem,2850553,151S,151
151S,Sem,2850729,151S,151
151S,Sem,2850735,151S,151
151S,Sem,2850745,151S,151
151S,Sem,2850786,151S,151
151S,Sem,2851026,151S,151
151S,Sem,2851030,151S,151
151S,Sem,2851098,151S,151
151S,Sem,2851188,151S,151
151S,Sem,2851291,151S,151
151S,Sem,2851295,151S,151
151S,Sem,2851317,151S,151
151S,Sem,2851321,151S,151
151S,Sem,2851355,151S,151
151S,Sem,2851428,151S,151
151S,Sem,2851432,151S,151
151S,Sem,2851459,151S,151
151S,Sem,2851482,151S,151
151S,Sem,2851926,151S,151
151S,Sem,2851950,151S,151
