trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2823928,17871,17880,41893,1,0,0,0.54,17879,17820
2823928,17899,17902,41891,2,0,0,0.762,17904,17820
2823928,17918,17921,41890,3,0,0,0.97,17926,17820
2823928,17930,17933,41888,4,0,0,1.109,17942,17820
2823928,17947,17950,46437,5,0,0,1.303,17963,17820
2823928,17963,17965,41885,6,0,0,1.489,17983,17820
2823928,17986,17989,41883,7,0,0,1.759,18013,17820
2823928,18022,18026,41881,8,0,0,2.149,18056,17820
2823928,18041,18044,41879,9,0,0,2.337,18077,17820
2823928,18061,18064,41877,10,0,0,2.542,18099,17820
2823928,18087,18095,41874,11,0,0,2.7,18116,17820
2823928,18115,18132,41872,12,0,0,2.892,18138,17820
2823928,18155,18158,41870,13,0,0,3.171,18168,17820
2823928,18165,18168,41868,14,0,0,3.279,18180,17820
2823928,18190,18193,41866,15,0,0,3.551,18211,17820
2823928,18216,18230,41863,16,0,0,3.814,18241,17820
2823928,18276,18282,41861,17,0,0,4.229,18288,17820
2823928,18296,18299,41859,18,0,0,4.431,18312,17820
2823928,18321,18324,41857,19,0,0,4.688,18341,17820
2823928,18348,18352,41855,20,0,0,4.983,18375,17820
2823928,18378,18398,41853,21,0,0,5.282,18409,17820
2823928,18426,18428,41851,22,0,0,5.625,18448,17820
2823928,18447,18465,41850,23,0,0,5.886,18478,17820
2823928,18498,18501,41847,24,0,0,6.306,18526,17820
2823928,18516,18526,41845,25,0,0,6.467,18544,17820
2823928,18549,18552,41843,26,0,0,6.747,18576,17820
2823928,18569,18610,41835,27,0,0,6.957,18600,17820
2823928,18634,18638,41838,28,0,0,7.307,18636,17820
2823928,18650,18652,41836,29,0,0,7.499,18656,17820
2823928,18663,18669,41840,30,0,0,7.652,18671,17820
2823928,18691,18694,41832,31,0,0,7.948,18702,17820
2823928,18700,18703,41830,32,0,0,8.063,18713,17820
2823928,18804,18807,41827,33,0,0,8.707,18779,17820
2823928,18825,18828,41825,34,0,0,8.95,18804,17820
2823928,18847,18862,41823,35,0,0,9.207,18831,17820
2823928,18877,18880,41821,36,0,0,9.424,18853,17820
2823928,18894,18897,41819,37,0,0,9.649,18876,17820
2823928,18911,18914,41815,38,0,0,9.883,18900,17820
2823928,18931,18934,41816,39,0,0,10.133,18936,17820
2823928,18949,18952,41812,40,0,0,10.368,18970,17820
2823928,18967,18969,41810,41,0,0,10.596,19003,17820
2823928,18992,18995,41808,42,0,0,10.896,19046,17820
2823928,19005,19008,41806,43,0,0,11.047,19067,17820
2823928,19031,19035,41803,44,0,0,11.327,19108,17820
2823928,19052,19066,41801,45,0,0,11.552,19140,17820
2823928,19086,19088,41799,46,0,0,11.795,19175,17820
2823928,19106,19110,41797,47,0,0,12.067,19213,17820
2823928,19123,19127,41795,48,0,0,12.305,19247,17820
2823928,19143,19146,41876,49,0,0,12.588,19287,17820
2824285,17917,17922,41010,1,0,0,0.344,17867,17820
2824285,17937,17955,41011,2,0,0,0.525,17892,17820
2824285,17972,17990,46392,3,0,0,0.732,17921,17820
2824285,18011,18019,41012,4,0,0,0.99,17956,17820
2824285,18044,18047,46416,5,0,0,1.333,18003,17820
2824285,18059,18062,41013,6,0,0,1.5,18026,17820
2824285,18069,18076,41015,7,0,0,1.599,18040,17820
2824285,18085,18101,41014,8,0,0,1.724,18057,17820
2824285,18134,18142,42704,9,0,0,2.16,18117,17820
2824285,18158,18162,42706,10,0,0,2.373,18146,17820
2824285,18176,18195,42708,11,0,0,2.557,18172,17820
2824285,18218,18253,42711,12,0,0,2.84,18211,17820
2824285,18269,18334,42714,13,0,0,3.053,18240,17820
2824285,18364,18366,42723,14,0,0,3.455,18294,17820
2824285,18387,18395,42722,15,0,0,3.735,18332,17820
2824285,18411,18425,42720,16,0,0,3.944,18360,17820
2824285,18440,18455,42716,17,0,0,4.141,18377,17820
2824285,18620,18620,41827,18,0,0,6.205,18557,17820
2824285,18641,18641,41825,19,0,0,6.449,18579,17820
2824285,18709,18713,41823,20,0,0,6.705,18601,17820
2824285,18723,18725,41821,21,0,0,6.922,18620,17820
2824285,18736,18739,41819,22,0,0,7.147,18640,17820
2824285,18752,18754,41815,23,0,0,7.381,18660,17820
2824285,18821,18823,41816,24,0,0,7.631,18687,17820
2824285,18836,18838,41812,25,0,0,7.866,18712,17820
2824285,18850,18853,41810,26,0,0,8.094,18737,17820
2824285,18871,18874,41808,27,0,0,8.394,18769,17820
