route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sam,2823906,12E,12
12E,Sam,2824007,12E,12
12E,Sam,2824054,12E,12
12E,Sam,2824152,12E,12
12E,Sam,2824302,12E,12
12E,Sam,2824317,12E,12
12E,Sam,2824395,12E,12
12E,Sam,2824554,12E,12
12E,Sam,2824635,12E,12
12E,Sam,2824655,12E,12
12E,Sam,2825026,12E,12
12E,Sam,2825245,12E,12
12E,Sam,2825271,12E,12
12E,Sam,2825383,12E,12
12E,Sam,2825397,12E,12
12E,Sam,2825479,12E,12
12E,Sam,2825647,12E,12
12O,Sam,2823907,12O,12
12O,Sam,2824008,12O,12
12O,Sam,2824055,12O,12
12O,Sam,2824153,12O,12
12O,Sam,2824303,12O,12
12O,Sam,2824318,12O,12
12O,Sam,2824396,12O,12
12O,Sam,2824555,12O,12
12O,Sam,2824636,12O,12
12O,Sam,2824656,12O,12
12O,Sam,2825027,12O,12
12O,Sam,2825246,12O,12
12O,Sam,2825272,12O,12
12O,Sam,2825384,12O,12
12O,Sam,2825398,12O,12
12O,Sam,2825480,12O,12
12O,Sam,2825648,12O,12
144E,Sam,2824085,144E,144
144E,Sam,2824347,144E,144
144E,Sam,2824351,144E,144
144E,Sam,2824368,144E,144
144E,Sam,2824416,144E,144
144E,Sam,2824598,144E,144
144E,Sam,2824642,144E,144
144E,Sam,2824805,144E,144
144E,Sam,2824875,144E,144
144E,Sam,2824879,144E,144
144E,Sam,2824887,144E,144
144E,Sam,2825088,144E,144
144E,Sam,2825139,144E,144
144E,Sam,2825232,144E,144
144E,Sam,2825250,144E,144
144E,Sam,2825311,144E,144
144E,Sam,2825415,144E,144
144E,Sam,2825627,144E,144
144E,Sam,2825631,144E,144
144E,Sam,2825635,144E,144
144E,Sam,2825746,144E,144
144E,Sam,2825828,144E,144
144E,Sam,2825835,144E,144
144E,Sam,2825839,144E,144
144E,Sam,2826036,144E,144
144E,Sam,2826244,144E,144
144E,Sam,2826271,144E,144
