trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2838846,16279,16294,41033,1,0,0,0.284,16291,16260
2838846,16296,16309,42572,2,0,0,0.406,16305,16260
2838846,16320,16325,46623,3,0,0,0.643,16331,16260
2838846,16344,16348,46507,4,0,0,0.85,16353,16260
2838846,16369,16369,42570,5,0,0,1.074,16378,16260
2838846,16389,16389,46398,6,0,0,1.257,16398,16260
2838846,16410,16410,43163,7,0,0,1.447,16419,16260
2838846,16425,16440,43171,8,0,0,1.624,16438,16260
2838846,16478,16486,43169,9,0,0,2.086,16489,16260
2838846,16492,16495,43167,10,0,0,2.197,16501,16260
2838846,16509,16512,43165,11,0,0,2.392,16522,16260
2838846,16544,16547,41117,12,0,0,2.731,16559,16260
2838846,16558,16561,41115,13,0,0,2.879,16576,16260
2838846,16583,16592,41113,14,0,0,3.14,16604,16260
2838846,16606,16616,41209,15,0,0,3.313,16623,16260
2838846,16638,16642,41082,16,0,0,3.577,16652,16260
2838846,16687,16690,41883,17,0,0,3.952,16693,16260
2838846,16721,16740,41881,18,0,0,4.342,16736,16260
2838846,16754,16757,41879,19,0,0,4.53,16757,16260
2838846,16774,16825,41877,20,0,0,4.735,16779,16260
2838846,16835,16838,41874,21,0,0,4.894,16797,16260
2838846,16850,16853,41872,22,0,0,5.085,16818,16260
2838846,16872,16875,41870,23,0,0,5.365,16848,16260
2838846,16882,16903,41868,24,0,0,5.472,16860,16260
2838846,16937,16939,41866,25,0,0,5.744,16891,16260
2838846,16958,16961,41863,26,0,0,6.007,16921,16260
2838846,16987,16990,41861,27,0,0,6.422,16968,16260
2838846,17003,17005,41859,28,0,0,6.624,16992,16260
2838846,17022,17025,41857,29,0,0,6.881,17021,16260
2838846,17045,17049,41855,30,0,0,7.177,17055,16260
2838846,17070,17097,41853,31,0,0,7.475,17089,16260
2838846,17122,17125,41851,32,0,0,7.818,17128,16260
2838846,17145,17161,41850,33,0,0,8.079,17158,16260
2838846,17193,17196,41847,34,0,0,8.5,17206,16260
2838846,17207,17224,41845,35,0,0,8.66,17224,16260
2838846,17242,17245,41843,36,0,0,8.94,17256,16260
2838846,17261,17277,41835,37,0,0,9.15,17280,16260
