trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2838679,40622,40622,41241,1,0,0
2838861,27770,27793,41241,1,0,0
2839280,64098,64098,41241,1,0,0
2839382,81197,81217,41241,1,0,0
2839587,54482,54510,41241,1,0,0
2839798,34559,34559,41241,1,0,0
2840075,70420,70443,41241,1,0,0
2840462,49322,49343,41241,1,0,0
2840519,36997,37022,41241,1,0,0
2840950,25274,25300,41241,1,0,0
2841328,43590,43614,41241,1,0,0
2841428,73949,73949,41241,1,0,0
2841522,59299,59328,41241,1,0,0
2841609,56534,56534,41241,1,0,0
2841638,66893,66893,41241,1,0,0
2841722,46656,46686,41241,1,0,0
2841765,61823,61823,41241,1,0,0
2842049,22933,22956,41241,1,0,0
2842271,77566,77592,41241,1,0,0
2842834,84730,84752,41241,1,0,0
2838680,40815,40815,45052,2,0,0
2838680,40834,40834,45051,3,0,0
2838680,40853,40857,45050,4,0,0
2838680,40867,40869,41537,5,0,0
2838680,40883,40893,41539,6,0,0
2838680,40904,40925,46418,7,0,0
2838862,27948,27971,45053,1,0,0
2838862,27981,28009,45052,2,0,0
2838862,28017,28021,45051,3,0,0
2838862,28028,28056,45050,4,0,0
2838862,28078,28086,41537,5,0,0
2838862,28119,28127,41539,6,0,0
2838862,28139,28163,46418,7,0,0
2839281,64334,64344,45053,1,0,0
2839281,64348,64397,45052,2,0,0
2839281,64404,64407,45051,3,0,0
2839281,64412,64414,45050,4,0,0
2839281,64425,64428,41537,5,0,0
2839281,64439,64451,41539,6,0,0
2839281,64463,64463,46418,7,0,0
2839383,81353,81363,45053,1,0,0
2839383,81365,81370,45052,2,0,0
2839383,81377,81381,45051,3,0,0
2839383,81385,81388,45050,4,0,0
2839383,81398,81401,41537,5,0,0
2839383,81411,81419,41539,6,0,0
2839383,81431,81448,46418,7,0,0
2839588,54640,54656,45053,1,0,0
2839588,54665,54696,45052,2,0,0
2839588,54704,54708,45051,3,0,0
2839588,54716,54732,45050,4,0,0
2839588,54759,54764,41537,5,0,0
2839588,54777,54785,41539,6,0,0
2839588,54797,54799,46418,7,0,0
2840076,70569,70592,45053,1,0,0
2840076,70602,70610,45052,2,0,0
2840076,70617,70620,45051,3,0,0
2840076,70625,70628,45050,4,0,0
2840076,70640,70643,41537,5,0,0
2840076,70657,70666,41539,6,0,0
2840076,70678,70700,46418,7,0,0
2840463,49506,49506,45051,3,0,0
2840463,49525,49529,45050,4,0,0
2840463,49535,49538,41537,5,0,0
2840463,49548,49563,41539,6,0,0
2840463,49575,49578,46418,7,0,0
2840520,37205,37205,45052,2,0,0
2840520,37224,37224,45051,3,0,0
2840520,37243,37247,45050,4,0,0
2840520,37256,37259,41537,5,0,0
2840520,37271,37283,41539,6,0,0
2840520,37294,37317,46418,7,0,0
2840776,52258,52297,45053,1,0,0
2840776,52308,52336,45052,2,0,0
2840776,52344,52349,45051,3,0,0
2840776,52357,52374,45050,4,0,0
2840776,52391,52394,41537,5,0,0
2840776,52411,52419,41539,6,0,0
2840776,52432,52459,46418,7,0,0
2840951,25460,25477,45053,1,0,0
2840951,25488,25505,45052,2,0,0
2840951,25512,25516,45051,3,0,0
2840951,25522,25524,45050,4,0,0
2840951,25538,25541,41537,5,0,0
2840951,25556,25567,41539,6,0,0
2840951,25579,25604,46418,7,0,0
2841329,43820,43845,45053,1,0,0
2841329,43855,43878,45052,2,0,0
2841329,43886,43889,45051,3,0,0
2841329,43894,43896,45050,4,0,0
2841329,43906,43909,41537,5,0,0
2841329,43925,43933,41539,6,0,0
2841329,43945,43948,46418,7,0,0
2841429,74117,74121,45053,1,0,0
