trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2884860,17967,17970,41010,1,0,0,0.344,17807,17760
2884860,17981,17989,41011,2,0,0,0.525,17832,17760
2884860,18004,18006,46392,3,0,0,0.732,17861,17760
2884860,18024,18030,41012,4,0,0,0.99,17896,17760
2884860,18053,18055,46416,5,0,0,1.333,17943,17760
2884860,18065,18068,41013,6,0,0,1.5,17966,17760
2884860,18074,18081,41015,7,0,0,1.599,17980,17760
2884860,18089,18095,41014,8,0,0,1.724,17997,17760
2884860,18127,18134,42704,9,0,0,2.16,18057,17760
2884860,18149,18152,42706,10,0,0,2.373,18086,17760
2884860,18165,18184,42708,11,0,0,2.557,18112,17760
2884860,18205,18217,42711,12,0,0,2.84,18151,17760
2884860,18234,18251,42714,13,0,0,3.053,18180,17760
2884860,18278,18280,42723,14,0,0,3.455,18234,17760
2884860,18299,18305,42722,15,0,0,3.735,18272,17760
2884860,18320,18326,42720,16,0,0,3.944,18300,17760
2884860,18340,18354,42716,17,0,0,4.141,18317,17760
2884860,18479,18485,41827,18,0,0,6.205,18497,17760
2884860,18499,18509,41825,19,0,0,6.449,18519,17760
2884860,18525,18528,41823,20,0,0,6.705,18541,17760
2884860,18539,18541,41821,21,0,0,6.922,18560,17760
2884860,18552,18556,41819,22,0,0,7.147,18580,17760
2884860,18567,18569,41815,23,0,0,7.381,18600,17760
2884860,18583,18585,41816,24,0,0,7.631,18627,17760
2884860,18596,18599,41812,25,0,0,7.866,18652,17760
2884860,18610,18612,41810,26,0,0,8.094,18677,17760
2884860,18631,18649,41808,27,0,0,8.394,18709,17760
2884860,18661,18677,41806,28,0,0,8.545,18726,17760
2884860,18701,18714,41803,29,0,0,8.825,18756,17760
2884860,18732,18749,41801,30,0,0,9.05,18780,17760
2884860,18771,18787,41799,31,0,0,9.293,18806,17760
2884860,18806,18809,41797,32,0,0,9.565,18835,17760
2884860,18822,18826,41795,33,0,0,9.803,18860,17760
2884860,18841,18843,41876,34,0,0,10.086,18890,17760
2885314,17810,17820,41893,1,0,0,0.54,17819,17760
2885314,17845,17848,41891,2,0,0,0.762,17844,17760
2885314,17860,17862,41890,3,0,0,0.97,17866,17760
2885314,17869,17872,41888,4,0,0,1.109,17882,17760
2885314,17883,17886,46437,5,0,0,1.303,17903,17760
2885314,17897,17899,41885,6,0,0,1.489,17923,17760
2885314,17918,17921,41883,7,0,0,1.759,17953,17760
2885314,17949,17952,41881,8,0,0,2.149,17996,17760
2885314,17964,17967,41879,9,0,0,2.337,18017,17760
2885314,17983,18000,41877,10,0,0,2.542,18039,17760
2885314,18013,18017,41874,11,0,0,2.7,18056,17760
2885314,18031,18048,41872,12,0,0,2.892,18078,17760
2885314,18068,18071,41870,13,0,0,3.171,18108,17760
2885314,18077,18080,41868,14,0,0,3.279,18120,17760
2885314,18127,18147,41866,15,0,0,3.551,18151,17760
2885314,18167,18182,41863,16,0,0,3.814,18181,17760
2885314,18226,18231,41861,17,0,0,4.229,18228,17760
2885314,18244,18246,41859,18,0,0,4.431,18252,17760
2885314,18262,18265,41857,19,0,0,4.688,18281,17760
2885314,18282,18286,41855,20,0,0,4.983,18315,17760
2885314,18304,18317,41853,21,0,0,5.282,18349,17760
2885314,18342,18344,41851,22,0,0,5.625,18388,17760
2885314,18364,18383,41850,23,0,0,5.886,18418,17760
2885314,18413,18417,41847,24,0,0,6.306,18466,17760
2885314,18428,18435,41845,25,0,0,6.467,18484,17760
2885314,18454,18456,41843,26,0,0,6.747,18516,17760
2885314,18470,18486,41835,27,0,0,6.957,18540,17760
2885314,18510,18514,41838,28,0,0,7.307,18576,17760
2885314,18526,18546,41836,29,0,0,7.499,18596,17760
2885314,18557,18573,41840,30,0,0,7.652,18611,17760
2885314,18601,18611,41832,31,0,0,7.948,18642,17760
2885314,18619,18622,41830,32,0,0,8.063,18653,17760
2885314,18685,18688,41827,33,0,0,8.707,18719,17760
2885314,18706,18723,41825,34,0,0,8.95,18744,17760
2885314,18741,18744,41823,35,0,0,9.207,18771,17760
2885314,18757,18760,41821,36,0,0,9.424,18793,17760
2885314,18774,18776,41819,37,0,0,9.649,18816,17760
2885314,18790,18793,41815,38,0,0,9.883,18840,17760
2885314,18808,18811,41816,39,0,0,10.133,18867,17760
2885314,18825,18827,41812,40,0,0,10.368,18892,17760
2885314,18841,18844,41810,41,0,0,10.596,18917,17760
2885314,18864,18867,41808,42,0,0,10.896,18949,17760
2885314,18879,18934,41806,43,0,0,11.047,18966,17760
2885314,18956,18959,41803,44,0,0,11.327,18996,17760
2885314,18974,18998,41801,45,0,0,11.552,19020,17760
2885314,19016,19018,41799,46,0,0,11.795,19046,17760
2885314,19035,19038,41797,47,0,0,12.067,19075,17760
2885314,19053,19058,41795,48,0,0,12.305,19100,17760
2885314,19076,19079,41876,49,0,0,12.588,19130,17760
2885521,18895,18902,46526,1,0,0,0.223,18868,18840
2885521,18909,18918,46527,2,0,0,0.336,18882,18840
2885521,18934,18937,41049,3,0,0,0.587,18913,18840
2885521,18958,18978,41050,4,0,0,0.904,18952,18840
2885521,19006,19009,42958,5,0,0,1.301,19002,18840
2885521,19038,19041,42960,6,0,0,1.684,19049,18840
2885521,19053,19056,43982,7,0,0,1.887,19074,18840
2885521,19071,19074,42962,8,0,0,2.141,19106,18840
2885521,19085,19094,42965,9,0,0,2.31,19127,18840
2885521,19120,19123,42967,10,0,0,2.691,19174,18840
2885521,19136,19141,42969,11,0,0,2.898,19200,18840
2885521,19185,19195,42971,12,0,0,3.369,19252,18840
2885521,19218,19226,42973,13,0,0,3.689,19288,18840
2885521,19258,19268,42976,14,0,0,4.138,19337,18840
2885521,19286,19296,42978,15,0,0,4.371,19363,18840
2885521,19307,19311,42980,16,0,0,4.549,19383,18840
2885521,19340,19343,42982,17,0,0,5.008,19434,18840
2885521,19394,19403,46430,18,0,0,5.49,19487,18840
2885521,19421,19425,46436,19,0,0,5.712,19512,18840
2885521,19473,19482,46434,20,0,0,6.074,19552,18840
2885521,19487,19496,46403,21,0,0,6.148,19560,18840
2885521,19512,19522,42989,22,0,0,6.301,19581,18840
2885521,19548,19557,42991,23,0,0,6.601,19624,18840
2885521,19587,19597,42993,24,0,0,6.854,19659,18840
2885521,19618,19627,42995,25,0,0,7.098,19693,18840
2885521,19676,19681,42998,26,0,0,7.333,19726,18840
2885521,19687,19697,42999,27,0,0,7.421,19739,18840
2885521,19718,19733,43002,28,0,0,7.603,19764,18840
2885521,19764,19780,43004,29,0,0,7.913,19807,18840
2885521,19809,19819,43008,30,0,0,8.225,19851,18840
2885521,19844,19848,42886,31,0,0,8.481,19887,18840
2885521,19861,19871,42888,32,0,0,8.632,19908,18840
2885521,19896,19900,42890,33,0,0,8.908,19947,18840
2885521,19913,19923,42893,34,0,0,9.093,19973,18840
2885521,19942,19957,42897,35,0,0,9.32,20005,18840
2885521,19983,20011,42898,36,0,0,9.561,20039,18840
2885521,20053,20066,42902,37,0,0,9.999,20100,18840
2885521,20096,20112,42904,38,0,0,10.322,20136,18840
2885521,20124,20127,42906,39,0,0,10.515,20158,18840
2885521,20135,20138,42909,40,0,0,10.673,20176,18840
2885521,20146,20149,42911,41,0,0,10.833,20194,18840
2885521,20167,20175,46471,42,0,0,11.146,20229,18840
2885521,20198,20246,41866,43,0,0,11.387,20256,18840
2885521,20264,20267,41863,44,0,0,11.651,20286,18840
2885521,20291,20294,41861,45,0,0,12.066,20333,18840
2885521,20305,20308,41859,46,0,0,12.267,20355,18840
2885521,20323,20326,41857,47,0,0,12.524,20384,18840
2885521,20347,20360,41855,48,0,0,12.82,20418,18840
2885521,20378,20381,41853,49,0,0,13.118,20451,18840
2885521,20403,20405,41851,50,0,0,13.462,20490,18840
2885521,20422,20425,41850,51,0,0,13.722,20519,18840
2885521,20457,20471,41847,52,0,0,14.143,20567,18840
2885521,20484,20505,41845,53,0,0,14.304,20585,18840
2885521,20526,20529,41843,54,0,0,14.584,20616,18840
2885521,20544,20557,41835,55,0,0,14.793,20640,18840
2885521,20581,20585,41838,56,0,0,15.144,20676,18840
2885521,20596,20599,41836,57,0,0,15.335,20696,18840
