route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sam,2794846,12E,12
12E,Sam,2794991,12E,12
12E,Sam,2795065,12E,12
12E,Sam,2795218,12E,12
12E,Sam,2795334,12E,12
12E,Sam,2795414,12E,12
12E,Sam,2795571,12E,12
12E,Sam,2795622,12E,12
12E,Sam,2795972,12E,12
12E,Sam,2796210,12E,12
12E,Sam,2796303,12E,12
12E,Sam,2796327,12E,12
12E,Sam,2796573,12E,12
12E,Sam,2797087,12E,12
12O,Sam,2794847,12O,12
12O,Sam,2794992,12O,12
12O,Sam,2795066,12O,12
12O,Sam,2795219,12O,12
12O,Sam,2795335,12O,12
12O,Sam,2795415,12O,12
12O,Sam,2795572,12O,12
12O,Sam,2795623,12O,12
12O,Sam,2795973,12O,12
12O,Sam,2796211,12O,12
12O,Sam,2796304,12O,12
12O,Sam,2796328,12O,12
12O,Sam,2796574,12O,12
12O,Sam,2797088,12O,12
144E,Sam,2795135,144E,144
144E,Sam,2795379,144E,144
144E,Sam,2795383,144E,144
144E,Sam,2795446,144E,144
144E,Sam,2795629,144E,144
144E,Sam,2795814,144E,144
144E,Sam,2795818,144E,144
144E,Sam,2795826,144E,144
144E,Sam,2795841,144E,144
144E,Sam,2796032,144E,144
144E,Sam,2796051,144E,144
144E,Sam,2796102,144E,144
144E,Sam,2796234,144E,144
144E,Sam,2796356,144E,144
144E,Sam,2796553,144E,144
144E,Sam,2796557,144E,144
144E,Sam,2796561,144E,144
144E,Sam,2796743,144E,144
144E,Sam,2796750,144E,144
144E,Sam,2796754,144E,144
144E,Sam,2797143,144E,144
144E,Sam,2797152,144E,144
144O,Sam,2795002,144O,144
144O,Sam,2795382,144O,144
144O,Sam,2795386,144O,144
144O,Sam,2795632,144O,144
144O,Sam,2795738,144O,144
144O,Sam,2795749,144O,144
144O,Sam,2795817,144O,144
144O,Sam,2795821,144O,144
144O,Sam,2795829,144O,144
144O,Sam,2795844,144O,144
144O,Sam,2796105,144O,144
144O,Sam,2796237,144O,144
144O,Sam,2796556,144O,144
144O,Sam,2796560,144O,144
144O,Sam,2796587,144O,144
144O,Sam,2796656,144O,144
144O,Sam,2796746,144O,144
144O,Sam,2796753,144O,144
144O,Sam,2796757,144O,144
144O,Sam,2797146,144O,144
144O,Sam,2797155,144O,144
151N,Sam,2794834,151N,151
151N,Sam,2794879,151N,151
151N,Sam,2794883,151N,151
151N,Sam,2794935,151N,151
151N,Sam,2794939,151N,151
151N,Sam,2794952,151N,151
151N,Sam,2794998,151N,151
151N,Sam,2795249,151N,151
151N,Sam,2795253,151N,151
151N,Sam,2795257,151N,151
151N,Sam,2795741,151N,151
151N,Sam,2795758,151N,151
151N,Sam,2795762,151N,151
151N,Sam,2796054,151N,151
151N,Sam,2796359,151N,151
151N,Sam,2796363,151N,151
151N,Sam,2796583,151N,151
151N,Sam,2796652,151N,151
151N,Sam,2796724,151N,151
151N,Sam,2796791,151N,151
151N,Sam,2796795,151N,151
151N,Sam,2797015,151N,151
151N,Sam,2797024,151N,151
151S,Sam,2794835,151S,151
151S,Sam,2794880,151S,151
151S,Sam,2794936,151S,151
151S,Sam,2794949,151S,151
151S,Sam,2794953,151S,151
151S,Sam,2794999,151S,151
151S,Sam,2795250,151S,151
151S,Sam,2795254,151S,151
151S,Sam,2795742,151S,151
151S,Sam,2795755,151S,151
151S,Sam,2795759,151S,151
151S,Sam,2796055,151S,151
151S,Sam,2796360,151S,151
151S,Sam,2796584,151S,151
151S,Sam,2796649,151S,151
151S,Sam,2796653,151S,151
151S,Sam,2796721,151S,151
151S,Sam,2796725,151S,151
151S,Sam,2796788,151S,151
151S,Sam,2796792,151S,151
151S,Sam,2797012,151S,151
151S,Sam,2797016,151S,151
151S,Sam,2797025,151S,151
17N,Sam,2794923,17N,17
17N,Sam,2795067,17N,17
17N,Sam,2795206,17N,17
17N,Sam,2795350,17N,17
17N,Sam,2795353,17N,17
17N,Sam,2795443,17N,17
17N,Sam,2795476,17N,17
17N,Sam,2795578,17N,17
17N,Sam,2795639,17N,17
17N,Sam,2795723,17N,17
17N,Sam,2795797,17N,17
17N,Sam,2795837,17N,17
17N,Sam,2795858,17N,17
17N,Sam,2795923,17N,17
17N,Sam,2796021,17N,17
17N,Sam,2796109,17N,17
17N,Sam,2796139,17N,17
17N,Sam,2796464,17N,17
17N,Sam,2796833,17N,17
17S,Sam,2794870,17S,17
17S,Sam,2794924,17S,17
17S,Sam,2795354,17S,17
17S,Sam,2795444,17S,17
17S,Sam,2795515,17S,17
17S,Sam,2795579,17S,17
17S,Sam,2795640,17S,17
17S,Sam,2795724,17S,17
17S,Sam,2795838,17S,17
17S,Sam,2795859,17S,17
17S,Sam,2795924,17S,17
17S,Sam,2796022,17S,17
17S,Sam,2796110,17S,17
17S,Sam,2796140,17S,17
17S,Sam,2796465,17S,17
17S,Sam,2796834,17S,17
20E,Sam,2795165,20E,20
20E,Sam,2795196,20E,20
20E,Sam,2795205,20E,20
20E,Sam,2795524,20E,20
20E,Sam,2795870,20E,20
20E,Sam,2795988,20E,20
20E,Sam,2796072,20E,20
20E,Sam,2796658,20E,20
20E,Sam,2797137,20E,20
20E,Sam,2797140,20E,20
20E,Sam,2797148,20E,20
20E,Sam,2797165,20E,20
20O,Sam,2794804,20O,20
20O,Sam,2794875,20O,20
20O,Sam,2795108,20O,20
20O,Sam,2795204,20O,20
20O,Sam,2795523,20O,20
20O,Sam,2795869,20O,20
20O,Sam,2795987,20O,20
20O,Sam,2796030,20O,20
20O,Sam,2796063,20O,20
20O,Sam,2796071,20O,20
20O,Sam,2796213,20O,20
20O,Sam,2797136,20O,20
20O,Sam,2797139,20O,20
20O,Sam,2797164,20O,20
222E,Sam,2795470,222E,222
222E,Sam,2795590,222E,222
222E,Sam,2795956,222E,222
222E,Sam,2796737,222E,222
222O,Sam,2795471,222O,222
222O,Sam,2795591,222O,222
222O,Sam,2796738,222O,222
22E,Sam,2794887,22E,22
22E,Sam,2794967,22E,22
22E,Sam,2795057,22E,22
22E,Sam,2795114,22E,22
22E,Sam,2795421,22E,22
22E,Sam,2795474,22E,22
22E,Sam,2795620,22E,22
22E,Sam,2795730,22E,22
22E,Sam,2795894,22E,22
22E,Sam,2795974,22E,22
22E,Sam,2796312,22E,22
22E,Sam,2796338,22E,22
22E,Sam,2796781,22E,22
22O,Sam,2794963,22O,22
22O,Sam,2795115,22O,22
22O,Sam,2795413,22O,22
22O,Sam,2795475,22O,22
22O,Sam,2795690,22O,22
22O,Sam,2795722,22O,22
22O,Sam,2795731,22O,22
22O,Sam,2795895,22O,22
22O,Sam,2796209,22O,22
22O,Sam,2796313,22O,22
22O,Sam,2796323,22O,22
22O,Sam,2796490,22O,22
22O,Sam,2796870,22O,22
22O,Sam,2797135,22O,22
24E,Sam,2794840,24E,24
24E,Sam,2794877,24E,24
24E,Sam,2794966,24E,24
24E,Sam,2795187,24E,24
24E,Sam,2795203,24E,24
24E,Sam,2795221,24E,24
24E,Sam,2795223,24E,24
24E,Sam,2795243,24E,24
24E,Sam,2795261,24E,24
24E,Sam,2795551,24E,24
24E,Sam,2795638,24E,24
24E,Sam,2795692,24E,24
24E,Sam,2795922,24E,24
24E,Sam,2795926,24E,24
24E,Sam,2795959,24E,24
24E,Sam,2796145,24E,24
24E,Sam,2796168,24E,24
24E,Sam,2796301,24E,24
24E,Sam,2796330,24E,24
24E,Sam,2796394,24E,24
24E,Sam,2796460,24E,24
24E,Sam,2796492,24E,24
24E,Sam,2796669,24E,24
24E,Sam,2797070,24E,24
24E,Sam,2797107,24E,24
24O,Sam,2794839,24O,24
24O,Sam,2794965,24O,24
24O,Sam,2795186,24O,24
24O,Sam,2795202,24O,24
24O,Sam,2795220,24O,24
24O,Sam,2795222,24O,24
24O,Sam,2795260,24O,24
24O,Sam,2795550,24O,24
24O,Sam,2795637,24O,24
24O,Sam,2795691,24O,24
24O,Sam,2795921,24O,24
24O,Sam,2795925,24O,24
24O,Sam,2795958,24O,24
24O,Sam,2796144,24O,24
24O,Sam,2796167,24O,24
24O,Sam,2796300,24O,24
24O,Sam,2796329,24O,24
24O,Sam,2796393,24O,24
24O,Sam,2796459,24O,24
24O,Sam,2796491,24O,24
24O,Sam,2796668,24O,24
24O,Sam,2797064,24O,24
24O,Sam,2797069,24O,24
24O,Sam,2797106,24O,24
24O,Sam,2797141,24O,24
26E,Sam,2794837,26E,26
26E,Sam,2795086,26E,26
26E,Sam,2795289,26E,26
26E,Sam,2795291,26E,26
26E,Sam,2795313,26E,26
26E,Sam,2795371,26E,26
26E,Sam,2795456,26E,26
26E,Sam,2795458,26E,26
26E,Sam,2795460,26E,26
26E,Sam,2795559,26E,26
26E,Sam,2795585,26E,26
26E,Sam,2795678,26E,26
26E,Sam,2795713,26E,26
26E,Sam,2795788,26E,26
26E,Sam,2795806,26E,26
26E,Sam,2795913,26E,26
26E,Sam,2795947,26E,26
26E,Sam,2796010,26E,26
26E,Sam,2796045,26E,26
26E,Sam,2796047,26E,26
26E,Sam,2796090,26E,26
26E,Sam,2796097,26E,26
26E,Sam,2796113,26E,26
26E,Sam,2796153,26E,26
26E,Sam,2796293,26E,26
26E,Sam,2796391,26E,26
26E,Sam,2796447,26E,26
26E,Sam,2796687,26E,26
26E,Sam,2797120,26E,26
26E,Sam,2797182,26E,26
26O,Sam,2794986,26O,26
26O,Sam,2795085,26O,26
26O,Sam,2795288,26O,26
26O,Sam,2795290,26O,26
26O,Sam,2795312,26O,26
26O,Sam,2795370,26O,26
26O,Sam,2795455,26O,26
26O,Sam,2795457,26O,26
26O,Sam,2795459,26O,26
26O,Sam,2795558,26O,26
26O,Sam,2795584,26O,26
26O,Sam,2795677,26O,26
26O,Sam,2795712,26O,26
26O,Sam,2795787,26O,26
26O,Sam,2795805,26O,26
26O,Sam,2795912,26O,26
26O,Sam,2795946,26O,26
26O,Sam,2796009,26O,26
26O,Sam,2796044,26O,26
26O,Sam,2796046,26O,26
26O,Sam,2796089,26O,26
26O,Sam,2796096,26O,26
26O,Sam,2796112,26O,26
26O,Sam,2796172,26O,26
26O,Sam,2796292,26O,26
26O,Sam,2796390,26O,26
26O,Sam,2796446,26O,26
26O,Sam,2796686,26O,26
26O,Sam,2796999,26O,26
26O,Sam,2797119,26O,26
26O,Sam,2797131,26O,26
26O,Sam,2797181,26O,26
27N,Sam,2795181,27N,27
27N,Sam,2795197,27N,27
27N,Sam,2795362,27N,27
27N,Sam,2795536,27N,27
27N,Sam,2795543,27N,27
27N,Sam,2795552,27N,27
27N,Sam,2795575,27N,27
27N,Sam,2795793,27N,27
27N,Sam,2795968,27N,27
27N,Sam,2796273,27N,27
27N,Sam,2796278,27N,27
27N,Sam,2796331,27N,27
27N,Sam,2796461,27N,27
27N,Sam,2796884,27N,27
27N,Sam,2796923,27N,27
