trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2828894,40608,40630,41241,1,0,0
2829040,27775,27796,41241,1,0,0
2829103,59306,59306,41241,1,0,0
2829579,81083,81105,41241,1,0,0
2829602,36978,37005,41241,1,0,0
2829823,54379,54403,41241,1,0,0
2829999,33384,33406,41241,1,0,0
2830307,70417,70443,41241,1,0,0
2830336,30412,30440,41241,1,0,0
2830705,49297,49327,41241,1,0,0
2830788,64094,64119,41241,1,0,0
2831036,52045,52045,41241,1,0,0
2831389,61700,61700,41241,1,0,0
2831685,56521,56521,41241,1,0,0
2831714,66730,66730,41241,1,0,0
2831795,46650,46682,41241,1,0,0
2831901,43683,43704,41241,1,0,0
2832186,22932,22954,41241,1,0,0
2832313,73939,73962,41241,1,0,0
2832637,77568,77598,41241,1,0,0
2832688,84740,84767,41241,1,0,0
2833115,25252,25272,41241,1,0,0
2828895,40807,40807,45051,3,0,0
2828895,40826,40830,45050,4,0,0
2828895,40840,40844,41537,5,0,0
2828895,40856,40865,41539,6,0,0
2828895,40875,40898,46418,7,0,0
2829041,27943,27975,45053,1,0,0
2829041,27984,28007,45052,2,0,0
2829041,28015,28032,45051,3,0,0
2829041,28040,28042,45050,4,0,0
2829041,28055,28058,41537,5,0,0
2829041,28074,28084,41539,6,0,0
2829041,28096,28096,46418,7,0,0
2829104,59572,59593,45053,1,0,0
2829104,59604,59613,45052,2,0,0
2829104,59621,59625,45051,3,0,0
2829104,59633,59638,45050,4,0,0
2829104,59653,59658,41537,5,0,0
2829104,59674,59684,41539,6,0,0
2829104,59695,59695,46418,7,0,0
2829580,81312,81319,41539,6,0,0
2829580,81333,81354,46418,7,0,0
2829603,37203,37203,45051,3,0,0
2829603,37222,37225,45050,4,0,0
2829603,37239,37242,41537,5,0,0
2829603,37256,37265,41539,6,0,0
2829603,37277,37300,46418,7,0,0
2829824,54621,54624,41537,5,0,0
2829824,54640,54648,41539,6,0,0
2829824,54659,54659,46418,7,0,0
2830000,33616,33620,45050,4,0,0
2830000,33631,33634,41537,5,0,0
2830000,33646,33655,41539,6,0,0
2830000,33667,33669,46418,7,0,0
2830308,70584,70588,45053,1,0,0
2830308,70597,70604,45052,2,0,0
2830308,70611,70613,45051,3,0,0
2830308,70622,70624,45050,4,0,0
2830308,70637,70641,41537,5,0,0
2830308,70654,70663,41539,6,0,0
2830308,70675,70699,46418,7,0,0
2830337,30617,30617,45051,3,0,0
2830337,30636,30652,45050,4,0,0
2830337,30667,30682,41537,5,0,0
2830337,30697,30715,41539,6,0,0
2830337,30725,30745,46418,7,0,0
2830706,49515,49520,41537,5,0,0
2830706,49528,49543,41539,6,0,0
2830706,49554,49578,46418,7,0,0
2830789,64265,64290,45053,1,0,0
2830789,64301,64309,45052,2,0,0
2830789,64318,64321,45051,3,0,0
2830789,64328,64331,45050,4,0,0
2830789,64344,64347,41537,5,0,0
2830789,64361,64371,41539,6,0,0
2830789,64387,64413,46418,7,0,0
2831037,52234,52240,45053,1,0,0
2831037,52251,52270,45052,2,0,0
2831037,52279,52284,45051,3,0,0
2831037,52293,52297,45050,4,0,0
2831037,52315,52334,41537,5,0,0
2831037,52350,52358,41539,6,0,0
2831037,52370,52396,46418,7,0,0
2831390,61953,61971,45053,1,0,0
2831390,61981,61991,45052,2,0,0
2831390,62000,62017,45051,3,0,0
2831390,62024,62028,45050,4,0,0
2831390,62043,62046,41537,5,0,0
2831390,62062,62073,41539,6,0,0
2831390,62086,62114,46418,7,0,0
2831686,56733,56743,45053,1,0,0
2831686,56745,56789,45052,2,0,0
2831686,56796,56800,45051,3,0,0
2831686,56805,56808,45050,4,0,0
2831686,56820,56823,41537,5,0,0
2831686,56841,56853,41539,6,0,0
2831686,56865,56865,46418,7,0,0
2831715,66985,66991,45053,1,0,0
2831715,67002,67010,45052,2,0,0
2831715,67019,67023,45051,3,0,0
2831715,67031,67035,45050,4,0,0
2831715,67052,67056,41537,5,0,0
2831715,67072,67082,41539,6,0,0
2831715,67096,67121,46418,7,0,0
2831796,46816,46831,45053,1,0,0
2831796,46843,46862,45052,2,0,0
2831796,46870,46873,45051,3,0,0
2831796,46880,46883,45050,4,0,0
2831796,46899,46936,41537,5,0,0
2831796,46951,46961,41539,6,0,0
2831796,46971,46993,46418,7,0,0
2831902,43847,43851,45053,1,0,0
2831902,43858,43896,45052,2,0,0
2831902,43904,43907,45051,3,0,0
2831902,43912,43915,45050,4,0,0
2831902,43925,43928,41537,5,0,0
2831902,43940,43954,41539,6,0,0
2831902,43965,43968,46418,7,0,0
2832187,23133,23151,45052,2,0,0
2832187,23159,23162,45051,3,0,0
2832187,23170,23187,45050,4,0,0
2832187,23200,23203,41537,5,0,0
2832187,23217,23226,41539,6,0,0
2832187,23237,23259,46418,7,0,0
2832314,74118,74136,45053,1,0,0
2832314,74145,74154,45052,2,0,0
2832314,74162,74166,45051,3,0,0
2832314,74172,74176,45050,4,0,0
2832314,74192,74197,41537,5,0,0
2832314,74212,74225,41539,6,0,0
2832314,74240,74243,46418,7,0,0
2832638,77758,77763,45053,1,0,0
2832638,77774,77782,45052,2,0,0
2832638,77790,77793,45051,3,0,0
2832638,77800,77803,45050,4,0,0
2832638,77819,77823,41537,5,0,0
2832638,77840,77849,41539,6,0,0
2832638,77862,77862,46418,7,0,0
2832689,84946,84950,45053,1,0,0
2832689,84957,84963,45052,2,0,0
2832689,84971,84973,45051,3,0,0
2832689,84980,84982,45050,4,0,0
2832689,84995,84998,41537,5,0,0
2832689,85011,85020,41539,6,0,0
2832689,85032,85032,46418,7,0,0
2833116,25469,25474,45053,1,0,0
2833116,25483,25507,45052,2,0,0
2833116,25518,25522,45051,3,0,0
2833116,25530,25535,45050,4,0,0
2833116,25552,25557,41537,5,0,0
2833116,25574,25584,41539,6,0,0
2833116,25598,25602,46418,7,0,0
2828851,58351,58361,41216,1,0,0
2828851,58419,58501,41694,2,0,0
2828851,58532,58548,41698,3,0,0
2828851,58573,58586,41700,4,0,0
2828851,58606,58619,41702,5,0,0
2828851,58641,58650,41704,6,0,0
2828851,58662,58666,46272,7,0,0
2828851,58686,58700,46273,8,0,0
2828851,58723,58726,41165,9,0,0
2828851,58739,58743,41162,10,0,0
2828851,58757,58771,41160,11,0,0
2828851,58801,58819,41158,12,0,0
2828851,58833,58837,43264,13,0,0
2828851,58847,58850,41156,14,0,0
2828851,58861,58875,41204,15,0,0
2828851,58893,58896,41202,16,0,0
2828851,58912,58927,41192,17,0,0
2828851,58936,58945,41167,18,0,0
2828851,58961,59010,41200,19,0,0
2828851,59083,59111,43039,20,0,0
2828851,59142,59169,43041,21,0,0
2828851,59189,59202,43044,22,0,0
2828851,59213,59222,43046,23,0,0
2828851,59235,59250,43049,24,0,0
2828851,59270,59292,43052,25,0,0
2828851,59314,59335,43054,26,0,0
2828851,59356,59360,42076,27,0,0
2828851,59372,59376,42097,28,0,0
2828851,59419,59442,42119,29,0,0
2828851,59458,59471,42006,30,0,0
2828851,59484,59498,45046,31,0,0
2828851,59509,59512,42028,32,0,0
2828851,59530,59549,42050,33,0,0
2828851,59606,59767,42053,34,0,0
2828851,59891,59909,42056,35,0,0
2828851,59919,59925,42058,36,0,0
2828851,59952,59954,41419,37,0,0
2828851,60104,60126,41894,38,0,0
2828851,60286,60363,41896,39,0,0
2828982,49318,49328,41216,1,0,0
2828982,49382,49410,41694,2,0,0
2828982,49430,49438,41698,3,0,0
2828982,49459,49479,41700,4,0,0
2828982,49497,49505,41702,5,0,0
2828982,49523,49532,41704,6,0,0
2828982,49544,49547,46272,7,0,0
2828982,49567,49576,46273,8,0,0
2828982,49599,49602,41165,9,0,0
2828982,49615,49618,41162,10,0,0
2828982,49632,49641,41160,11,0,0
2828982,49666,49676,41158,12,0,0
2828982,49688,49691,43264,13,0,0
2828982,49700,49703,41156,14,0,0
2828982,49713,49720,41204,15,0,0
2828982,49737,49740,41202,16,0,0
2828982,49754,49758,41192,17,0,0
2828982,49765,49775,41167,18,0,0
2828982,49790,49855,41200,19,0,0
2828982,49921,49952,43039,20,0,0
2828982,49977,50011,43041,21,0,0
2828982,50028,50031,43044,22,0,0
2828982,50042,50052,43046,23,0,0
2828982,50063,50085,43049,24,0,0
