trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2901426,40611,40638,41241,1,0,0
2902146,81092,81113,41241,1,0,0
2902162,36977,36999,41241,1,0,0
2902390,54374,54400,41241,1,0,0
2902414,49404,49426,41241,1,0,0
2902593,61692,61716,41241,1,0,0
2902648,33389,33413,41241,1,0,0
2902957,70313,70337,41241,1,0,0
2902986,30409,30409,41241,1,0,0
2903241,27765,27788,41241,1,0,0
2903258,43679,43701,41241,1,0,0
2903719,52048,52048,41241,1,0,0
2903813,25366,25392,41241,1,0,0
2904316,46765,46791,41241,1,0,0
2904475,73934,73955,41241,1,0,0
2904595,22930,22954,41241,1,0,0
2904797,77564,77589,41241,1,0,0
2904886,56534,56534,41241,1,0,0
2904981,84686,84714,41241,1,0,0
2905308,66729,66729,41241,1,0,0
2905733,59308,59308,41241,1,0,0
2905809,64096,64096,41241,1,0,0
2901427,40801,40819,45053,1,0,0
2901427,40832,40878,45052,2,0,0
2901427,40885,40889,45051,3,0,0
2901427,40895,40898,45050,4,0,0
2901427,40914,40937,41537,5,0,0
2901427,40952,40961,41539,6,0,0
2901427,40972,40995,46418,7,0,0
2902147,81320,81322,41537,5,0,0
2902147,81334,81341,41539,6,0,0
2902147,81353,81356,46418,7,0,0
2902391,54603,54603,45051,3,0,0
2902391,54622,54637,45050,4,0,0
2902391,54650,54653,41537,5,0,0
2902391,54666,54674,41539,6,0,0
2902391,54686,54689,46418,7,0,0
2902415,49554,49594,45053,1,0,0
2902415,49603,49611,45052,2,0,0
2902415,49618,49621,45051,3,0,0
2902415,49627,49629,45050,4,0,0
2902415,49641,49658,41537,5,0,0
2902415,49672,49687,41539,6,0,0
2902415,49698,49718,46418,7,0,0
2902594,61887,61914,45052,2,0,0
2902594,61922,61939,45051,3,0,0
2902594,61946,61949,45050,4,0,0
2902594,61962,61966,41537,5,0,0
2902594,61979,61988,41539,6,0,0
2902594,62000,62003,46418,7,0,0
2902649,33610,33614,45050,4,0,0
2902649,33624,33627,41537,5,0,0
2902649,33641,33649,41539,6,0,0
2902649,33661,33682,46418,7,0,0
2902958,70501,70511,45053,1,0,0
2902958,70519,70527,45052,2,0,0
2902958,70534,70537,45051,3,0,0
2902958,70543,70546,45050,4,0,0
2902958,70559,70562,41537,5,0,0
2902958,70578,70588,41539,6,0,0
2902958,70600,70621,46418,7,0,0
2902987,30606,30606,45052,2,0,0
2902987,30625,30625,45051,3,0,0
2902987,30644,30648,45050,4,0,0
2902987,30659,30662,41537,5,0,0
2902987,30676,30685,41539,6,0,0
2902987,30697,30697,46418,7,0,0
2903242,27920,27941,45053,1,0,0
2903242,27950,27972,45052,2,0,0
2903242,27980,28000,45051,3,0,0
2903242,28007,28027,45050,4,0,0
2903242,28044,28060,41537,5,0,0
2903242,28075,28084,41539,6,0,0
2903242,28096,28099,46418,7,0,0
2903259,43823,43845,45053,1,0,0
2903259,43856,43876,45052,2,0,0
2903259,43884,43887,45051,3,0,0
2903259,43893,43896,45050,4,0,0
2903259,43909,43913,41537,5,0,0
2903259,43927,43936,41539,6,0,0
2903259,43948,43981,46418,7,0,0
2903720,52218,52250,45053,1,0,0
2903720,52261,52286,45052,2,0,0
2903720,52294,52297,45051,3,0,0
2903720,52304,52308,45050,4,0,0
2903720,52324,52346,41537,5,0,0
2903720,52362,52370,41539,6,0,0
2903720,52381,52384,46418,7,0,0
2903814,25539,25543,45053,1,0,0
2903814,25551,25567,45052,2,0,0
2903814,25574,25578,45051,3,0,0
2903814,25584,25586,45050,4,0,0
2903814,25599,25603,41537,5,0,0
