trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2881811,17862,17872,41893,1,0,0,0.54,17879,17820
2881811,17890,17893,41891,2,0,0,0.762,17904,17820
2881811,17907,17910,41890,3,0,0,0.97,17926,17820
2881811,17917,17920,41888,4,0,0,1.109,17942,17820
2881811,17931,17934,46437,5,0,0,1.303,17963,17820
2881811,17947,17972,41885,6,0,0,1.489,17983,17820
2881811,17992,17995,41883,7,0,0,1.759,18013,17820
2881811,18023,18026,41881,8,0,0,2.149,18056,17820
2881811,18038,18041,41879,9,0,0,2.337,18077,17820
2881811,18057,18074,41877,10,0,0,2.542,18099,17820
2881811,18085,18089,41874,11,0,0,2.7,18116,17820
2881811,18104,18116,41872,12,0,0,2.892,18138,17820
2881811,18137,18140,41870,13,0,0,3.171,18168,17820
2881811,18148,18164,41868,14,0,0,3.279,18180,17820
2881811,18187,18196,41866,15,0,0,3.551,18211,17820
2881811,18215,18217,41863,16,0,0,3.814,18241,17820
2881811,18263,18268,41861,17,0,0,4.229,18288,17820
2881811,18282,18284,41859,18,0,0,4.431,18312,17820
2881811,18301,18304,41857,19,0,0,4.688,18341,17820
2881811,18323,18326,41855,20,0,0,4.983,18375,17820
2881811,18347,18374,41853,21,0,0,5.282,18409,17820
2881811,18401,18403,41851,22,0,0,5.625,18448,17820
2881811,18421,18424,41850,23,0,0,5.886,18478,17820
2881811,18454,18458,41847,24,0,0,6.306,18526,17820
2881811,18468,18472,41845,25,0,0,6.467,18544,17820
2881811,18492,18495,41843,26,0,0,6.747,18576,17820
2881811,18511,18536,41835,27,0,0,6.957,18600,17820
2881811,18566,18579,41838,28,0,0,7.307,18636,17820
2881811,18592,18595,41836,29,0,0,7.499,18656,17820
2881811,18606,18617,41840,30,0,0,7.652,18671,17820
2881811,18641,18643,41832,31,0,0,7.948,18702,17820
2881811,18650,18652,41830,32,0,0,8.063,18713,17820
