route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sam,2881776,12E,12
12E,Sam,2881891,12E,12
12E,Sam,2881957,12E,12
12E,Sam,2882098,12E,12
12E,Sam,2882267,12E,12
12E,Sam,2882301,12E,12
12E,Sam,2882593,12E,12
12E,Sam,2882643,12E,12
12E,Sam,2883173,12E,12
12E,Sam,2883278,12E,12
12E,Sam,2883302,12E,12
12E,Sam,2883568,12E,12
12E,Sam,2884081,12E,12
12O,Sam,2881777,12O,12
12O,Sam,2881892,12O,12
12O,Sam,2881958,12O,12
12O,Sam,2882099,12O,12
12O,Sam,2882268,12O,12
12O,Sam,2882302,12O,12
12O,Sam,2882594,12O,12
12O,Sam,2882644,12O,12
12O,Sam,2883174,12O,12
12O,Sam,2883279,12O,12
12O,Sam,2883303,12O,12
12O,Sam,2883569,12O,12
12O,Sam,2884082,12O,12
144E,Sam,2882350,144E,144
144E,Sam,2882367,144E,144
144E,Sam,2882630,144E,144
144E,Sam,2882782,144E,144
144E,Sam,2882836,144E,144
144E,Sam,2882840,144E,144
144E,Sam,2882848,144E,144
144E,Sam,2882863,144E,144
144E,Sam,2883008,144E,144
144E,Sam,2883027,144E,144
144E,Sam,2883055,144E,144
144E,Sam,2883160,144E,144
144E,Sam,2883178,144E,144
144E,Sam,2883331,144E,144
144E,Sam,2883548,144E,144
144E,Sam,2883552,144E,144
144E,Sam,2883556,144E,144
144E,Sam,2883669,144E,144
144E,Sam,2883735,144E,144
144E,Sam,2883746,144E,144
144E,Sam,2883939,144E,144
144E,Sam,2884157,144E,144
144O,Sam,2882353,144O,144
144O,Sam,2882370,144O,144
144O,Sam,2882480,144O,144
144O,Sam,2882633,144O,144
144O,Sam,2882774,144O,144
144O,Sam,2882781,144O,144
144O,Sam,2882785,144O,144
144O,Sam,2882839,144O,144
144O,Sam,2882843,144O,144
144O,Sam,2882851,144O,144
144O,Sam,2882866,144O,144
144O,Sam,2883011,144O,144
144O,Sam,2883058,144O,144
144O,Sam,2883163,144O,144
144O,Sam,2883181,144O,144
144O,Sam,2883551,144O,144
144O,Sam,2883555,144O,144
144O,Sam,2883582,144O,144
144O,Sam,2883663,144O,144
144O,Sam,2883672,144O,144
144O,Sam,2883738,144O,144
144O,Sam,2883749,144O,144
144O,Sam,2883942,144O,144
144O,Sam,2884160,144O,144
151N,Sam,2881820,151N,151
151N,Sam,2881824,151N,151
151N,Sam,2881937,151N,151
151N,Sam,2881941,151N,151
151N,Sam,2882153,151N,151
151N,Sam,2882157,151N,151
151N,Sam,2882794,151N,151
151N,Sam,2882798,151N,151
151N,Sam,2883030,151N,151
151N,Sam,2883166,151N,151
151N,Sam,2883207,151N,151
151N,Sam,2883211,151N,151
151N,Sam,2883334,151N,151
151N,Sam,2883338,151N,151
151N,Sam,2883578,151N,151
151N,Sam,2883659,151N,151
151N,Sam,2883716,151N,151
151N,Sam,2883771,151N,151
151N,Sam,2883775,151N,151
151N,Sam,2883870,151N,151
151N,Sam,2883874,151N,151
151N,Sam,2883997,151N,151
151N,Sam,2884006,151N,151
151N,Sam,2884010,151N,151
151N,Sam,2884102,151N,151
151N,Sam,2884106,151N,151
151N,Sam,2884110,151N,151
151S,Sam,2881821,151S,151
151S,Sam,2881938,151S,151
151S,Sam,2882158,151S,151
151S,Sam,2882778,151S,151
151S,Sam,2882791,151S,151
151S,Sam,2882795,151S,151
151S,Sam,2883031,151S,151
151S,Sam,2883208,151S,151
151S,Sam,2883212,151S,151
151S,Sam,2883335,151S,151
151S,Sam,2883579,151S,151
151S,Sam,2883656,151S,151
151S,Sam,2883660,151S,151
151S,Sam,2883713,151S,151
151S,Sam,2883717,151S,151
151S,Sam,2883768,151S,151
151S,Sam,2883772,151S,151
151S,Sam,2883871,151S,151
151S,Sam,2883994,151S,151
151S,Sam,2883998,151S,151
151S,Sam,2884007,151S,151
151S,Sam,2884011,151S,151
151S,Sam,2884103,151S,151
151S,Sam,2884107,151S,151
17N,Sam,2881791,17N,17
17N,Sam,2881959,17N,17
17N,Sam,2882005,17N,17
17N,Sam,2882040,17N,17
17N,Sam,2882086,17N,17
17N,Sam,2882233,17N,17
17N,Sam,2882284,17N,17
17N,Sam,2882287,17N,17
17N,Sam,2882434,17N,17
17N,Sam,2882457,17N,17
17N,Sam,2882515,17N,17
17N,Sam,2882640,17N,17
17N,Sam,2882666,17N,17
17N,Sam,2882750,17N,17
17N,Sam,2882833,17N,17
17N,Sam,2883062,17N,17
17N,Sam,2883092,17N,17
17N,Sam,2883370,17N,17
17N,Sam,2883448,17N,17
17N,Sam,2883813,17N,17
17N,Sam,2884056,17N,17
17S,Sam,2881792,17S,17
17S,Sam,2881811,17S,17
17S,Sam,2882006,17S,17
17S,Sam,2882041,17S,17
17S,Sam,2882234,17S,17
17S,Sam,2882435,17S,17
17S,Sam,2882458,17S,17
17S,Sam,2882498,17S,17
17S,Sam,2882516,17S,17
17S,Sam,2882641,17S,17
17S,Sam,2882751,17S,17
17S,Sam,2882860,17S,17
17S,Sam,2883063,17S,17
17S,Sam,2883093,17S,17
17S,Sam,2883371,17S,17
17S,Sam,2883449,17S,17
17S,Sam,2883814,17S,17
17S,Sam,2884057,17S,17
20E,Sam,2881859,20E,20
20E,Sam,2881964,20E,20
20E,Sam,2882085,20E,20
20E,Sam,2882322,20E,20
20E,Sam,2882471,20E,20
20E,Sam,2882474,20E,20
20E,Sam,2882482,20E,20
20E,Sam,2882507,20E,20
20E,Sam,2882532,20E,20
20E,Sam,2883013,20E,20
20E,Sam,2883040,20E,20
20E,Sam,2883422,20E,20
20E,Sam,2883665,20E,20
20E,Sam,2884089,20E,20
20O,Sam,2882084,20O,20
20O,Sam,2882321,20O,20
20O,Sam,2882470,20O,20
20O,Sam,2882473,20O,20
20O,Sam,2882531,20O,20
20O,Sam,2883006,20O,20
20O,Sam,2883039,20O,20
20O,Sam,2883176,20O,20
20O,Sam,2883421,20O,20
20O,Sam,2883667,20O,20
20O,Sam,2883818,20O,20
20O,Sam,2883937,20O,20
20O,Sam,2884088,20O,20
222E,Sam,2882185,222E,222
222E,Sam,2882451,222E,222
222E,Sam,2882577,222E,222
222E,Sam,2883409,222E,222
222E,Sam,2883729,222E,222
222E,Sam,2883987,222E,222
222O,Sam,2882578,222O,222
222O,Sam,2883410,222O,222
222O,Sam,2883526,222O,222
222O,Sam,2883988,222O,222
22E,Sam,2881805,22E,22
22E,Sam,2882522,22E,22
22E,Sam,2882591,22E,22
22E,Sam,2882905,22E,22
22E,Sam,2883287,22E,22
22E,Sam,2883313,22E,22
22E,Sam,2883417,22E,22
22E,Sam,2883571,22E,22
22E,Sam,2883594,22E,22
22E,Sam,2883720,22E,22
22E,Sam,2883761,22E,22
22O,Sam,2881801,22O,22
22O,Sam,2882456,22O,22
22O,Sam,2882469,22O,22
22O,Sam,2882514,22O,22
22O,Sam,2882523,22O,22
22O,Sam,2882592,22O,22
22O,Sam,2882906,22O,22
22O,Sam,2883172,22O,22
22O,Sam,2883288,22O,22
22O,Sam,2883298,22O,22
22O,Sam,2883475,22O,22
22O,Sam,2883853,22O,22
22O,Sam,2883923,22O,22
22O,Sam,2884119,22O,22
24E,Sam,2881804,24E,24
24E,Sam,2881818,24E,24
24E,Sam,2882083,24E,24
24E,Sam,2882101,24E,24
24E,Sam,2882103,24E,24
24E,Sam,2882144,24E,24
24E,Sam,2882232,24E,24
24E,Sam,2882236,24E,24
24E,Sam,2882494,24E,24
24E,Sam,2882550,24E,24
24E,Sam,2882639,24E,24
24E,Sam,2882732,24E,24
24E,Sam,2883098,24E,24
24E,Sam,2883121,24E,24
24E,Sam,2883276,24E,24
24E,Sam,2883305,24E,24
24E,Sam,2883366,24E,24
24E,Sam,2883444,24E,24
24E,Sam,2883462,24E,24
24E,Sam,2883477,24E,24
24E,Sam,2883676,24E,24
24E,Sam,2883817,24E,24
24E,Sam,2884043,24E,24
24E,Sam,2884045,24E,24
24E,Sam,2884052,24E,24
24O,Sam,2881803,24O,24
24O,Sam,2882082,24O,24
24O,Sam,2882100,24O,24
24O,Sam,2882102,24O,24
24O,Sam,2882143,24O,24
24O,Sam,2882231,24O,24
24O,Sam,2882235,24O,24
24O,Sam,2882475,24O,24
24O,Sam,2882493,24O,24
24O,Sam,2882549,24O,24
24O,Sam,2882638,24O,24
24O,Sam,2883097,24O,24
24O,Sam,2883120,24O,24
24O,Sam,2883275,24O,24
24O,Sam,2883304,24O,24
24O,Sam,2883365,24O,24
24O,Sam,2883443,24O,24
24O,Sam,2883461,24O,24
24O,Sam,2883476,24O,24
24O,Sam,2883675,24O,24
24O,Sam,2883816,24O,24
24O,Sam,2884042,24O,24
24O,Sam,2884044,24O,24
24O,Sam,2884046,24O,24
24O,Sam,2884051,24O,24
26E,Sam,2881785,26E,26
26E,Sam,2881833,26E,26
26E,Sam,2882070,26E,26
26E,Sam,2882120,26E,26
26E,Sam,2882122,26E,26
26E,Sam,2882245,26E,26
26E,Sam,2882330,26E,26
26E,Sam,2882338,26E,26
26E,Sam,2882417,26E,26
26E,Sam,2882558,26E,26
26E,Sam,2882565,26E,26
26E,Sam,2882572,26E,26
26E,Sam,2882762,26E,26
26E,Sam,2882938,26E,26
26E,Sam,2882998,26E,26
26E,Sam,2883021,26E,26
26E,Sam,2883023,26E,26
26E,Sam,2883066,26E,26
26E,Sam,2883106,26E,26
26E,Sam,2883126,26E,26
26E,Sam,2883128,26E,26
26E,Sam,2883193,26E,26
26E,Sam,2883216,26E,26
26E,Sam,2883268,26E,26
26E,Sam,2883363,26E,26
26E,Sam,2883431,26E,26
26E,Sam,2883636,26E,26
26E,Sam,2883982,26E,26
26E,Sam,2884032,26E,26
26E,Sam,2884132,26E,26
26E,Sam,2884146,26E,26
26O,Sam,2881784,26O,26
26O,Sam,2881832,26O,26
26O,Sam,2881844,26O,26
26O,Sam,2881886,26O,26
26O,Sam,2882069,26O,26
26O,Sam,2882119,26O,26
26O,Sam,2882121,26O,26
26O,Sam,2882244,26O,26
26O,Sam,2882329,26O,26
26O,Sam,2882337,26O,26
26O,Sam,2882416,26O,26
26O,Sam,2882557,26O,26
26O,Sam,2882564,26O,26
26O,Sam,2882566,26O,26
26O,Sam,2882761,26O,26
26O,Sam,2882937,26O,26
26O,Sam,2882997,26O,26
26O,Sam,2883020,26O,26
26O,Sam,2883022,26O,26
26O,Sam,2883065,26O,26
26O,Sam,2883125,26O,26
26O,Sam,2883127,26O,26
26O,Sam,2883192,26O,26
26O,Sam,2883215,26O,26
26O,Sam,2883267,26O,26
26O,Sam,2883362,26O,26
26O,Sam,2883430,26O,26
26O,Sam,2883635,26O,26
26O,Sam,2883976,26O,26
26O,Sam,2883981,26O,26
26O,Sam,2884131,26O,26
26O,Sam,2884145,26O,26
27N,Sam,2882077,27N,27
27N,Sam,2882116,27N,27
27N,Sam,2882297,27N,27
27N,Sam,2882535,27N,27
27N,Sam,2882551,27N,27
27N,Sam,2882829,27N,27
27N,Sam,2883014,27N,27
27N,Sam,2883237,27N,27
27N,Sam,2883242,27N,27
27N,Sam,2883306,27N,27
27N,Sam,2883445,27N,27
27N,Sam,2883638,27N,27
27N,Sam,2883846,27N,27
27N,Sam,2883867,27N,27
27N,Sam,2883900,27N,27
27N,Sam,2883906,27N,27
27N,Sam,2883929,27N,27
27S,Sam,2882078,27S,27
27S,Sam,2882179,27S,27
27S,Sam,2882298,27S,27
27S,Sam,2882552,27S,27
27S,Sam,2882830,27S,27
27S,Sam,2883015,27S,27
27S,Sam,2883018,27S,27
27S,Sam,2883238,27S,27
27S,Sam,2883243,27S,27
27S,Sam,2883446,27S,27
27S,Sam,2883639,27S,27
27S,Sam,2883847,27S,27
27S,Sam,2883868,27S,27
27S,Sam,2883901,27S,27
27S,Sam,2883907,27S,27
2E,Sam,2883958,2E,2
2E,Sam,2883990,2E,2
2E,Sam,2884048,2E,2
2O,Sam,2883959,2O,2
2O,Sam,2883991,2O,2
313S,Sam,2883435,313S,313
31N,Sam,2881986,31N,31
31N,Sam,2882261,31N,31
31N,Sam,2882427,31N,31
31N,Sam,2882896,31N,31
31N,Sam,2883169,31N,31
31N,Sam,2883376,31N,31
31N,Sam,2883454,31N,31
31N,Sam,2883484,31N,31
31N,Sam,2883505,31N,31
31N,Sam,2883573,31N,31
31N,Sam,2883680,31N,31
31N,Sam,2883763,31N,31
31N,Sam,2883850,31N,31
31N,Sam,2883920,31N,31
31N,Sam,2884059,31N,31
31S,Sam,2881987,31S,31
31S,Sam,2882257,31S,31
31S,Sam,2882262,31S,31
31S,Sam,2882398,31S,31
31S,Sam,2882428,31S,31
31S,Sam,2882897,31S,31
31S,Sam,2883170,31S,31
31S,Sam,2883377,31S,31
31S,Sam,2883455,31S,31
31S,Sam,2883485,31S,31
31S,Sam,2883506,31S,31
31S,Sam,2883574,31S,31
31S,Sam,2883681,31S,31
31S,Sam,2883764,31S,31
31S,Sam,2883851,31S,31
31S,Sam,2883915,31S,31
31S,Sam,2883921,31S,31
33N,Sam,2881868,33N,33
33N,Sam,2881955,33N,33
33N,Sam,2882269,33N,33
33N,Sam,2882556,33N,33
33N,Sam,2882661,33N,33
33N,Sam,2882739,33N,33
33N,Sam,2883052,33N,33
33N,Sam,2883832,33N,33
33N,Sam,2884120,33N,33
33S,Sam,2881890,33S,33
33S,Sam,2882555,33S,33
33S,Sam,2882658,33S,33
33S,Sam,2882868,33S,33
33S,Sam,2883051,33S,33
33S,Sam,2883311,33S,33
33S,Sam,2883403,33S,33
360N,Sam,2881834,360N,360
360N,Sam,2881835,360N,360
360N,Sam,2881836,360N,360
360N,Sam,2881837,360N,360
360N,Sam,2881838,360N,360
360N,Sam,2881840,360N,360
360N,Sam,2881841,360N,360
360N,Sam,2881971,360N,360
360N,Sam,2881972,360N,360
360N,Sam,2882254,360N,360
360N,Sam,2882407,360N,360
360N,Sam,2882924,360N,360
360N,Sam,2882925,360N,360
360N,Sam,2883110,360N,360
360N,Sam,2883111,360N,360
360N,Sam,2883963,360N,360
360N,Sam,2883969,360N,360
360N,Sam,2883970,360N,360
360N,Sam,2884020,360N,360
360N,Sam,2884021,360N,360
360N,Sam,2884022,360N,360
360N,Sam,2884023,360N,360
360N,Sam,2884024,360N,360
360N,Sam,2884124,360N,360
360N,Sam,2884125,360N,360
360N,Sam,2884126,360N,360
360N,Sam,2884127,360N,360
360N,Sam,2884148,360N,360
360N,Sam,2884149,360N,360
360N,Sam,2884150,360N,360
37N,Sam,2881910,37N,37
37N,Sam,2881953,37N,37
37N,Sam,2882096,37N,37
37N,Sam,2882969,37N,37
37N,Sam,2883043,37N,37
37N,Sam,2883300,37N,37
37N,Sam,2883425,37N,37
37S,Sam,2881954,37S,37
37S,Sam,2882004,37S,37
37S,Sam,2882097,37S,37
37S,Sam,2882296,37S,37
37S,Sam,2883061,37S,37
37S,Sam,2883091,37S,37
37S,Sam,2883301,37S,37
39N,Sam,2881855,39N,39
39N,Sam,2881997,39N,39
39N,Sam,2882023,39N,39
39N,Sam,2882106,39N,39
39N,Sam,2882216,39N,39
39N,Sam,2882221,39N,39
39N,Sam,2882223,39N,39
39N,Sam,2882293,39N,39
39N,Sam,2882617,39N,39
39N,Sam,2882677,39N,39
39N,Sam,2882946,39N,39
39N,Sam,2883072,39N,39
39N,Sam,2883326,39N,39
39N,Sam,2883512,39N,39
39N,Sam,2883517,39N,39
39N,Sam,2883537,39N,39
39N,Sam,2883545,39N,39
39N,Sam,2883690,39N,39
39N,Sam,2883752,39N,39
39N,Sam,2883840,39N,39
39N,Sam,2884073,39N,39
39N,Sam,2884113,39N,39
39N,Sam,2884115,39N,39
39S,Sam,2881856,39S,39
39S,Sam,2881998,39S,39
39S,Sam,2882024,39S,39
39S,Sam,2882107,39S,39
39S,Sam,2882217,39S,39
39S,Sam,2882222,39S,39
39S,Sam,2882294,39S,39
39S,Sam,2882613,39S,39
39S,Sam,2882618,39S,39
39S,Sam,2882678,39S,39
39S,Sam,2882947,39S,39
39S,Sam,2883073,39S,39
39S,Sam,2883327,39S,39
39S,Sam,2883513,39S,39
39S,Sam,2883538,39S,39
39S,Sam,2883691,39S,39
39S,Sam,2883753,39S,39
39S,Sam,2883841,39S,39
39S,Sam,2884074,39S,39
39S,Sam,2884114,39S,39
39S,Sam,2884116,39S,39
40E,Sam,2881843,40E,40
40E,Sam,2881848,40E,40
40E,Sam,2881852,40E,40
40E,Sam,2881872,40E,40
40E,Sam,2882029,40E,40
40E,Sam,2882065,40E,40
40E,Sam,2882130,40E,40
40E,Sam,2882203,40E,40
40E,Sam,2882206,40E,40
40E,Sam,2882325,40E,40
40E,Sam,2882420,40E,40
40E,Sam,2882703,40E,40
40E,Sam,2882873,40E,40
40E,Sam,2883353,40E,40
40E,Sam,2883389,40E,40
40E,Sam,2883471,40E,40
40E,Sam,2883585,40E,40
40E,Sam,2883628,40E,40
40E,Sam,2883865,40E,40
40E,Sam,2883882,40E,40
40E,Sam,2884027,40E,40
40E,Sam,2884134,40E,40
40O,Sam,2881842,40O,40
40O,Sam,2881847,40O,40
40O,Sam,2881851,40O,40
40O,Sam,2881871,40O,40
40O,Sam,2882028,40O,40
40O,Sam,2882064,40O,40
40O,Sam,2882129,40O,40
40O,Sam,2882202,40O,40
40O,Sam,2882205,40O,40
40O,Sam,2882324,40O,40
