route_id,service_id,trip_id,shape_id,trip_short_name
12E,Dim,2797387,12E,12
12E,Dim,2797696,12E,12
12E,Dim,2797860,12E,12
12E,Dim,2797901,12E,12
12E,Dim,2797966,12E,12
12E,Dim,2798001,12E,12
12E,Dim,2798145,12E,12
12E,Dim,2798190,12E,12
12E,Dim,2798310,12E,12
12E,Dim,2798349,12E,12
12E,Dim,2798476,12E,12
12E,Dim,2798504,12E,12
12E,Dim,2798551,12E,12
12E,Dim,2798606,12E,12
12E,Dim,2799035,12E,12
12E,Dim,2799282,12E,12
12O,Dim,2797697,12O,12
12O,Dim,2797861,12O,12
12O,Dim,2797902,12O,12
12O,Dim,2797967,12O,12
12O,Dim,2798002,12O,12
12O,Dim,2798146,12O,12
12O,Dim,2798191,12O,12
12O,Dim,2798311,12O,12
12O,Dim,2798350,12O,12
12O,Dim,2798477,12O,12
12O,Dim,2798505,12O,12
12O,Dim,2798552,12O,12
12O,Dim,2798607,12O,12
12O,Dim,2799036,12O,12
12O,Dim,2799283,12O,12
144E,Dim,2797255,144E,144
144E,Dim,2797318,144E,144
144E,Dim,2797322,144E,144
144E,Dim,2797630,144E,144
144E,Dim,2797634,144E,144
144E,Dim,2797638,144E,144
144E,Dim,2797926,144E,144
144E,Dim,2797930,144E,144
144E,Dim,2797934,144E,144
144E,Dim,2797946,144E,144
144E,Dim,2798321,144E,144
144E,Dim,2798325,144E,144
144E,Dim,2798329,144E,144
144E,Dim,2798461,144E,144
144E,Dim,2798465,144E,144
144E,Dim,2798469,144E,144
144E,Dim,2798486,144E,144
144E,Dim,2798525,144E,144
144E,Dim,2798689,144E,144
144E,Dim,2798774,144E,144
144E,Dim,2798796,144E,144
144E,Dim,2799142,144E,144
144E,Dim,2799303,144E,144
144E,Dim,2799339,144E,144
144E,Dim,2799345,144E,144
144E,Dim,2799349,144E,144
144O,Dim,2797321,144O,144
144O,Dim,2797325,144O,144
144O,Dim,2797633,144O,144
144O,Dim,2797637,144O,144
144O,Dim,2797929,144O,144
144O,Dim,2797933,144O,144
144O,Dim,2797937,144O,144
144O,Dim,2797949,144O,144
144O,Dim,2798056,144O,144
144O,Dim,2798078,144O,144
144O,Dim,2798324,144O,144
144O,Dim,2798328,144O,144
144O,Dim,2798464,144O,144
144O,Dim,2798468,144O,144
144O,Dim,2798489,144O,144
144O,Dim,2798528,144O,144
144O,Dim,2798692,144O,144
144O,Dim,2798777,144O,144
144O,Dim,2798795,144O,144
144O,Dim,2798799,144O,144
144O,Dim,2798969,144O,144
144O,Dim,2799145,144O,144
144O,Dim,2799306,144O,144
144O,Dim,2799348,144O,144
144O,Dim,2799352,144O,144
144O,Dim,2799375,144O,144
151N,Dim,2797467,151N,151
151N,Dim,2797471,151N,151
151N,Dim,2797524,151N,151
151N,Dim,2797528,151N,151
151N,Dim,2797977,151N,151
151N,Dim,2797981,151N,151
151N,Dim,2797995,151N,151
151N,Dim,2798074,151N,151
151N,Dim,2798661,151N,151
151N,Dim,2798665,151N,151
151N,Dim,2798724,151N,151
151N,Dim,2798728,151N,151
151N,Dim,2798760,151N,151
151N,Dim,2798764,151N,151
151N,Dim,2798784,151N,151
151N,Dim,2798788,151N,151
151N,Dim,2798791,151N,151
151N,Dim,2799020,151N,151
151N,Dim,2799024,151N,151
151N,Dim,2799106,151N,151
151N,Dim,2799172,151N,151
151N,Dim,2799233,151N,151
151N,Dim,2799381,151N,151
151N,Dim,2799390,151N,151
151N,Dim,2799394,151N,151
151S,Dim,2797468,151S,151
151S,Dim,2797525,151S,151
151S,Dim,2797529,151S,151
151S,Dim,2797978,151S,151
151S,Dim,2797982,151S,151
151S,Dim,2797992,151S,151
151S,Dim,2797996,151S,151
151S,Dim,2798071,151S,151
151S,Dim,2798075,151S,151
151S,Dim,2798662,151S,151
151S,Dim,2798725,151S,151
151S,Dim,2798757,151S,151
151S,Dim,2798761,151S,151
151S,Dim,2798781,151S,151
151S,Dim,2798785,151S,151
151S,Dim,2798792,151S,151
151S,Dim,2799021,151S,151
151S,Dim,2799103,151S,151
151S,Dim,2799107,151S,151
151S,Dim,2799169,151S,151
151S,Dim,2799173,151S,151
151S,Dim,2799234,151S,151
151S,Dim,2799378,151S,151
151S,Dim,2799382,151S,151
151S,Dim,2799391,151S,151
151S,Dim,2799395,151S,151
17N,Dim,2797304,17N,17
17N,Dim,2797407,17N,17
17N,Dim,2797447,17N,17
17N,Dim,2797453,17N,17
17N,Dim,2797499,17N,17
17N,Dim,2797598,17N,17
17N,Dim,2797730,17N,17
17N,Dim,2797763,17N,17
17N,Dim,2797765,17N,17
17N,Dim,2798115,17N,17
17N,Dim,2798177,17N,17
17N,Dim,2798214,17N,17
17N,Dim,2798274,17N,17
17N,Dim,2798288,17N,17
17N,Dim,2798359,17N,17
17N,Dim,2798375,17N,17
17N,Dim,2798566,17N,17
17N,Dim,2798719,17N,17
17N,Dim,2799176,17N,17
17N,Dim,2799406,17N,17
17N,Dim,2799411,17N,17
17N,Dim,2799444,17N,17
17S,Dim,2797305,17S,17
17S,Dim,2797366,17S,17
17S,Dim,2797408,17S,17
17S,Dim,2797448,17S,17
17S,Dim,2797454,17S,17
17S,Dim,2797599,17S,17
17S,Dim,2797731,17S,17
17S,Dim,2797764,17S,17
17S,Dim,2798116,17S,17
17S,Dim,2798178,17S,17
17S,Dim,2798275,17S,17
17S,Dim,2798284,17S,17
17S,Dim,2798289,17S,17
17S,Dim,2798360,17S,17
17S,Dim,2798376,17S,17
17S,Dim,2798522,17S,17
17S,Dim,2798567,17S,17
17S,Dim,2799177,17S,17
17S,Dim,2799407,17S,17
17S,Dim,2799412,17S,17
20E,Dim,2797260,20E,20
20E,Dim,2797278,20E,20
20E,Dim,2797532,20E,20
20E,Dim,2797592,20E,20
20E,Dim,2797625,20E,20
20E,Dim,2797685,20E,20
20E,Dim,2797951,20E,20
20E,Dim,2798009,20E,20
20E,Dim,2798094,20E,20
20E,Dim,2798160,20E,20
20E,Dim,2798530,20E,20
20E,Dim,2798823,20E,20
20E,Dim,2799136,20E,20
20E,Dim,2799240,20E,20
20E,Dim,2799354,20E,20
20E,Dim,2799420,20E,20
20E,Dim,2799443,20E,20
20O,Dim,2797259,20O,20
20O,Dim,2797277,20O,20
20O,Dim,2797306,20O,20
20O,Dim,2797591,20O,20
20O,Dim,2797624,20O,20
20O,Dim,2797684,20O,20
20O,Dim,2797944,20O,20
20O,Dim,2798008,20O,20
20O,Dim,2798051,20O,20
20O,Dim,2798093,20O,20
20O,Dim,2798159,20O,20
20O,Dim,2798523,20O,20
20O,Dim,2798822,20O,20
20O,Dim,2799239,20O,20
20O,Dim,2799337,20O,20
20O,Dim,2799442,20O,20
222E,Dim,2797434,222E,222
222E,Dim,2797546,222E,222
222E,Dim,2797668,222E,222
222E,Dim,2797881,222E,222
222E,Dim,2798065,222E,222
222E,Dim,2798564,222E,222
222E,Dim,2798817,222E,222
222O,Dim,2797435,222O,222
