route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2804504,12E,12
12E,Sem,2804829,12E,12
12E,Sem,2804874,12E,12
12E,Sem,2805703,12E,12
12E,Sem,2805903,12E,12
12E,Sem,2805969,12E,12
12E,Sem,2806284,12E,12
12E,Sem,2806831,12E,12
12E,Sem,2806914,12E,12
12E,Sem,2807061,12E,12
12E,Sem,2807485,12E,12
12E,Sem,2807580,12E,12
12E,Sem,2807654,12E,12
12E,Sem,2807683,12E,12
12E,Sem,2807721,12E,12
12E,Sem,2808353,12E,12
12E,Sem,2808473,12E,12
12E,Sem,2808705,12E,12
12E,Sem,2809072,12E,12
12O,Sem,2804505,12O,12
12O,Sem,2804830,12O,12
12O,Sem,2804875,12O,12
12O,Sem,2805704,12O,12
12O,Sem,2805904,12O,12
12O,Sem,2805970,12O,12
12O,Sem,2806285,12O,12
12O,Sem,2806832,12O,12
12O,Sem,2806915,12O,12
12O,Sem,2807062,12O,12
12O,Sem,2807486,12O,12
12O,Sem,2807581,12O,12
12O,Sem,2807655,12O,12
12O,Sem,2807684,12O,12
12O,Sem,2807722,12O,12
12O,Sem,2808354,12O,12
12O,Sem,2808474,12O,12
12O,Sem,2808706,12O,12
12O,Sem,2809073,12O,12
144E,Sem,2804865,144E,144
144E,Sem,2804920,144E,144
144E,Sem,2804987,144E,144
144E,Sem,2805014,144E,144
144E,Sem,2805116,144E,144
144E,Sem,2805294,144E,144
144E,Sem,2805298,144E,144
144E,Sem,2805384,144E,144
144E,Sem,2805565,144E,144
144E,Sem,2805609,144E,144
144E,Sem,2805613,144E,144
144E,Sem,2805700,144E,144
144E,Sem,2805925,144E,144
144E,Sem,2806126,144E,144
144E,Sem,2806130,144E,144
144E,Sem,2806134,144E,144
144E,Sem,2806158,144E,144
144E,Sem,2806589,144E,144
144E,Sem,2806907,144E,144
144E,Sem,2807029,144E,144
144E,Sem,2807108,144E,144
144E,Sem,2807155,144E,144
144E,Sem,2807188,144E,144
144E,Sem,2807302,144E,144
144E,Sem,2807308,144E,144
144E,Sem,2807559,144E,144
144E,Sem,2807638,144E,144
144E,Sem,2807647,144E,144
144E,Sem,2807812,144E,144
144E,Sem,2807836,144E,144
144E,Sem,2807881,144E,144
144E,Sem,2808024,144E,144
144E,Sem,2808373,144E,144
144E,Sem,2808664,144E,144
144E,Sem,2808668,144E,144
144E,Sem,2808894,144E,144
144O,Sem,2804578,144O,144
144O,Sem,2804700,144O,144
144O,Sem,2804868,144O,144
144O,Sem,2805033,144O,144
144O,Sem,2805137,144O,144
144O,Sem,2805241,144O,144
144O,Sem,2805297,144O,144
144O,Sem,2805301,144O,144
144O,Sem,2805369,144O,144
144O,Sem,2805612,144O,144
144O,Sem,2805699,144O,144
144O,Sem,2805977,144O,144
144O,Sem,2806133,144O,144
144O,Sem,2806161,144O,144
144O,Sem,2806693,144O,144
144O,Sem,2806986,144O,144
144O,Sem,2807032,144O,144
144O,Sem,2807194,144O,144
144O,Sem,2807317,144O,144
144O,Sem,2807328,144O,144
144O,Sem,2807372,144O,144
144O,Sem,2807408,144O,144
144O,Sem,2807623,144O,144
144O,Sem,2807835,144O,144
144O,Sem,2807839,144O,144
144O,Sem,2807880,144O,144
144O,Sem,2807939,144O,144
144O,Sem,2808372,144O,144
144O,Sem,2808511,144O,144
144O,Sem,2808579,144O,144
144O,Sem,2808589,144O,144
