trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2804504,49287,49309,41241,1,0,0
2804829,27783,27811,41241,1,0,0
2804874,40609,40635,41241,1,0,0
2805703,54386,54410,41241,1,0,0
2805903,61681,61708,41241,1,0,0
2805969,33383,33405,41241,1,0,0
2806284,30426,30451,41241,1,0,0
2806831,64087,64110,41241,1,0,0
2806914,52048,52048,41241,1,0,0
2807061,25250,25274,41241,1,0,0
2807485,73938,73960,41241,1,0,0
2807580,59292,59317,41241,1,0,0
2807654,56547,56547,41241,1,0,0
2807683,66738,66738,41241,1,0,0
2807721,46654,46688,41241,1,0,0
2808353,77569,77599,41241,1,0,0
2808473,70312,70336,41241,1,0,0
2808705,84796,84825,41241,1,0,0
2809072,43688,43711,41241,1,0,0
2804505,49506,49529,41537,5,0,0
2804505,49544,49554,41539,6,0,0
2804505,49565,49588,46418,7,0,0
2804830,27937,27940,45053,1,0,0
2804830,27949,27979,45052,2,0,0
2804830,27987,27991,45051,3,0,0
2804830,27996,27998,45050,4,0,0
2804830,28010,28013,41537,5,0,0
2804830,28028,28036,41539,6,0,0
2804830,28047,28067,46418,7,0,0
2804875,40833,40879,45052,2,0,0
2804875,40888,40892,45051,3,0,0
2804875,40900,40904,45050,4,0,0
2804875,40920,40923,41537,5,0,0
2804875,40941,40950,41539,6,0,0
2804875,40965,40990,46418,7,0,0
2805704,54605,54605,45051,3,0,0
2805704,54624,54639,45050,4,0,0
2805704,54652,54656,41537,5,0,0
2805704,54668,54680,41539,6,0,0
2805704,54690,54712,46418,7,0,0
2805904,61861,61876,45053,1,0,0
2805904,61887,61905,45052,2,0,0
2805904,61914,61931,45051,3,0,0
2805904,61938,61941,45050,4,0,0
2805904,61952,61955,41537,5,0,0
2805904,61968,61982,41539,6,0,0
2805904,61995,61995,46418,7,0,0
2805970,33610,33620,41539,6,0,0
2805970,33631,33634,46418,7,0,0
2806285,30609,30609,45052,2,0,0
2806285,30628,30628,45051,3,0,0
2806285,30647,30662,45050,4,0,0
2806285,30677,30698,41537,5,0,0
2806285,30712,30721,41539,6,0,0
2806285,30731,30751,46418,7,0,0
2806832,64238,64255,45053,1,0,0
2806832,64265,64274,45052,2,0,0
2806832,64282,64285,45051,3,0,0
2806832,64292,64295,45050,4,0,0
2806832,64308,64312,41537,5,0,0
2806832,64326,64337,41539,6,0,0
2806832,64349,64349,46418,7,0,0
2806915,52224,52259,45053,1,0,0
2806915,52269,52296,45052,2,0,0
2806915,52306,52312,45051,3,0,0
2806915,52322,52327,45050,4,0,0
2806915,52346,52365,41537,5,0,0
2806915,52383,52392,41539,6,0,0
2806915,52403,52427,46418,7,0,0
2807062,25460,25464,45053,1,0,0
2807062,25472,25489,45052,2,0,0
2807062,25497,25500,45051,3,0,0
2807062,25506,25509,45050,4,0,0
2807062,25523,25527,41537,5,0,0
2807062,25541,25551,41539,6,0,0
2807062,25563,25585,46418,7,0,0
2807486,74101,74101,45051,3,0,0
2807486,74116,74120,45050,4,0,0
2807486,74132,74135,41537,5,0,0
2807486,74148,74157,41539,6,0,0
2807486,74167,74189,46418,7,0,0
2807581,59471,59491,45053,1,0,0
2807581,59500,59516,45052,2,0,0
2807581,59523,59526,45051,3,0,0
2807581,59533,59551,45050,4,0,0
2807581,59565,59568,41537,5,0,0
2807581,59582,59593,41539,6,0,0
2807581,59604,59604,46418,7,0,0
2807655,56746,56746,45053,1,0,0
2807655,56786,56822,45052,2,0,0
2807655,56829,56831,45051,3,0,0
2807655,56837,56840,45050,4,0,0
2807655,56852,56855,41537,5,0,0
2807655,56869,56882,41539,6,0,0
2807655,56894,56915,46418,7,0,0
2807684,66989,67002,45053,1,0,0
2807684,67014,67056,45052,2,0,0
2807684,67064,67068,45051,3,0,0
2807684,67074,67077,45050,4,0,0
2807684,67090,67094,41537,5,0,0
2807684,67110,67120,41539,6,0,0
2807684,67133,67133,46418,7,0,0
2807722,46818,46845,45053,1,0,0
2807722,46854,46874,45052,2,0,0
2807722,46882,46885,45051,3,0,0
2807722,46890,46893,45050,4,0,0
2807722,46905,46908,41537,5,0,0
2807722,46920,46929,41539,6,0,0
2807722,46939,46939,46418,7,0,0
2808354,77750,77754,45053,1,0,0
2808354,77763,77779,45052,2,0,0
2808354,77786,77789,45051,3,0,0
2808354,77793,77796,45050,4,0,0
2808354,77807,77810,41537,5,0,0
2808354,77824,77835,41539,6,0,0
2808354,77850,77850,46418,7,0,0
2808474,70513,70513,45051,3,0,0
2808474,70528,70532,45050,4,0,0
2808474,70548,70552,41537,5,0,0
2808474,70569,70580,41539,6,0,0
2808474,70593,70596,46418,7,0,0
2808706,84971,84975,45053,1,0,0
2808706,84983,84991,45052,2,0,0
2808706,84998,85001,45051,3,0,0
2808706,85008,85010,45050,4,0,0
2808706,85024,85027,41537,5,0,0
2808706,85041,85050,41539,6,0,0
2808706,85062,85062,46418,7,0,0
2809073,43848,43869,45053,1,0,0
2809073,43880,43914,45052,2,0,0
2809073,43922,43926,45051,3,0,0
2809073,43930,43933,45050,4,0,0
2809073,43945,43962,41537,5,0,0
2809073,43978,44001,41539,6,0,0
2809073,44013,44032,46418,7,0,0
2804865,28734,28747,41216,1,0,0
2804865,28819,28833,41694,2,0,0
2804865,28852,28862,41698,3,0,0
2804865,28884,28906,41700,4,0,0
2804865,28924,28933,41702,5,0,0
2804865,28953,28967,41704,6,0,0
2804865,28978,28981,46272,7,0,0
2804865,28999,29009,46273,8,0,0
2804865,29029,29032,41165,9,0,0
2804865,29045,29061,41162,10,0,0
2804865,29075,29090,41160,11,0,0
2804865,29113,29124,41158,12,0,0
2804865,29140,29152,43264,13,0,0
2804865,29162,29165,41156,14,0,0
2804865,29175,29185,41204,15,0,0
2804865,29203,29221,41202,16,0,0
2804865,29488,29639,41192,17,0,0
2804865,29964,30074,41167,18,0,0
2804865,30627,30655,41200,19,0,0
2804865,30708,30716,43039,20,0,0
2804865,30738,30757,43041,21,0,0
2804865,30772,30774,43044,22,0,0
2804865,30787,30797,43046,23,0,0
2804865,30808,30826,43049,24,0,0
2804865,30846,30859,43052,25,0,0
2804865,30878,30897,43054,26,0,0
2804865,30918,30931,42076,27,0,0
2804865,30944,30957,42097,28,0,0
2804865,30971,31005,42119,29,0,0
2804865,31020,31024,42006,30,0,0
2804865,31033,31046,45046,31,0,0
2804865,31065,31069,42028,32,0,0
2804865,31086,31132,42050,33,0,0
2804865,31154,31156,42053,34,0,0
2804865,31171,31200,42056,35,0,0
2804865,31211,31217,42058,36,0,0
2804865,31243,31261,41419,37,0,0
2804865,31350,31354,41894,38,0,0
2804865,31737,31755,41896,39,0,0
2804920,58297,58307,41216,1,0,0
2804920,58372,58402,41694,2,0,0
2804920,58440,58454,41698,3,0,0
2804920,58477,58486,41700,4,0,0
2804920,58504,58514,41702,5,0,0
2804920,58533,58542,41704,6,0,0
2804920,58555,58568,46272,7,0,0
2804920,58590,58604,46273,8,0,0
2804920,58627,58630,41165,9,0,0
2804920,58645,58660,41162,10,0,0
2804920,58674,58683,41160,11,0,0
2804920,58710,58732,41158,12,0,0
2804920,58747,58750,43264,13,0,0
2804920,58760,58763,41156,14,0,0
2804920,58774,58786,41204,15,0,0
2804920,58803,58806,41202,16,0,0
2804920,58821,58824,41192,17,0,0
2804920,58832,58846,41167,18,0,0
2804920,58861,58883,41200,19,0,0
2804920,58960,59006,43039,20,0,0
2804920,59030,59061,43041,21,0,0
2804920,59078,59081,43044,22,0,0
2804920,59093,59103,43046,23,0,0
2804920,59118,59136,43049,24,0,0
2804920,59156,59190,43052,25,0,0
2804920,59218,59238,43054,26,0,0
2804920,59262,59265,42076,27,0,0
2804920,59279,59292,42097,28,0,0
2804920,59307,59320,42119,29,0,0
2804920,59336,59352,42006,30,0,0
2804920,59364,59373,45046,31,0,0
2804920,59386,59389,42028,32,0,0
2804920,59408,59421,42050,33,0,0
2804920,59668,59745,42053,34,0,0
2804920,59863,59876,42056,35,0,0
2804920,59886,59892,42058,36,0,0
2804920,59917,59920,41419,37,0,0
2804920,59984,59999,41894,38,0,0
2804920,60157,60176,41896,39,0,0
2804987,25491,25500,41216,1,0,0
2804987,25568,25574,41694,2,0,0
2804987,25593,25601,41698,3,0,0
2804987,25624,25638,41700,4,0,0
2804987,25659,25659,41702,5,0,0
2804987,25698,25698,41704,6,0,0
2804987,25724,25724,46272,7,0,0
2804987,25767,25767,46273,8,0,0
2804987,25811,25811,41165,9,0,0
2804987,25840,25840,41162,10,0,0
2804987,25868,25868,41160,11,0,0
2804987,25914,25914,41158,12,0,0
2804987,25943,25943,43264,13,0,0
2804987,25967,25967,41156,14,0,0
2804987,25991,25991,41204,15,0,0
2804987,26026,26026,41202,16,0,0
2804987,26032,26051,43039,20,0,0
2804987,26085,26105,43041,21,0,0
2804987,26122,26125,43044,22,0,0
2804987,26137,26146,43046,23,0,0
2804987,26157,26169,43049,24,0,0
2804987,26188,26206,43052,25,0,0
2804987,26230,26250,43054,26,0,0
2804987,26276,26279,42076,27,0,0
2804987,26293,26297,42097,28,0,0
2804987,26319,26328,42119,29,0,0
2804987,26346,26361,42006,30,0,0
2804987,26374,26383,45046,31,0,0
2804987,26398,26402,42028,32,0,0
2804987,26423,26439,42050,33,0,0
2804987,26792,26828,42053,34,0,0
2804987,27110,27206,42056,35,0,0
2804987,27356,27421,42058,36,0,0
2804987,27455,27458,41419,37,0,0
2804987,27563,27588,41894,38,0,0
2804987,27938,27956,41896,39,0,0
2805014,19944,19965,41216,1,0,0
2805014,20028,20044,41694,2,0,0
2805014,20068,20077,41698,3,0,0
2805014,20108,20134,41700,4,0,0
2805014,20155,20163,41702,5,0,0
2805014,20186,20211,41704,6,0,0
2805014,20225,20239,46272,7,0,0
2805014,20263,20272,46273,8,0,0
2805014,20296,20313,41165,9,0,0
2805014,20327,20330,41162,10,0,0
2805014,20344,20353,41160,11,0,0
2805014,20381,20390,41158,12,0,0
2805014,20405,20418,43264,13,0,0
2805014,20429,20432,41156,14,0,0
2805014,20443,20451,41204,15,0,0
2805014,20469,20472,41202,16,0,0
2805014,20488,20491,41192,17,0,0
2805014,20499,20513,41167,18,0,0
2805014,20529,20534,41200,19,0,0
2805014,20628,20648,43039,20,0,0
2805014,20676,20712,43041,21,0,0
2805014,20732,20734,43044,22,0,0
2805014,20746,20756,43046,23,0,0
2805014,20769,20794,43049,24,0,0
2805014,20812,20839,43052,25,0,0
2805014,20864,20884,43054,26,0,0
2805014,20910,20929,42076,27,0,0
2805014,20943,20946,42097,28,0,0
2805014,20965,20974,42119,29,0,0
2805014,20992,21010,42006,30,0,0
2805014,21024,21040,45046,31,0,0
2805014,21053,21058,42028,32,0,0
2805014,21080,21094,42050,33,0,0
2805014,21124,21127,42053,34,0,0
2805014,21146,21166,42056,35,0,0
2805014,21178,21192,42058,36,0,0
2805014,21221,21223,41419,37,0,0
2805014,21329,21349,41894,38,0,0
2805014,21621,21636,41896,39,0,0
2805116,32194,32202,41216,1,0,0
2805116,32256,32262,41694,2,0,0
2805116,32282,32296,41698,3,0,0
2805116,32319,32334,41700,4,0,0
2805116,32353,32361,41702,5,0,0
2805116,32382,32391,41704,6,0,0
2805116,32404,32407,46272,7,0,0
2805116,32427,32436,46273,8,0,0
2805116,32459,32473,41165,9,0,0
2805116,32488,32491,41162,10,0,0
2805116,32505,32525,41160,11,0,0
2805116,32551,32562,41158,12,0,0
2805116,32578,32590,43264,13,0,0
2805116,32601,32603,41156,14,0,0
2805116,32614,32626,41204,15,0,0
2805116,32643,32646,41202,16,0,0
2805116,32660,32662,41192,17,0,0
2805116,32669,32683,41167,18,0,0
2805116,32696,32701,41200,19,0,0
2805116,32772,32791,43039,20,0,0
2805116,32813,32853,43041,21,0,0
2805116,32870,32888,43044,22,0,0
2805116,32901,32910,43046,23,0,0
2805116,32923,32949,43049,24,0,0
2805116,32966,33015,43052,25,0,0
2805116,33039,33091,43054,26,0,0
2805116,33121,33141,42076,27,0,0
2805116,33156,33175,42097,28,0,0
2805116,33198,33211,42119,29,0,0
2805116,33228,33242,42006,30,0,0
2805116,33257,33272,45046,31,0,0
2805116,33289,33293,42028,32,0,0
2805116,33353,33375,42050,33,0,0
2805116,33517,33538,42053,34,0,0
2805116,33564,33585,42056,35,0,0
2805116,33593,33599,42058,36,0,0
2805116,33620,33622,41419,37,0,0
2805116,33682,33685,41894,38,0,0
2805116,33921,33960,41896,39,0,0
2805294,47504,47514,41216,1,0,0
2805294,47577,47582,41694,2,0,0
2805294,47606,47615,41698,3,0,0
2805294,47638,47648,41700,4,0,0
2805294,47670,47679,41702,5,0,0
2805294,47701,47719,41704,6,0,0
2805294,47734,47737,46272,7,0,0
2805294,47759,47767,46273,8,0,0
2805294,47790,47793,41165,9,0,0
2805294,47807,47810,41162,10,0,0
2805294,47824,47837,41160,11,0,0
2805294,47865,47875,41158,12,0,0
2805294,47889,47892,43264,13,0,0
2805294,47902,47905,41156,14,0,0
2805294,47916,47925,41204,15,0,0
2805294,47943,47945,41202,16,0,0
2805294,47961,47964,41192,17,0,0
2805294,47972,47982,41167,18,0,0
2805294,47998,48028,41200,19,0,0
2805294,48116,48152,43039,20,0,0
2805294,48177,48218,43041,21,0,0
2805294,48238,48254,43044,22,0,0
2805294,48265,48276,43046,23,0,0
2805294,48288,48315,43049,24,0,0
2805294,48333,48365,43052,25,0,0
2805294,48418,48445,43054,26,0,0
2805294,48470,48492,42076,27,0,0
2805294,48508,48524,42097,28,0,0
2805294,48541,48558,42119,29,0,0
2805294,48574,48578,42006,30,0,0
2805294,48591,48601,45046,31,0,0
2805294,48621,48625,42028,32,0,0
2805294,48645,48655,42050,33,0,0
2805294,48683,48718,42053,34,0,0
2805294,48737,48741,42056,35,0,0
