trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2814470,40608,40632,41241,1,0,0
2814625,27776,27799,41241,1,0,0
2815136,81189,81208,41241,1,0,0
2815154,36990,37015,41241,1,0,0
2815386,54376,54399,41241,1,0,0
2815419,49299,49320,41241,1,0,0
2815607,61683,61712,41241,1,0,0
2815670,33371,33394,41241,1,0,0
2816007,30408,30442,41241,1,0,0
2816577,63968,63968,41241,1,0,0
2816733,25260,25285,41241,1,0,0
2817056,43594,43618,41241,1,0,0
2817119,73943,73943,41241,1,0,0
2817211,59284,59307,41241,1,0,0
2817337,46647,46647,41241,1,0,0
2817378,70307,70329,41241,1,0,0
2817663,52046,52046,41241,1,0,0
2817717,22936,22959,41241,1,0,0
2817934,84761,84785,41241,1,0,0
2817991,77569,77595,41241,1,0,0
2818090,56538,56538,41241,1,0,0
2818491,66737,66737,41241,1,0,0
2814471,40815,40815,45052,2,0,0
2814471,40834,40858,45051,3,0,0
2814471,40865,40868,45050,4,0,0
2814471,40881,40884,41537,5,0,0
2814471,40898,40907,41539,6,0,0
2814471,40918,40938,46418,7,0,0
2814626,27986,28004,45053,1,0,0
2814626,28013,28033,45052,2,0,0
2814626,28042,28063,45051,3,0,0
2814626,28071,28073,45050,4,0,0
2814626,28085,28089,41537,5,0,0
2814626,28103,28112,41539,6,0,0
2814626,28123,28144,46418,7,0,0
2815137,81314,81334,45053,1,0,0
2815137,81342,81348,45052,2,0,0
2815137,81355,81357,45051,3,0,0
2815137,81362,81365,45050,4,0,0
2815137,81374,81377,41537,5,0,0
2815137,81386,81395,41539,6,0,0
2815137,81405,81424,46418,7,0,0
2815155,37213,37227,45051,3,0,0
2815155,37235,37239,45050,4,0,0
2815155,37256,37259,41537,5,0,0
2815155,37274,37284,41539,6,0,0
2815155,37298,37321,46418,7,0,0
2815387,54608,54615,41537,5,0,0
2815387,54627,54635,41539,6,0,0
2815387,54646,54646,46418,7,0,0
2815420,49503,49510,41537,5,0,0
2815420,49518,49529,41539,6,0,0
2815420,49541,49541,46418,7,0,0
2815608,61863,61863,45052,2,0,0
2815608,61882,61882,45051,3,0,0
2815608,61901,61905,45050,4,0,0
2815608,61926,61949,41537,5,0,0
2815608,61965,61974,41539,6,0,0
2815608,61986,62010,46418,7,0,0
2815671,33605,33605,41539,6,0,0
2815671,33633,33633,46418,7,0,0
2816008,30612,30612,45053,1,0,0
2816008,30614,30635,45052,2,0,0
2816008,30643,30646,45051,3,0,0
2816008,30652,30655,45050,4,0,0
2816008,30668,30671,41537,5,0,0
2816008,30684,30692,41539,6,0,0
2816008,30704,30737,46418,7,0,0
2816578,64213,64213,46418,7,0,0
2816734,25459,25463,45053,1,0,0
2816734,25471,25486,45052,2,0,0
2816734,25494,25497,45051,3,0,0
2816734,25503,25506,45050,4,0,0
2816734,25519,25522,41537,5,0,0
2816734,25535,25545,41539,6,0,0
2816734,25555,25576,46418,7,0,0
2817057,43816,43820,45053,1,0,0
2817057,43829,43849,45052,2,0,0
2817057,43858,43862,45051,3,0,0
2817057,43868,43871,45050,4,0,0
2817057,43883,43886,41537,5,0,0
2817057,43902,43934,41539,6,0,0
2817057,43947,43950,46418,7,0,0
2817120,74107,74117,45053,1,0,0
2817120,74121,74156,45052,2,0,0
2817120,74163,74167,45051,3,0,0
2817120,74173,74175,45050,4,0,0
2817120,74188,74191,41537,5,0,0
2817120,74205,74214,41539,6,0,0
2817120,74225,74248,46418,7,0,0
2817212,59475,59475,45053,1,0,0
2817212,59485,59495,45052,2,0,0
2817212,59503,59506,45051,3,0,0
2817212,59513,59515,45050,4,0,0
2817212,59530,59533,41537,5,0,0
2817212,59546,59556,41539,6,0,0
2817212,59568,59601,46418,7,0,0
2817338,46821,46824,45053,1,0,0
2817338,46833,46841,45052,2,0,0
2817338,46850,46854,45051,3,0,0
2817338,46861,46877,45050,4,0,0
2817338,46890,46893,41537,5,0,0
2817338,46906,46923,41539,6,0,0
2817338,46934,46955,46418,7,0,0
2817379,70504,70504,45051,3,0,0
2817379,70519,70523,45050,4,0,0
2817379,70534,70537,41537,5,0,0
2817379,70550,70560,41539,6,0,0
2817379,70572,70591,46418,7,0,0
2817664,52222,52243,45053,1,0,0
2817664,52254,52280,45052,2,0,0
2817664,52287,52290,45051,3,0,0
2817664,52295,52298,45050,4,0,0
2817664,52310,52313,41537,5,0,0
2817664,52327,52337,41539,6,0,0
2817664,52351,52382,46418,7,0,0
2817718,23114,23135,45052,2,0,0
2817718,23143,23146,45051,3,0,0
2817718,23153,23169,45050,4,0,0
2817718,23183,23186,41537,5,0,0
2817718,23199,23208,41539,6,0,0
2817718,23219,23240,46418,7,0,0
2817935,84908,84918,45053,1,0,0
2817935,84920,84936,45052,2,0,0
2817935,84943,84947,45051,3,0,0
2817935,84952,84955,45050,4,0,0
2817935,84966,84970,41537,5,0,0
2817935,84981,84989,41539,6,0,0
2817935,84999,85021,46418,7,0,0
2817992,77764,77769,45053,1,0,0
2817992,77780,77788,45052,2,0,0
2817992,77796,77799,45051,3,0,0
2817992,77804,77806,45050,4,0,0
2817992,77818,77821,41537,5,0,0
2817992,77838,77849,41539,6,0,0
2817992,77862,77887,46418,7,0,0
2818091,56738,56743,45053,1,0,0
2818091,56751,56769,45052,2,0,0
2818091,56777,56791,45051,3,0,0
2818091,56798,56801,45050,4,0,0
2818091,56813,56816,41537,5,0,0
2818091,56831,56841,41539,6,0,0
2818091,56851,56851,46418,7,0,0
2818492,66923,66934,45053,1,0,0
2818492,66935,66941,45052,2,0,0
2818492,66949,66953,45051,3,0,0
2818492,66960,66962,45050,4,0,0
2818492,66975,66979,41537,5,0,0
2818492,66992,67000,41539,6,0,0
2818492,67012,67014,46418,7,0,0
2814424,58344,58353,41216,1,0,0
2814424,58422,58453,41694,2,0,0
2814424,58489,58497,41698,3,0,0
2814424,58521,58547,41700,4,0,0
2814424,58566,58575,41702,5,0,0
2814424,58594,58603,41704,6,0,0
2814424,58616,58629,46272,7,0,0
2814424,58666,58675,46273,8,0,0
2814424,58697,58721,41165,9,0,0
2814424,58735,58739,41162,10,0,0
2814424,58750,58759,41160,11,0,0
2814424,58784,58800,41158,12,0,0
2814424,58814,58817,43264,13,0,0
2814424,58826,58829,41156,14,0,0
2814424,58839,58848,41204,15,0,0
2814424,58865,58868,41202,16,0,0
2814424,58881,58885,41192,17,0,0
2814424,58891,58903,41167,18,0,0
2814424,58918,58948,41200,19,0,0
2814424,59042,59055,43039,20,0,0
2814424,59079,59097,43041,21,0,0
2814424,59115,59128,43044,22,0,0
2814424,59142,59154,43046,23,0,0
2814424,59167,59178,43049,24,0,0
2814424,59198,59207,43052,25,0,0
2814424,59233,59254,43054,26,0,0
2814424,59277,59280,42076,27,0,0
2814424,59292,59304,42097,28,0,0
2814424,59337,59346,42119,29,0,0
2814424,59361,59365,42006,30,0,0
2814424,59376,59384,45046,31,0,0
2814424,59396,59399,42028,32,0,0
2814424,59422,59453,42050,33,0,0
2814424,59799,59861,42053,34,0,0
2814424,59884,59917,42056,35,0,0
2814424,59929,59948,42058,36,0,0
2814424,59975,59978,41419,37,0,0
2814424,60113,60134,41894,38,0,0
2814424,60409,60431,41896,39,0,0
2814457,24967,24975,41216,1,0,0
2814457,25036,25050,41694,2,0,0
2814457,25068,25083,41698,3,0,0
2814457,25107,25126,41700,4,0,0
2814457,25147,25155,41702,5,0,0
2814457,25178,25187,41704,6,0,0
2814457,25199,25202,46272,7,0,0
2814457,25222,25229,46273,8,0,0
2814457,25251,25253,41165,9,0,0
2814457,25266,25269,41162,10,0,0
2814457,25282,25290,41160,11,0,0
2814457,25316,25324,41158,12,0,0
2814457,25340,25356,43264,13,0,0
2814457,25367,25370,41156,14,0,0
2814457,25381,25394,41204,15,0,0
2814457,25411,25414,41202,16,0,0
2814457,25453,25535,41192,17,0,0
2814457,25723,25808,41167,18,0,0
2814457,25966,26032,41200,19,0,0
2814457,26112,26126,43039,20,0,0
2814457,26151,26165,43041,21,0,0
2814457,26181,26184,43044,22,0,0
2814457,26193,26201,43046,23,0,0
2814457,26213,26228,43049,24,0,0
2814457,26245,26258,43052,25,0,0
2814457,26278,26293,43054,26,0,0
2814457,26315,26329,42076,27,0,0
2814457,26343,26347,42097,28,0,0
2814457,26377,26385,42119,29,0,0
2814457,26399,26403,42006,30,0,0
2814457,26412,26420,45046,31,0,0
2814457,26433,26437,42028,32,0,0
2814457,26456,26584,42050,33,0,0
2814457,27075,27152,42053,34,0,0
2814457,27334,27399,42056,35,0,0
2814457,27438,27458,42058,36,0,0
