route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2896509,12E,12
12E,Sem,2896925,12E,12
12E,Sem,2897254,12E,12
12E,Sem,2897267,12E,12
12E,Sem,2897478,12E,12
12E,Sem,2897509,12E,12
12E,Sem,2897702,12E,12
12E,Sem,2897758,12E,12
12E,Sem,2898100,12E,12
12E,Sem,2898129,12E,12
12E,Sem,2898913,12E,12
12E,Sem,2899074,12E,12
12E,Sem,2899417,12E,12
12E,Sem,2899537,12E,12
12E,Sem,2899566,12E,12
12E,Sem,2899595,12E,12
12E,Sem,2899622,12E,12
12E,Sem,2899906,12E,12
12E,Sem,2900094,12E,12
12E,Sem,2900164,12E,12
12E,Sem,2900263,12E,12
12E,Sem,2900682,12E,12
12O,Sem,2896510,12O,12
12O,Sem,2896926,12O,12
12O,Sem,2897255,12O,12
12O,Sem,2897268,12O,12
12O,Sem,2897479,12O,12
12O,Sem,2897510,12O,12
12O,Sem,2897703,12O,12
12O,Sem,2897759,12O,12
12O,Sem,2898101,12O,12
12O,Sem,2898130,12O,12
12O,Sem,2898914,12O,12
12O,Sem,2899075,12O,12
12O,Sem,2899418,12O,12
12O,Sem,2899538,12O,12
12O,Sem,2899567,12O,12
12O,Sem,2899596,12O,12
12O,Sem,2899623,12O,12
12O,Sem,2899907,12O,12
12O,Sem,2900095,12O,12
12O,Sem,2900165,12O,12
12O,Sem,2900264,12O,12
12O,Sem,2900683,12O,12
144E,Sem,2896281,144E,144
144E,Sem,2896462,144E,144
144E,Sem,2896499,144E,144
144E,Sem,2896604,144E,144
144E,Sem,2896608,144E,144
144E,Sem,2896841,144E,144
144E,Sem,2896933,144E,144
144E,Sem,2897095,144E,144
144E,Sem,2897099,144E,144
144E,Sem,2897135,144E,144
144E,Sem,2897139,144E,144
144E,Sem,2897178,144E,144
144E,Sem,2897475,144E,144
144E,Sem,2897590,144E,144
144E,Sem,2897669,144E,144
144E,Sem,2897895,144E,144
144E,Sem,2897963,144E,144
144E,Sem,2897989,144E,144
144E,Sem,2898220,144E,144
144E,Sem,2898450,144E,144
144E,Sem,2898815,144E,144
144E,Sem,2898824,144E,144
144E,Sem,2898907,144E,144
144E,Sem,2899042,144E,144
144E,Sem,2899108,144E,144
144E,Sem,2899521,144E,144
144E,Sem,2899530,144E,144
