trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
2896509,40596,40618,41241,1,0,0
2896925,64107,64107,41241,1,0,0
2897254,81090,81090,41241,1,0,0
2897267,36992,37014,41241,1,0,0
2897478,54377,54402,41241,1,0,0
2897509,49302,49323,41241,1,0,0
2897702,61704,61704,41241,1,0,0
2897758,33382,33407,41241,1,0,0
2898100,70313,70338,41241,1,0,0
2898129,30428,30452,41241,1,0,0
2898913,52046,52046,41241,1,0,0
2899074,25276,25301,41241,1,0,0
2899417,73941,73941,41241,1,0,0
2899537,56532,56532,41241,1,0,0
2899566,66724,66816,41241,1,0,0
2899595,27781,27804,41241,1,0,0
2899622,46656,46656,41241,1,0,0
2899906,22927,22951,41241,1,0,0
2900094,77566,77590,41241,1,0,0
2900164,59295,59318,41241,1,0,0
2900263,43595,43619,41241,1,0,0
2900682,84741,84762,41241,1,0,0
2896510,40815,40822,41539,6,0,0
2896510,40833,40854,46418,7,0,0
2896926,64333,64343,45053,1,0,0
2896926,64346,64355,45052,2,0,0
2896926,64362,64365,45051,3,0,0
2896926,64371,64373,45050,4,0,0
2896926,64385,64388,41537,5,0,0
2896926,64400,64408,41539,6,0,0
2896926,64421,64421,46418,7,0,0
2897255,81303,81303,46418,7,0,0
2897268,37208,37208,45051,3,0,0
2897268,37227,37245,45050,4,0,0
2897268,37261,37287,41537,5,0,0
2897268,37303,37312,41539,6,0,0
2897268,37325,37347,46418,7,0,0
2897479,54616,54620,41537,5,0,0
2897479,54633,54642,41539,6,0,0
2897479,54656,54656,46418,7,0,0
2897510,49510,49514,45050,4,0,0
2897510,49524,49527,41537,5,0,0
2897510,49541,49556,41539,6,0,0
2897510,49568,49590,46418,7,0,0
2897703,61943,61948,45053,1,0,0
2897703,61956,61964,45052,2,0,0
2897703,61973,61989,45051,3,0,0
2897703,61997,62001,45050,4,0,0
2897703,62014,62017,41537,5,0,0
2897703,62030,62040,41539,6,0,0
2897703,62052,62052,46418,7,0,0
2897759,33611,33621,41539,6,0,0
2897759,33633,33656,46418,7,0,0
2898101,70504,70504,45053,1,0,0
2898101,70521,70521,45052,2,0,0
2898101,70536,70536,45051,3,0,0
2898101,70551,70555,45050,4,0,0
2898101,70566,70569,41537,5,0,0
2898101,70587,70602,41539,6,0,0
2898101,70614,70637,46418,7,0,0
2898130,30602,30618,45053,1,0,0
2898130,30628,30647,45052,2,0,0
2898130,30656,30671,45051,3,0,0
2898130,30680,30697,45050,4,0,0
2898130,30709,30713,41537,5,0,0
2898130,30726,30742,41539,6,0,0
2898130,30754,30758,46418,7,0,0
2898914,52224,52230,45053,1,0,0
2898914,52242,52263,45052,2,0,0
2898914,52273,52279,45051,3,0,0
2898914,52287,52292,45050,4,0,0
2898914,52311,52332,41537,5,0,0
2898914,52352,52366,41539,6,0,0
