route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2799778,12E,12
12E,Sem,2799920,12E,12
12E,Sem,2800478,12E,12
12E,Sem,2800492,12E,12
12E,Sem,2800716,12E,12
12E,Sem,2800747,12E,12
12E,Sem,2800997,12E,12
12E,Sem,2801348,12E,12
12E,Sem,2801983,12E,12
12E,Sem,2802129,12E,12
12E,Sem,2802321,12E,12
12E,Sem,2802541,12E,12
12E,Sem,2802623,12E,12
12E,Sem,2802652,12E,12
12E,Sem,2802711,12E,12
12E,Sem,2802853,12E,12
12E,Sem,2803157,12E,12
12E,Sem,2803622,12E,12
12E,Sem,2803675,12E,12
12E,Sem,2803857,12E,12
12E,Sem,2803918,12E,12
12E,Sem,2804261,12E,12
12O,Sem,2799779,12O,12
12O,Sem,2799921,12O,12
12O,Sem,2800479,12O,12
12O,Sem,2800493,12O,12
12O,Sem,2800717,12O,12
12O,Sem,2800748,12O,12
12O,Sem,2800998,12O,12
12O,Sem,2801349,12O,12
12O,Sem,2801984,12O,12
12O,Sem,2802130,12O,12
12O,Sem,2802322,12O,12
12O,Sem,2802542,12O,12
12O,Sem,2802624,12O,12
12O,Sem,2802653,12O,12
12O,Sem,2802712,12O,12
12O,Sem,2802854,12O,12
12O,Sem,2803158,12O,12
12O,Sem,2803623,12O,12
12O,Sem,2803676,12O,12
12O,Sem,2803858,12O,12
12O,Sem,2803919,12O,12
12O,Sem,2804262,12O,12
144E,Sem,2799736,144E,144
144E,Sem,2799830,144E,144
144E,Sem,2799865,144E,144
144E,Sem,2799869,144E,144
144E,Sem,2800198,144E,144
144E,Sem,2800347,144E,144
144E,Sem,2800419,144E,144
144E,Sem,2800611,144E,144
144E,Sem,2800713,144E,144
144E,Sem,2800933,144E,144
144E,Sem,2800954,144E,144
144E,Sem,2801187,144E,144
144E,Sem,2801191,144E,144
144E,Sem,2801195,144E,144
144E,Sem,2801243,144E,144
144E,Sem,2801437,144E,144
144E,Sem,2801559,144E,144
144E,Sem,2801977,144E,144
144E,Sem,2802003,144E,144
144E,Sem,2802097,144E,144
144E,Sem,2802210,144E,144
144E,Sem,2802334,144E,144
144E,Sem,2802340,144E,144
144E,Sem,2802476,144E,144
144E,Sem,2802823,144E,144
144E,Sem,2802870,144E,144
144E,Sem,2803314,144E,144
144E,Sem,2803318,144E,144
144E,Sem,2803324,144E,144
144E,Sem,2803462,144E,144
144E,Sem,2803525,144E,144
144E,Sem,2803959,144E,144
144E,Sem,2803963,144E,144
144E,Sem,2804196,144E,144
144E,Sem,2804206,144E,144
144E,Sem,2804210,144E,144
144O,Sem,2799829,144O,144
144O,Sem,2799868,144O,144
144O,Sem,2800127,144O,144
144O,Sem,2800139,144O,144
144O,Sem,2800219,144O,144
144O,Sem,2800302,144O,144
144O,Sem,2800346,144O,144
144O,Sem,2800350,144O,144
144O,Sem,2800712,144O,144
144O,Sem,2800824,144O,144
144O,Sem,2801005,144O,144
144O,Sem,2801194,144O,144
144O,Sem,2801224,144O,144
144O,Sem,2801246,144O,144
144O,Sem,2801558,144O,144
144O,Sem,2801572,144O,144
144O,Sem,2801761,144O,144
144O,Sem,2801891,144O,144
144O,Sem,2802009,144O,144
144O,Sem,2802100,144O,144
144O,Sem,2802250,144O,144
144O,Sem,2802349,144O,144
144O,Sem,2802370,144O,144
144O,Sem,2802408,144O,144
144O,Sem,2802449,144O,144
144O,Sem,2802806,144O,144
144O,Sem,2802869,144O,144
144O,Sem,2802873,144O,144
144O,Sem,2803317,144O,144
144O,Sem,2803321,144O,144
144O,Sem,2803427,144O,144
144O,Sem,2803461,144O,144
144O,Sem,2803761,144O,144
144O,Sem,2803806,144O,144
144O,Sem,2803955,144O,144
144O,Sem,2803958,144O,144
144O,Sem,2803962,144O,144
144O,Sem,2804042,144O,144
144O,Sem,2804199,144O,144
144O,Sem,2804209,144O,144
151N,Sem,2799592,151N,151
151N,Sem,2799805,151N,151
151N,Sem,2799823,151N,151
151N,Sem,2799872,151N,151
151N,Sem,2799936,151N,151
151N,Sem,2799973,151N,151
151N,Sem,2799977,151N,151
151N,Sem,2799985,151N,151
151N,Sem,2800008,151N,151
151N,Sem,2800201,151N,151
151N,Sem,2800429,151N,151
151N,Sem,2800435,151N,151
151N,Sem,2800439,151N,151
151N,Sem,2800673,151N,151
151N,Sem,2800721,151N,151
151N,Sem,2800936,151N,151
151N,Sem,2801001,151N,151
151N,Sem,2801083,151N,151
151N,Sem,2801198,151N,151
151N,Sem,2801267,151N,151
151N,Sem,2801341,151N,151
151N,Sem,2801356,151N,151
151N,Sem,2801440,151N,151
151N,Sem,2801452,151N,151
151N,Sem,2802025,151N,151
151N,Sem,2802110,151N,151
151N,Sem,2802337,151N,151
151N,Sem,2802418,151N,151
151N,Sem,2802445,151N,151
151N,Sem,2802630,151N,151
151N,Sem,2802820,151N,151
151N,Sem,2802927,151N,151
151N,Sem,2802938,151N,151
151N,Sem,2803217,151N,151
151N,Sem,2803273,151N,151
151N,Sem,2803398,151N,151
151N,Sem,2803417,151N,151
151N,Sem,2803421,151N,151
151N,Sem,2803543,151N,151
151N,Sem,2803660,151N,151
151N,Sem,2803820,151N,151
151N,Sem,2803882,151N,151
151N,Sem,2803951,151N,151
151N,Sem,2804046,151N,151
151N,Sem,2804050,151N,151
151N,Sem,2804175,151N,151
151N,Sem,2804243,151N,151
151N,Sem,2804284,151N,151
151S,Sem,2799622,151S,151
151S,Sem,2799788,151S,151
151S,Sem,2799826,151S,151
151S,Sem,2799933,151S,151
151S,Sem,2799937,151S,151
151S,Sem,2799970,151S,151
151S,Sem,2799974,151S,151
151S,Sem,2799986,151S,151
151S,Sem,2800070,151S,151
151S,Sem,2800273,151S,151
151S,Sem,2800432,151S,151
151S,Sem,2800436,151S,151
151S,Sem,2800560,151S,151
151S,Sem,2800709,151S,151
151S,Sem,2800937,151S,151
151S,Sem,2800949,151S,151
151S,Sem,2801002,151S,151
151S,Sem,2801080,151S,151
151S,Sem,2801264,151S,151
151S,Sem,2801308,151S,151
151S,Sem,2801352,151S,151
151S,Sem,2801357,151S,151
151S,Sem,2801441,151S,151
151S,Sem,2801449,151S,151
151S,Sem,2801453,151S,151
151S,Sem,2801567,151S,151
151S,Sem,2801640,151S,151
151S,Sem,2801810,151S,151
151S,Sem,2802006,151S,151
151S,Sem,2802247,151S,151
151S,Sem,2802338,151S,151
151S,Sem,2802357,151S,151
151S,Sem,2802367,151S,151
151S,Sem,2802446,151S,151
151S,Sem,2802631,151S,151
151S,Sem,2802811,151S,151
151S,Sem,2802924,151S,151
151S,Sem,2802928,151S,151
151S,Sem,2802935,151S,151
151S,Sem,2802939,151S,151
151S,Sem,2803094,151S,151
151S,Sem,2803214,151S,151
151S,Sem,2803218,151S,151
151S,Sem,2803418,151S,151
151S,Sem,2803424,151S,151
151S,Sem,2803540,151S,151
151S,Sem,2803821,151S,151
151S,Sem,2803952,151S,151
151S,Sem,2804047,151S,151
151S,Sem,2804051,151S,151
151S,Sem,2804240,151S,151
151S,Sem,2804280,151S,151
17N,Sem,2799759,17N,17
17N,Sem,2799961,17N,17
17N,Sem,2800057,17N,17
17N,Sem,2800182,17N,17
17N,Sem,2800208,17N,17
17N,Sem,2800225,17N,17
17N,Sem,2800410,17N,17
17N,Sem,2800505,17N,17
17N,Sem,2800579,17N,17
17N,Sem,2800581,17N,17
17N,Sem,2800589,17N,17
17N,Sem,2800739,17N,17
17N,Sem,2800857,17N,17
17N,Sem,2800918,17N,17
17N,Sem,2801023,17N,17
17N,Sem,2801071,17N,17
17N,Sem,2801168,17N,17
17N,Sem,2801301,17N,17
17N,Sem,2801303,17N,17
17N,Sem,2801406,17N,17
17N,Sem,2801716,17N,17
17N,Sem,2801974,17N,17
17N,Sem,2801981,17N,17
17N,Sem,2802016,17N,17
17N,Sem,2802056,17N,17
17N,Sem,2802145,17N,17
17N,Sem,2802162,17N,17
17N,Sem,2802279,17N,17
17N,Sem,2802319,17N,17
17N,Sem,2802323,17N,17
17N,Sem,2802543,17N,17
17N,Sem,2802654,17N,17
17N,Sem,2802682,17N,17
17N,Sem,2802884,17N,17
17N,Sem,2802979,17N,17
17N,Sem,2803062,17N,17
17N,Sem,2803064,17N,17
17N,Sem,2803350,17N,17
17N,Sem,2803538,17N,17
17N,Sem,2803624,17N,17
17N,Sem,2803824,17N,17
17N,Sem,2803927,17N,17
17N,Sem,2803980,17N,17
17N,Sem,2803982,17N,17
17N,Sem,2804131,17N,17
17S,Sem,2799760,17S,17
17S,Sem,2799855,17S,17
17S,Sem,2799919,17S,17
17S,Sem,2799962,17S,17
17S,Sem,2800058,17S,17
17S,Sem,2800209,17S,17
17S,Sem,2800338,17S,17
17S,Sem,2800411,17S,17
17S,Sem,2800415,17S,17
17S,Sem,2800506,17S,17
17S,Sem,2800571,17S,17
17S,Sem,2800580,17S,17
17S,Sem,2800582,17S,17
17S,Sem,2800590,17S,17
17S,Sem,2800729,17S,17
17S,Sem,2800858,17S,17
17S,Sem,2800988,17S,17
17S,Sem,2801022,17S,17
17S,Sem,2801024,17S,17
17S,Sem,2801026,17S,17
17S,Sem,2801072,17S,17
17S,Sem,2801169,17S,17
17S,Sem,2801407,17S,17
17S,Sem,2801633,17S,17
17S,Sem,2801975,17S,17
17S,Sem,2801982,17S,17
17S,Sem,2802057,17S,17
17S,Sem,2802140,17S,17
17S,Sem,2802280,17S,17
17S,Sem,2802320,17S,17
17S,Sem,2802544,17S,17
17S,Sem,2802609,17S,17
17S,Sem,2802885,17S,17
17S,Sem,2803382,17S,17
17S,Sem,2803625,17S,17
17S,Sem,2803908,17S,17
17S,Sem,2803928,17S,17
17S,Sem,2803983,17S,17
20E,Sem,2799960,20E,20
20E,Sem,2800472,20E,20
20E,Sem,2800860,20E,20
20E,Sem,2801257,20E,20
20E,Sem,2801387,20E,20
20E,Sem,2801935,20E,20
20E,Sem,2801968,20E,20
20E,Sem,2802259,20E,20
20E,Sem,2802459,20E,20
20E,Sem,2802520,20E,20
20E,Sem,2802626,20E,20
20E,Sem,2802714,20E,20
20E,Sem,2803038,20E,20
20E,Sem,2803061,20E,20
20E,Sem,2803082,20E,20
20E,Sem,2803162,20E,20
20E,Sem,2803209,20E,20
20E,Sem,2803310,20E,20
20E,Sem,2803917,20E,20
20E,Sem,2803979,20E,20
20O,Sem,2799959,20O,20
20O,Sem,2800762,20O,20
20O,Sem,2800859,20O,20
20O,Sem,2801256,20O,20
20O,Sem,2801685,20O,20
20O,Sem,2801967,20O,20
20O,Sem,2802131,20O,20
20O,Sem,2802258,20O,20
20O,Sem,2802519,20O,20
20O,Sem,2802557,20O,20
20O,Sem,2802625,20O,20
20O,Sem,2802713,20O,20
20O,Sem,2803081,20O,20
20O,Sem,2803161,20O,20
20O,Sem,2803188,20O,20
20O,Sem,2803547,20O,20
20O,Sem,2803916,20O,20
20O,Sem,2803978,20O,20
222E,Sem,2799530,222E,222
222E,Sem,2799907,222E,222
222E,Sem,2799909,222E,222
222E,Sem,2800236,222E,222
222E,Sem,2800843,222E,222
222E,Sem,2801252,222E,222
222E,Sem,2801687,222E,222
222E,Sem,2802143,222E,222
222E,Sem,2802224,222E,222
222E,Sem,2802275,222E,222
222E,Sem,2802300,222E,222
222E,Sem,2802363,222E,222
222E,Sem,2803550,222E,222
222E,Sem,2804259,222E,222
222O,Sem,2799908,222O,222
222O,Sem,2799910,222O,222
222O,Sem,2800030,222O,222
222O,Sem,2800147,222O,222
222O,Sem,2800163,222O,222
222O,Sem,2800241,222O,222
222O,Sem,2800844,222O,222
222O,Sem,2801688,222O,222
222O,Sem,2802144,222O,222
222O,Sem,2802276,222O,222
222O,Sem,2803018,222O,222
222O,Sem,2803345,222O,222
