trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2852970,17850,17859,41893,1,0,0,0.54,17879,17820
2852970,17878,17881,41891,2,0,0,0.762,17904,17820
2852970,17893,17896,41890,3,0,0,0.97,17926,17820
2852970,17904,17907,41888,4,0,0,1.109,17942,17820
2852970,17921,17924,46437,5,0,0,1.303,17963,17820
2852970,17940,17946,41885,6,0,0,1.489,17983,17820
2852970,17971,17976,41883,7,0,0,1.759,18013,17820
2852970,18012,18017,41881,8,0,0,2.149,18056,17820
2852970,18033,18036,41879,9,0,0,2.337,18077,17820
2852970,18054,18070,41877,10,0,0,2.542,18099,17820
2852970,18084,18088,41874,11,0,0,2.7,18116,17820
2852970,18105,18109,41872,12,0,0,2.892,18138,17820
2852970,18131,18134,41870,13,0,0,3.171,18168,17820
2852970,18141,18162,41868,14,0,0,3.279,18180,17820
2852970,18186,18189,41866,15,0,0,3.551,18211,17820
2852970,18212,18226,41863,16,0,0,3.814,18241,17820
2852970,18273,18278,41861,17,0,0,4.229,18288,17820
2852970,18295,18310,41859,18,0,0,4.431,18312,17820
2852970,18332,18335,41857,19,0,0,4.688,18341,17820
2852970,18359,18362,41855,20,0,0,4.983,18375,17820
2852970,18385,18388,41853,21,0,0,5.282,18409,17820
2852970,18416,18436,41851,22,0,0,5.625,18448,17820
2852970,18460,18475,41850,23,0,0,5.886,18478,17820
2852970,18513,18517,41847,24,0,0,6.306,18526,17820
2852970,18530,18534,41845,25,0,0,6.467,18544,17820
2852970,18559,18574,41843,26,0,0,6.747,18576,17820
2852970,18593,18610,41835,27,0,0,6.957,18600,17820
2852970,18638,18642,41838,28,0,0,7.307,18636,17820
2852970,18657,18673,41836,29,0,0,7.499,18656,17820
2852970,18685,18700,41840,30,0,0,7.652,18671,17820
2852970,18733,18737,41832,31,0,0,7.948,18702,17820
2852970,18745,18759,41830,32,0,0,8.063,18713,17820
2852970,18802,18805,41827,33,0,0,8.707,18779,17820
2852970,18821,18824,41825,34,0,0,8.95,18804,17820
2852970,18842,18845,41823,35,0,0,9.207,18831,17820
2852970,18860,18863,41821,36,0,0,9.424,18853,17820
2852970,18879,18882,41819,37,0,0,9.649,18876,17820
2852970,18899,18904,41815,38,0,0,9.883,18900,17820
2852970,18955,18958,41816,39,0,0,10.133,18936,17820
2852970,18971,18974,41812,40,0,0,10.368,18970,17820
2852970,18988,18991,41810,41,0,0,10.596,19003,17820
2852970,19013,19016,41808,42,0,0,10.896,19046,17820
2852970,19027,19042,41806,43,0,0,11.047,19067,17820
2852970,19064,19068,41803,44,0,0,11.327,19108,17820
2852970,19085,19099,41801,45,0,0,11.552,19140,17820
2852970,19116,19119,41799,46,0,0,11.795,19175,17820
2852970,19137,19140,41797,47,0,0,12.067,19213,17820
2852970,19154,19158,41795,48,0,0,12.305,19247,17820
2852970,19177,19180,41876,49,0,0,12.588,19287,17820
2853502,17907,17910,41010,1,0,0,0.344,17867,17820
2853502,17923,17939,41011,2,0,0,0.525,17892,17820
2853502,17955,17958,46392,3,0,0,0.732,17921,17820
2853502,17979,17986,41012,4,0,0,0.99,17956,17820
2853502,18013,18017,46416,5,0,0,1.333,18003,17820
2853502,18030,18034,41013,6,0,0,1.5,18026,17820
2853502,18041,18049,41015,7,0,0,1.599,18040,17820
2853502,18058,18066,41014,8,0,0,1.724,18057,17820
2853502,18105,18113,42704,9,0,0,2.16,18117,17820
2853502,18130,18134,42706,10,0,0,2.373,18146,17820
2853502,18150,18158,42708,11,0,0,2.557,18172,17820
2853502,18182,18241,42711,12,0,0,2.84,18211,17820
2853502,18260,18275,42714,13,0,0,3.053,18240,17820
2853502,18313,18330,42723,14,0,0,3.455,18294,17820
2853502,18359,18367,42722,15,0,0,3.735,18332,17820
2853502,18385,18401,42720,16,0,0,3.944,18360,17820
2853502,18420,18436,42716,17,0,0,4.141,18377,17820
2853502,18579,18582,41827,18,0,0,6.205,18557,17820
2853502,18602,18607,41825,19,0,0,6.449,18579,17820
2853502,18626,18631,41823,20,0,0,6.705,18601,17820
2853502,18647,18650,41821,21,0,0,6.922,18620,17820
2853502,18666,18669,41819,22,0,0,7.147,18640,17820
2853502,18690,18713,41815,23,0,0,7.381,18660,17820
2853502,18731,18734,41816,24,0,0,7.631,18687,17820
2853502,18750,18753,41812,25,0,0,7.866,18712,17820
2853502,18769,18772,41810,26,0,0,8.094,18737,17820
2853502,18797,18800,41808,27,0,0,8.394,18769,17820
2853502,18812,18868,41806,28,0,0,8.545,18786,17820
2853502,18891,18906,41803,29,0,0,8.825,18816,17820
2853502,18927,18961,41801,30,0,0,9.05,18840,17820
2853502,18979,18982,41799,31,0,0,9.293,18866,17820
2853502,19000,19004,41797,32,0,0,9.565,18895,17820
2853502,19022,19027,41795,33,0,0,9.803,18920,17820
2853502,19068,19072,41876,34,0,0,10.086,18950,17820
2853577,18585,18595,41033,1,0,0,0.284,18574,18540
2853577,18604,18609,42572,2,0,0,0.406,18589,18540
2853577,18632,18637,46623,3,0,0,0.643,18618,18540
2853577,18657,18661,46507,4,0,0,0.85,18643,18540
2853577,18686,18686,42570,5,0,0,1.074,18670,18540
2853577,18708,18708,46398,6,0,0,1.257,18692,18540
2853577,18731,18731,43163,7,0,0,1.447,18715,18540
2853577,18759,18761,43171,8,0,0,1.624,18736,18540
2853577,18800,18808,43169,9,0,0,2.086,18792,18540
2853577,18815,18818,43167,10,0,0,2.197,18805,18540
2853577,18833,18841,43165,11,0,0,2.392,18829,18540
2853577,18873,18891,41117,12,0,0,2.731,18869,18540
2853577,18902,18906,41115,13,0,0,2.879,18887,18540
2853577,18929,18939,41113,14,0,0,3.14,18919,18540
2853577,18953,18962,41209,15,0,0,3.313,18940,18540
2853577,18986,18991,41082,16,0,0,3.577,18971,18540
2853577,19034,19038,41883,17,0,0,3.952,19017,18540
2853577,19074,19092,41881,18,0,0,4.342,19064,18540
2853577,19108,19114,41879,19,0,0,4.53,19086,18540
2853577,19144,19171,41877,20,0,0,4.735,19111,18540
2853577,19182,19186,41874,21,0,0,4.894,19130,18540
2853577,19203,19216,41872,22,0,0,5.085,19153,18540
2853577,19239,19243,41870,23,0,0,5.365,19187,18540
2853577,19250,19254,41868,24,0,0,5.472,19200,18540
2853577,19277,19291,41866,25,0,0,5.744,19231,18540
2853577,19314,19318,41863,26,0,0,6.007,19261,18540
2853577,19353,19357,41861,27,0,0,6.422,19308,18540
2853577,19372,19376,41859,28,0,0,6.624,19332,18540
2853577,19396,19399,41857,29,0,0,6.881,19361,18540
2853577,19422,19426,41855,30,0,0,7.177,19395,18540
2853577,19450,19465,41853,31,0,0,7.475,19429,18540
2853577,19490,19493,41851,32,0,0,7.818,19468,18540
2853577,19512,19515,41850,33,0,0,8.079,19498,18540
2853577,19548,19553,41847,34,0,0,8.5,19546,18540
2853577,19564,19605,41845,35,0,0,8.66,19564,18540
2853577,19627,19630,41843,36,0,0,8.94,19596,18540
2853577,19645,19649,41835,37,0,0,9.15,19620,18540
2853577,19677,19690,41838,38,0,0,9.5,19656,18540
2853577,19703,19707,41836,39,0,0,9.692,19676,18540
2853577,19716,19720,41840,40,0,0,9.846,19691,18540
2853577,19743,19746,41832,41,0,0,10.141,19722,18540
2853577,19752,19755,41830,42,0,0,10.257,19733,18540
2853577,19800,19802,41827,43,0,0,10.9,19799,18540
2853577,19822,19855,41825,44,0,0,11.144,19824,18540
2853577,19873,19876,41823,45,0,0,11.4,19851,18540
2853577,19890,19892,41821,46,0,0,11.617,19873,18540
2853577,19906,19922,41819,47,0,0,11.842,19896,18540
2853577,19944,19968,41815,48,0,0,12.076,19920,18540
2853577,19985,19988,41816,49,0,0,12.326,19956,18540
2853577,20001,20004,41812,50,0,0,12.561,19990,18540
2853577,20018,20021,41810,51,0,0,12.789,20023,18540
2853577,20042,20045,41808,52,0,0,13.089,20066,18540
2853577,20056,20085,41806,53,0,0,13.24,20087,18540
2853577,20107,20110,41803,54,0,0,13.52,20128,18540
2853577,20129,20161,41801,55,0,0,13.745,20160,18540
2853577,20180,20183,41799,56,0,0,13.988,20196,18540
2853577,20202,20205,41797,57,0,0,14.26,20236,18540
2853577,20221,20224,41795,58,0,0,14.498,20271,18540
2853577,20242,20244,41876,59,0,0,14.781,20313,18540
2853577,20260,20265,46423,60,0,0,15.009,20346,18540
2855169,18960,19048,46526,1,0,0,0.223,18868,18840
2855169,19055,19073,46527,2,0,0,0.336,18882,18840
2855169,19091,19093,41049,3,0,0,0.587,18913,18840
2855169,19136,19152,41050,4,0,0,0.904,18952,18840
2855169,19180,19184,42958,5,0,0,1.301,19002,18840
2855169,19247,19250,42960,6,0,0,1.684,19049,18840
2855169,19261,19263,43982,7,0,0,1.887,19074,18840
2855169,19279,19294,42962,8,0,0,2.141,19106,18840
2855169,19307,19316,42965,9,0,0,2.31,19127,18840
2855169,19345,19348,42967,10,0,0,2.691,19174,18840
2855169,19360,19366,42969,11,0,0,2.898,19200,18840
2855169,19404,19413,42971,12,0,0,3.369,19252,18840
2855169,19435,19444,42973,13,0,0,3.689,19288,18840
2855169,19475,19483,42976,14,0,0,4.138,19337,18840
2855169,19500,19509,42978,15,0,0,4.371,19363,18840
2855169,19520,19522,42980,16,0,0,4.549,19383,18840
2855169,19550,19553,42982,17,0,0,5.008,19434,18840
2855169,19634,19644,46430,18,0,0,5.49,19487,18840
2855169,19661,19677,46436,19,0,0,5.712,19512,18840
2855169,19719,19728,46434,20,0,0,6.074,19552,18840
2855169,19732,19741,46403,21,0,0,6.148,19560,18840
2855169,19756,19765,42989,22,0,0,6.301,19581,18840
