route_id,service_id,trip_id,shape_id,trip_short_name
12E,Dim,2855429,12E,12
12E,Dim,2855678,12E,12
12E,Dim,2855737,12E,12
12E,Dim,2855873,12E,12
12E,Dim,2855913,12E,12
12E,Dim,2855965,12E,12
12E,Dim,2856021,12E,12
12E,Dim,2856085,12E,12
12E,Dim,2856224,12E,12
12E,Dim,2856301,12E,12
12E,Dim,2856442,12E,12
12E,Dim,2856612,12E,12
12E,Dim,2856667,12E,12
12E,Dim,2857071,12E,12
12E,Dim,2857370,12E,12
12O,Dim,2855430,12O,12
12O,Dim,2855679,12O,12
12O,Dim,2855874,12O,12
12O,Dim,2855914,12O,12
12O,Dim,2855966,12O,12
12O,Dim,2856022,12O,12
12O,Dim,2856086,12O,12
12O,Dim,2856225,12O,12
12O,Dim,2856302,12O,12
12O,Dim,2856443,12O,12
12O,Dim,2856566,12O,12
12O,Dim,2856613,12O,12
12O,Dim,2856668,12O,12
12O,Dim,2857072,12O,12
12O,Dim,2857371,12O,12
144E,Dim,2855399,144E,144
144E,Dim,2855403,144E,144
144E,Dim,2855722,144E,144
144E,Dim,2855726,144E,144
144E,Dim,2855730,144E,144
144E,Dim,2855989,144E,144
144E,Dim,2856072,144E,144
144E,Dim,2856119,144E,144
144E,Dim,2856123,144E,144
144E,Dim,2856127,144E,144
144E,Dim,2856414,144E,144
144E,Dim,2856418,144E,144
144E,Dim,2856422,144E,144
144E,Dim,2856547,144E,144
144E,Dim,2856586,144E,144
144E,Dim,2856711,144E,144
144E,Dim,2856769,144E,144
144E,Dim,2856773,144E,144
144E,Dim,2856777,144E,144
144E,Dim,2856800,144E,144
144E,Dim,2857093,144E,144
144E,Dim,2857247,144E,144
144E,Dim,2857391,144E,144
144E,Dim,2857427,144E,144
144E,Dim,2857433,144E,144
144E,Dim,2857437,144E,144
144O,Dim,2855402,144O,144
144O,Dim,2855406,144O,144
144O,Dim,2855725,144O,144
144O,Dim,2855729,144O,144
144O,Dim,2855992,144O,144
144O,Dim,2856071,144O,144
144O,Dim,2856075,144O,144
144O,Dim,2856122,144O,144
144O,Dim,2856126,144O,144
144O,Dim,2856130,144O,144
144O,Dim,2856170,144O,144
144O,Dim,2856417,144O,144
144O,Dim,2856421,144O,144
144O,Dim,2856525,144O,144
144O,Dim,2856550,144O,144
144O,Dim,2856589,144O,144
144O,Dim,2856714,144O,144
144O,Dim,2856772,144O,144
144O,Dim,2856776,144O,144
144O,Dim,2856803,144O,144
144O,Dim,2857021,144O,144
144O,Dim,2857250,144O,144
144O,Dim,2857394,144O,144
144O,Dim,2857436,144O,144
144O,Dim,2857440,144O,144
144O,Dim,2857463,144O,144
151N,Dim,2855511,151N,151
151N,Dim,2855515,151N,151
151N,Dim,2855553,151N,151
151N,Dim,2855557,151N,151
151N,Dim,2855861,151N,151
151N,Dim,2855865,151N,151
151N,Dim,2856045,151N,151
151N,Dim,2856049,151N,151
151N,Dim,2856063,151N,151
151N,Dim,2856067,151N,151
151N,Dim,2856166,151N,151
151N,Dim,2856258,151N,151
151N,Dim,2856262,151N,151
151N,Dim,2856340,151N,151
151N,Dim,2856344,151N,151
151N,Dim,2856696,151N,151
151N,Dim,2856700,151N,151
151N,Dim,2856810,151N,151
151N,Dim,2856814,151N,151
151N,Dim,2857056,151N,151
151N,Dim,2857060,151N,151
151N,Dim,2857120,151N,151
151N,Dim,2857196,151N,151
151N,Dim,2857321,151N,151
151N,Dim,2857469,151N,151
151N,Dim,2857478,151N,151
151N,Dim,2857482,151N,151
151S,Dim,2855512,151S,151
151S,Dim,2855554,151S,151
151S,Dim,2855558,151S,151
151S,Dim,2855862,151S,151
151S,Dim,2856046,151S,151
151S,Dim,2856050,151S,151
151S,Dim,2856060,151S,151
151S,Dim,2856064,151S,151
151S,Dim,2856068,151S,151
151S,Dim,2856163,151S,151
151S,Dim,2856167,151S,151
151S,Dim,2856259,151S,151
151S,Dim,2856337,151S,151
151S,Dim,2856341,151S,151
151S,Dim,2856697,151S,151
151S,Dim,2856807,151S,151
151S,Dim,2856811,151S,151
151S,Dim,2857057,151S,151
151S,Dim,2857117,151S,151
151S,Dim,2857121,151S,151
151S,Dim,2857193,151S,151
151S,Dim,2857197,151S,151
151S,Dim,2857322,151S,151
151S,Dim,2857466,151S,151
151S,Dim,2857470,151S,151
151S,Dim,2857479,151S,151
151S,Dim,2857483,151S,151
17N,Dim,2855328,17N,17
17N,Dim,2855385,17N,17
17N,Dim,2855491,17N,17
17N,Dim,2855497,17N,17
17N,Dim,2855540,17N,17
17N,Dim,2855612,17N,17
17N,Dim,2855701,17N,17
17N,Dim,2855715,17N,17
17N,Dim,2855762,17N,17
17N,Dim,2855764,17N,17
17N,Dim,2855810,17N,17
17N,Dim,2855893,17N,17
17N,Dim,2856194,17N,17
17N,Dim,2856253,17N,17
17N,Dim,2856325,17N,17
17N,Dim,2856452,17N,17
17N,Dim,2856962,17N,17
17N,Dim,2857004,17N,17
17N,Dim,2857025,17N,17
17N,Dim,2857124,17N,17
17N,Dim,2857494,17N,17
17N,Dim,2857499,17N,17
17N,Dim,2857537,17N,17
17S,Dim,2855329,17S,17
17S,Dim,2855347,17S,17
17S,Dim,2855386,17S,17
17S,Dim,2855492,17S,17
17S,Dim,2855498,17S,17
17S,Dim,2855613,17S,17
17S,Dim,2855702,17S,17
17S,Dim,2855711,17S,17
17S,Dim,2855716,17S,17
17S,Dim,2855763,17S,17
17S,Dim,2855811,17S,17
17S,Dim,2855894,17S,17
17S,Dim,2856195,17S,17
17S,Dim,2856453,17S,17
17S,Dim,2856583,17S,17
17S,Dim,2856963,17S,17
17S,Dim,2857005,17S,17
17S,Dim,2857026,17S,17
17S,Dim,2857125,17S,17
17S,Dim,2857500,17S,17
20E,Dim,2855372,20E,20
20E,Dim,2855561,20E,20
20E,Dim,2855606,20E,20
20E,Dim,2855624,20E,20
20E,Dim,2855667,20E,20
20E,Dim,2855994,20E,20
20E,Dim,2856001,20E,20
20E,Dim,2856093,20E,20
20E,Dim,2856241,20E,20
20E,Dim,2856591,20E,20
20E,Dim,2856823,20E,20
20E,Dim,2856846,20E,20
20E,Dim,2857098,20E,20
20E,Dim,2857226,20E,20
20E,Dim,2857328,20E,20
20E,Dim,2857442,20E,20
20E,Dim,2857536,20E,20
20O,Dim,2855387,20O,20
20O,Dim,2855605,20O,20
20O,Dim,2855623,20O,20
20O,Dim,2855666,20O,20
20O,Dim,2855987,20O,20
20O,Dim,2856092,20O,20
20O,Dim,2856240,20O,20
20O,Dim,2856520,20O,20
20O,Dim,2856584,20O,20
20O,Dim,2856822,20O,20
20O,Dim,2856845,20O,20
20O,Dim,2857097,20O,20
20O,Dim,2857327,20O,20
20O,Dim,2857425,20O,20
20O,Dim,2857535,20O,20
222E,Dim,2855326,222E,222
222E,Dim,2855478,222E,222
222E,Dim,2855650,222E,222
222E,Dim,2855945,222E,222
222E,Dim,2856157,222E,222
222E,Dim,2856464,222E,222
222E,Dim,2856840,222E,222
222O,Dim,2855327,222O,222
222O,Dim,2855479,222O,222
222O,Dim,2855651,222O,222
222O,Dim,2856158,222O,222
222O,Dim,2856193,222O,222
222O,Dim,2856766,222O,222
22E,Dim,2855396,22E,22
22E,Dim,2855480,22E,22
22E,Dim,2855566,22E,22
22E,Dim,2856311,22E,22
22E,Dim,2856371,22E,22
22E,Dim,2856402,22E,22
22E,Dim,2856475,22E,22
22E,Dim,2856503,22E,22
22E,Dim,2856559,22E,22
22E,Dim,2856920,22E,22
22E,Dim,2857032,22E,22
22E,Dim,2857372,22E,22
22E,Dim,2857403,22E,22
22E,Dim,2857531,22E,22
22O,Dim,2855397,22O,22
22O,Dim,2855428,22O,22
22O,Dim,2855481,22O,22
22O,Dim,2855567,22O,22
22O,Dim,2856175,22O,22
22O,Dim,2856312,22O,22
22O,Dim,2856372,22O,22
22O,Dim,2856403,22O,22
22O,Dim,2856476,22O,22
22O,Dim,2856907,22O,22
22O,Dim,2856921,22O,22
22O,Dim,2857033,22O,22
22O,Dim,2857404,22O,22
22O,Dim,2857532,22O,22
24E,Dim,2855306,24E,24
24E,Dim,2855341,24E,24
24E,Dim,2855343,24E,24
24E,Dim,2855393,24E,24
24E,Dim,2855418,24E,24
24E,Dim,2855505,24E,24
24E,Dim,2855565,24E,24
24E,Dim,2855654,24E,24
24E,Dim,2855916,24E,24
24E,Dim,2856177,24E,24
24E,Dim,2856227,24E,24
24E,Dim,2856239,24E,24
24E,Dim,2856375,24E,24
24E,Dim,2856390,24E,24
24E,Dim,2856673,24E,24
24E,Dim,2856682,24E,24
24E,Dim,2856787,24E,24
24E,Dim,2856796,24E,24
24E,Dim,2856805,24E,24
24E,Dim,2856891,24E,24
24E,Dim,2856919,24E,24
24E,Dim,2857074,24E,24
24E,Dim,2857326,24E,24
24E,Dim,2857406,24E,24
24E,Dim,2857409,24E,24
24E,Dim,2857419,24E,24
24E,Dim,2857424,24E,24
24E,Dim,2857534,24E,24
24O,Dim,2855305,24O,24
24O,Dim,2855340,24O,24
24O,Dim,2855342,24O,24
24O,Dim,2855392,24O,24
24O,Dim,2855417,24O,24
24O,Dim,2855564,24O,24
24O,Dim,2855653,24O,24
24O,Dim,2855720,24O,24
24O,Dim,2855915,24O,24
24O,Dim,2856176,24O,24
24O,Dim,2856226,24O,24
24O,Dim,2856238,24O,24
24O,Dim,2856242,24O,24
