trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2910815,17860,17870,41893,1,0,0,0.54,17879,17820
2910815,17888,17904,41891,2,0,0,0.762,17904,17820
2910815,17905,17912,41890,3,0,0,0.97,17926,17820
2910815,17914,17917,41888,4,0,0,1.109,17942,17820
2910815,17927,17930,46437,5,0,0,1.303,17963,17820
2910815,17940,17943,41885,6,0,0,1.489,17983,17820
2910815,17960,17963,41883,7,0,0,1.759,18013,17820
2910815,17992,17995,41881,8,0,0,2.149,18056,17820
2910815,18008,18011,41879,9,0,0,2.337,18077,17820
2910815,18026,18052,41877,10,0,0,2.542,18099,17820
2910815,18062,18065,41874,11,0,0,2.7,18116,17820
2910815,18078,18094,41872,12,0,0,2.892,18138,17820
2910815,18114,18117,41870,13,0,0,3.171,18168,17820
2910815,18124,18140,41868,14,0,0,3.279,18180,17820
2910815,18164,18190,41866,15,0,0,3.551,18211,17820
2910815,18211,18224,41863,16,0,0,3.814,18241,17820
2910815,18254,18257,41861,17,0,0,4.229,18288,17820
2910815,18270,18273,41859,18,0,0,4.431,18312,17820
2910815,18290,18293,41857,19,0,0,4.688,18341,17820
2910815,18315,18318,41855,20,0,0,4.983,18375,17820
2910815,18340,18343,41853,21,0,0,5.282,18409,17820
2910815,18369,18372,41851,22,0,0,5.625,18448,17820
2910815,18394,18410,41850,23,0,0,5.886,18478,17820
2910815,18444,18447,41847,24,0,0,6.306,18526,17820
2910815,18458,18461,41845,25,0,0,6.467,18544,17820
2910815,18483,18500,41843,26,0,0,6.747,18576,17820
2910815,18518,18531,41835,27,0,0,6.957,18600,17820
2910815,18557,18561,41838,28,0,0,7.307,18636,17820
2910815,18574,18588,41836,29,0,0,7.499,18656,17820
2910815,18600,18616,41840,30,0,0,7.652,18671,17820
2910815,18662,18666,41832,31,0,0,7.948,18702,17820
2910815,18672,18675,41830,32,0,0,8.063,18713,17820
2910815,18717,18720,41827,33,0,0,8.707,18779,17820
2910815,18735,18738,41825,34,0,0,8.95,18804,17820
2910815,18754,18757,41823,35,0,0,9.207,18831,17820
2910815,18771,18774,41821,36,0,0,9.424,18853,17820
2910815,18787,18790,41819,37,0,0,9.649,18876,17820
2910815,18806,18812,41815,38,0,0,9.883,18900,17820
2910815,18860,18863,41816,39,0,0,10.133,18936,17820
2910815,18877,18880,41812,40,0,0,10.368,18970,17820
2910815,18895,18898,41810,41,0,0,10.596,19003,17820
2910815,18920,18923,41808,42,0,0,10.896,19046,17820
2910815,18934,18949,41806,43,0,0,11.047,19067,17820
2910815,18970,18973,41803,44,0,0,11.327,19108,17820
2910815,18991,19053,41801,45,0,0,11.552,19140,17820
2910815,19074,19077,41799,46,0,0,11.795,19175,17820
2910815,19099,19102,41797,47,0,0,12.067,19213,17820
2910815,19120,19139,41795,48,0,0,12.305,19247,17820
2910815,19170,19174,41876,49,0,0,12.588,19287,17820
2911381,17927,17930,41010,1,0,0,0.344,17867,17820
2911381,17944,17963,41011,2,0,0,0.525,17892,17820
