trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2790287,16307,16314,41033,1,0,0,0.284,16291,16260
2790287,16323,16327,42572,2,0,0,0.406,16305,16260
2790287,16345,16349,46623,3,0,0,0.643,16331,16260
2790287,16366,16369,46507,4,0,0,0.85,16353,16260
2790287,16391,16391,42570,5,0,0,1.074,16378,16260
2790287,16411,16411,46398,6,0,0,1.257,16398,16260
2790287,16432,16432,43163,7,0,0,1.447,16419,16260
2790287,16448,16463,43171,8,0,0,1.624,16438,16260
2790287,16500,16509,43169,9,0,0,2.086,16489,16260
2790287,16516,16519,43167,10,0,0,2.197,16501,16260
2790287,16534,16539,43165,11,0,0,2.392,16522,16260
2790287,16573,16577,41117,12,0,0,2.731,16559,16260
2790287,16587,16592,41115,13,0,0,2.879,16576,16260
2790287,16615,16624,41113,14,0,0,3.14,16604,16260
2790287,16639,16647,41209,15,0,0,3.313,16623,16260
2790287,16668,16671,41082,16,0,0,3.577,16652,16260
2790287,16715,16720,41883,17,0,0,3.952,16693,16260
2790287,16752,16770,41881,18,0,0,4.342,16736,16260
2790287,16784,16788,41879,19,0,0,4.53,16757,16260
2790287,16804,16831,41877,20,0,0,4.735,16779,16260
2790287,16843,16846,41874,21,0,0,4.894,16797,16260
2790287,16860,16863,41872,22,0,0,5.085,16818,16260
2790287,16884,16887,41870,23,0,0,5.365,16848,16260
2790287,16895,16914,41868,24,0,0,5.472,16860,16260
2790287,16938,16942,41866,25,0,0,5.744,16891,16260
2790287,16960,16962,41863,26,0,0,6.007,16921,16260
2790287,16990,16993,41861,27,0,0,6.422,16968,16260
2790287,17006,17009,41859,28,0,0,6.624,16992,16260
2790287,17026,17029,41857,29,0,0,6.881,17021,16260
2790287,17049,17052,41855,30,0,0,7.177,17055,16260
2790287,17073,17098,41853,31,0,0,7.475,17089,16260
2790287,17126,17129,41851,32,0,0,7.818,17128,16260
2790287,17149,17188,41850,33,0,0,8.079,17158,16260
2790287,17224,17228,41847,34,0,0,8.5,17206,16260
2790287,17242,17260,41845,35,0,0,8.66,17224,16260
2790287,17280,17283,41843,36,0,0,8.94,17256,16260
2790287,17299,17318,41835,37,0,0,9.15,17280,16260
2790287,17348,17352,41838,38,0,0,9.5,17323,16260
2790287,17367,17386,41836,39,0,0,9.692,17347,16260
2790287,17400,17419,41840,40,0,0,9.846,17366,16260
2790287,17443,17446,41832,41,0,0,10.141,17402,16260
2790287,17454,17470,41830,42,0,0,10.257,17416,16260
2790287,17510,17513,41827,43,0,0,10.9,17495,16260
2790287,17534,17544,41825,44,0,0,11.144,17525,16260
2790287,17562,17565,41823,45,0,0,11.4,17557,16260
2790287,17578,17581,41821,46,0,0,11.617,17584,16260
2790287,17594,17597,41819,47,0,0,11.842,17611,16260
2790287,17612,17630,41815,48,0,0,12.076,17640,16260
2790287,17651,17654,41816,49,0,0,12.326,17667,16260
2790287,17667,17670,41812,50,0,0,12.561,17692,16260
2790287,17684,17687,41810,51,0,0,12.789,17717,16260
2790287,17709,17734,41808,52,0,0,13.089,17749,16260
2790287,17747,17800,41806,53,0,0,13.24,17766,16260
2790287,17826,17847,41803,54,0,0,13.52,17796,16260
2790287,17865,17869,41801,55,0,0,13.745,17820,16260
2790287,17890,17908,41799,56,0,0,13.988,17856,16260
2790287,17929,17933,41797,57,0,0,14.26,17896,16260
2790287,17950,17974,41795,58,0,0,14.498,17931,16260
2790287,17994,17997,41876,59,0,0,14.781,17973,16260
2790287,18013,18017,46423,60,0,0,15.009,18006,16260
2792612,16419,16442,41273,1,0,0,0.172,16407,16380
2792612,16453,16457,42445,2,0,0,0.302,16428,16380
2792612,16468,16479,42446,3,0,0,0.438,16449,16380
2792612,16489,16493,42013,4,0,0,0.567,16470,16380
2792612,16527,16532,42448,5,0,0,0.902,16523,16380
2792612,16549,16552,42460,6,0,0,1.108,16555,16380
2792612,16576,16598,42458,7,0,0,1.322,16589,16380
2792612,16614,16633,42456,8,0,0,1.517,16620,16380
2792612,16647,16656,42453,9,0,0,1.681,16646,16380
2792612,16669,16678,42449,10,0,0,1.832,16670,16380
2792612,16701,16708,45059,11,0,0,2.103,16712,16380
2792612,16726,16742,42450,12,0,0,2.312,16745,16380
2792612,16762,16782,45061,13,0,0,2.517,16778,16380
2792612,16793,16814,45062,14,0,0,2.79,16821,16380
2792612,16843,16859,42182,15,0,0,3.085,16868,16380
2792612,16884,16894,42183,16,0,0,3.28,16898,16380
2792612,16903,16919,42185,17,0,0,3.399,16917,16380
2792612,16932,16944,42177,18,0,0,3.566,16944,16380
2792612,16956,16971,42175,19,0,0,3.72,16968,16380
2792612,16993,17010,42410,20,0,0,3.95,17004,16380
2792612,17030,17050,42419,21,0,0,4.174,17040,16380
2792612,17063,17080,42417,22,0,0,4.331,17064,16380
2792612,17099,17099,42415,23,0,0,4.556,17100,16380
2792612,17125,17125,42413,24,0,0,4.779,17126,16380
2792612,17148,17148,42011,25,0,0,4.982,17149,16380
2792612,17174,17174,42009,26,0,0,5.206,17175,16380
2792612,17225,17236,42007,27,0,0,5.383,17195,16380
2792612,17263,17273,42004,28,0,0,5.829,17247,16380
2792612,17292,17295,42002,29,0,0,6.08,17276,16380
2792612,17304,17320,42000,30,0,0,6.212,17291,16380
2792612,17338,17347,41998,31,0,0,6.42,17315,16380
2792612,17383,17397,41995,32,0,0,6.86,17366,16380
2792612,17420,17435,41993,33,0,0,7.157,17400,16380
2792612,17450,17464,41991,34,0,0,7.339,17416,16380
2792612,17486,17489,41989,35,0,0,7.638,17442,16380
