route_id,service_id,trip_id,shape_id,trip_short_name
12E,Sem,2872532,12E,12
12E,Sem,2872715,12E,12
12E,Sem,2872725,12E,12
12E,Sem,2873224,12E,12
12E,Sem,2873502,12E,12
12E,Sem,2873528,12E,12
12E,Sem,2873686,12E,12
12E,Sem,2873754,12E,12
12E,Sem,2874078,12E,12
12E,Sem,2874107,12E,12
12E,Sem,2874303,12E,12
12E,Sem,2874741,12E,12
12E,Sem,2875143,12E,12
12E,Sem,2875212,12E,12
12E,Sem,2875415,12E,12
12E,Sem,2875621,12E,12
12E,Sem,2875710,12E,12
12E,Sem,2875938,12E,12
12E,Sem,2876030,12E,12
12E,Sem,2876111,12E,12
12E,Sem,2876423,12E,12
12E,Sem,2876857,12E,12
12O,Sem,2872533,12O,12
12O,Sem,2872716,12O,12
12O,Sem,2872726,12O,12
12O,Sem,2873225,12O,12
12O,Sem,2873503,12O,12
12O,Sem,2873529,12O,12
12O,Sem,2873687,12O,12
12O,Sem,2873755,12O,12
12O,Sem,2874079,12O,12
12O,Sem,2874108,12O,12
12O,Sem,2874304,12O,12
12O,Sem,2874742,12O,12
12O,Sem,2875144,12O,12
12O,Sem,2875213,12O,12
12O,Sem,2875416,12O,12
12O,Sem,2875622,12O,12
12O,Sem,2875711,12O,12
12O,Sem,2875939,12O,12
12O,Sem,2876031,12O,12
12O,Sem,2876112,12O,12
12O,Sem,2876424,12O,12
12O,Sem,2876858,12O,12
144E,Sem,2872492,144E,144
144E,Sem,2872528,144E,144
144E,Sem,2872609,144E,144
144E,Sem,2872844,144E,144
144E,Sem,2872921,144E,144
144E,Sem,2873067,144E,144
144E,Sem,2873071,144E,144
144E,Sem,2873162,144E,144
144E,Sem,2873235,144E,144
144E,Sem,2873382,144E,144
144E,Sem,2873386,144E,144
144E,Sem,2873772,144E,144
144E,Sem,2873892,144E,144
144E,Sem,2873968,144E,144
144E,Sem,2874189,144E,144
144E,Sem,2874359,144E,144
144E,Sem,2874391,144E,144
144E,Sem,2874672,144E,144
144E,Sem,2874681,144E,144
144E,Sem,2874735,144E,144
144E,Sem,2874860,144E,144
144E,Sem,2874939,144E,144
144E,Sem,2875042,144E,144
144E,Sem,2875048,144E,144
144E,Sem,2875145,144E,144
144E,Sem,2875366,144E,144
144E,Sem,2875501,144E,144
144E,Sem,2875817,144E,144
144E,Sem,2875821,144E,144
144E,Sem,2875846,144E,144
144E,Sem,2875850,144E,144
144E,Sem,2876323,144E,144
144E,Sem,2876327,144E,144
144E,Sem,2876455,144E,144
144E,Sem,2876644,144E,144
144E,Sem,2876888,144E,144
144O,Sem,2872396,144O,144
144O,Sem,2872527,144O,144
144O,Sem,2872612,144O,144
144O,Sem,2872847,144O,144
144O,Sem,2872942,144O,144
144O,Sem,2873015,144O,144
144O,Sem,2873070,144O,144
144O,Sem,2873074,144O,144
144O,Sem,2873087,144O,144
144O,Sem,2873147,144O,144
144O,Sem,2873318,144O,144
144O,Sem,2873385,144O,144
144O,Sem,2873498,144O,144
144O,Sem,2873586,144O,144
144O,Sem,2873762,144O,144
144O,Sem,2873845,144O,144
144O,Sem,2873891,144O,144
144O,Sem,2873971,144O,144
144O,Sem,2874299,144O,144
144O,Sem,2874751,144O,144
144O,Sem,2874786,144O,144
144O,Sem,2874945,144O,144
144O,Sem,2875072,144O,144
144O,Sem,2875158,144O,144
144O,Sem,2875280,144O,144
144O,Sem,2875329,144O,144
144O,Sem,2875500,144O,144
144O,Sem,2875820,144O,144
144O,Sem,2875849,144O,144
144O,Sem,2875853,144O,144
144O,Sem,2875880,144O,144
144O,Sem,2876263,144O,144
144O,Sem,2876278,144O,144
144O,Sem,2876319,144O,144
144O,Sem,2876322,144O,144
144O,Sem,2876326,144O,144
144O,Sem,2876454,144O,144
144O,Sem,2876496,144O,144
144O,Sem,2876632,144O,144
144O,Sem,2876891,144O,144
151N,Sem,2872495,151N,151
151N,Sem,2872521,151N,151
151N,Sem,2872548,151N,151
151N,Sem,2872616,151N,151
151N,Sem,2872772,151N,151
151N,Sem,2872924,151N,151
151N,Sem,2873172,151N,151
151N,Sem,2873178,151N,151
151N,Sem,2873182,151N,151
151N,Sem,2873227,151N,151
151N,Sem,2873231,151N,151
151N,Sem,2873269,151N,151
151N,Sem,2873276,151N,151
151N,Sem,2873446,151N,151
151N,Sem,2873459,151N,151
151N,Sem,2873507,151N,151
151N,Sem,2873758,151N,151
151N,Sem,2874005,151N,151
151N,Sem,2874173,151N,151
151N,Sem,2874192,151N,151
151N,Sem,2874228,151N,151
151N,Sem,2874669,151N,151
151N,Sem,2874684,151N,151
151N,Sem,2874921,151N,151
151N,Sem,2875045,151N,151
151N,Sem,2875111,151N,151
151N,Sem,2875154,151N,151
151N,Sem,2875369,151N,151
151N,Sem,2875451,151N,151
151N,Sem,2875526,151N,151
151N,Sem,2875540,151N,151
151N,Sem,2875551,151N,151
151N,Sem,2875752,151N,151
151N,Sem,2875778,151N,151
151N,Sem,2875782,151N,151
151N,Sem,2875824,151N,151
151N,Sem,2876037,151N,151
151N,Sem,2876171,151N,151
151N,Sem,2876193,151N,151
151N,Sem,2876222,151N,151
151N,Sem,2876226,151N,151
151N,Sem,2876249,151N,151
151N,Sem,2876315,151N,151
151N,Sem,2876391,151N,151
151N,Sem,2876433,151N,151
151N,Sem,2876437,151N,151
151N,Sem,2876449,151N,151
151N,Sem,2876613,151N,151
151N,Sem,2876647,151N,151
151N,Sem,2876835,151N,151
151N,Sem,2876872,151N,151
151N,Sem,2876988,151N,151
151N,Sem,2877025,151N,151
151S,Sem,2872300,151S,151
151S,Sem,2872369,151S,151
151S,Sem,2872524,151S,151
151S,Sem,2872822,151S,151
151S,Sem,2872909,151S,151
151S,Sem,2872945,151S,151
151S,Sem,2873175,151S,151
151S,Sem,2873179,151S,151
151S,Sem,2873228,151S,151
151S,Sem,2873239,151S,151
151S,Sem,2873303,151S,151
151S,Sem,2873495,151S,151
151S,Sem,2873646,151S,151
151S,Sem,2873759,151S,151
151S,Sem,2874002,151S,151
151S,Sem,2874193,151S,151
151S,Sem,2874225,151S,151
151S,Sem,2874229,151S,151
151S,Sem,2874389,151S,151
151S,Sem,2874746,151S,151
151S,Sem,2874791,151S,151
151S,Sem,2874918,151S,151
151S,Sem,2874942,151S,151
151S,Sem,2875046,151S,151
151S,Sem,2875069,151S,151
151S,Sem,2875107,151S,151
151S,Sem,2875112,151S,151
151S,Sem,2875155,151S,151
151S,Sem,2875229,151S,151
151S,Sem,2875240,151S,151
151S,Sem,2875310,151S,151
151S,Sem,2875316,151S,151
151S,Sem,2875326,151S,151
151S,Sem,2875537,151S,151
151S,Sem,2875541,151S,151
151S,Sem,2875548,151S,151
151S,Sem,2875552,151S,151
151S,Sem,2875595,151S,151
151S,Sem,2875749,151S,151
151S,Sem,2875753,151S,151
151S,Sem,2875775,151S,151
151S,Sem,2875779,151S,151
151S,Sem,2876038,151S,151
151S,Sem,2876223,151S,151
151S,Sem,2876250,151S,151
151S,Sem,2876316,151S,151
151S,Sem,2876434,151S,151
151S,Sem,2876438,151S,151
151S,Sem,2876493,151S,151
151S,Sem,2876832,151S,151
151S,Sem,2876869,151S,151
151S,Sem,2876985,151S,151
151S,Sem,2877021,151S,151
17N,Sem,2872516,17N,17
17N,Sem,2872699,17N,17
17N,Sem,2872727,17N,17
17N,Sem,2872890,17N,17
17N,Sem,2872931,17N,17
17N,Sem,2873153,17N,17
17N,Sem,2873246,17N,17
17N,Sem,2873354,17N,17
17N,Sem,2873684,17N,17
17N,Sem,2873688,17N,17
17N,Sem,2873779,17N,17
17N,Sem,2873832,17N,17
17N,Sem,2873931,17N,17
17N,Sem,2874116,17N,17
17N,Sem,2874313,17N,17
17N,Sem,2874467,17N,17
17N,Sem,2874518,17N,17
17N,Sem,2874625,17N,17
17N,Sem,2874732,17N,17
17N,Sem,2874739,17N,17
17N,Sem,2874798,17N,17
17N,Sem,2874842,17N,17
17N,Sem,2874952,17N,17
17N,Sem,2875090,17N,17
17N,Sem,2875092,17N,17
17N,Sem,2875303,17N,17
17N,Sem,2875305,17N,17
17N,Sem,2875371,17N,17
17N,Sem,2875393,17N,17
17N,Sem,2875489,17N,17
17N,Sem,2875668,17N,17
17N,Sem,2875857,17N,17
17N,Sem,2875897,17N,17
17N,Sem,2875940,17N,17
17N,Sem,2876179,17N,17
17N,Sem,2876181,17N,17
17N,Sem,2876253,17N,17
17N,Sem,2876266,17N,17
17N,Sem,2876425,17N,17
17N,Sem,2876558,17N,17
17N,Sem,2876652,17N,17
17N,Sem,2876654,17N,17
17N,Sem,2876778,17N,17
17N,Sem,2876830,17N,17
17S,Sem,2872281,17S,17
17S,Sem,2872517,17S,17
17S,Sem,2872599,17S,17
17S,Sem,2872700,17S,17
17S,Sem,2872714,17S,17
17S,Sem,2872728,17S,17
17S,Sem,2872932,17S,17
17S,Sem,2873062,17S,17
17S,Sem,2873077,17S,17
17S,Sem,2873154,17S,17
17S,Sem,2873158,17S,17
17S,Sem,2873247,17S,17
17S,Sem,2873341,17S,17
17S,Sem,2873355,17S,17
17S,Sem,2873515,17S,17
17S,Sem,2873685,17S,17
17S,Sem,2873778,17S,17
17S,Sem,2873780,17S,17
17S,Sem,2873782,17S,17
17S,Sem,2873833,17S,17
17S,Sem,2873932,17S,17
17S,Sem,2874054,17S,17
17S,Sem,2874117,17S,17
17S,Sem,2874314,17S,17
17S,Sem,2874372,17S,17
17S,Sem,2874402,17S,17
17S,Sem,2874477,17S,17
17S,Sem,2874733,17S,17
17S,Sem,2874740,17S,17
17S,Sem,2874799,17S,17
17S,Sem,2874837,17S,17
17S,Sem,2875669,17S,17
17S,Sem,2875941,17S,17
17S,Sem,2876180,17S,17
17S,Sem,2876182,17S,17
17S,Sem,2876267,17S,17
17S,Sem,2876474,17S,17
17S,Sem,2876559,17S,17
17S,Sem,2876655,17S,17
17S,Sem,2876779,17S,17
20E,Sem,2872698,20E,20
20E,Sem,2873142,20E,20
20E,Sem,2873350,20E,20
20E,Sem,2873614,20E,20
20E,Sem,2873995,20E,20
20E,Sem,2874077,20E,20
20E,Sem,2874165,20E,20
20E,Sem,2874726,20E,20
20E,Sem,2875080,20E,20
20E,Sem,2875089,20E,20
20E,Sem,2875168,20E,20
20E,Sem,2875418,20E,20
20E,Sem,2875588,20E,20
20E,Sem,2875715,20E,20
20E,Sem,2875744,20E,20
20E,Sem,2875842,20E,20
20E,Sem,2876033,20E,20
20E,Sem,2876269,20E,20
20E,Sem,2876651,20E,20
20E,Sem,2876745,20E,20
20O,Sem,2872697,20O,20
20O,Sem,2873349,20O,20
20O,Sem,2873613,20O,20
20O,Sem,2873994,20O,20
20O,Sem,2874076,20O,20
20O,Sem,2874305,20O,20
20O,Sem,2874725,20O,20
20O,Sem,2874959,20O,20
20O,Sem,2875079,20O,20
20O,Sem,2875266,20O,20
20O,Sem,2875417,20O,20
20O,Sem,2875714,20O,20
20O,Sem,2875925,20O,20
20O,Sem,2876032,20O,20
20O,Sem,2876268,20O,20
20O,Sem,2876650,20O,20
20O,Sem,2876685,20O,20
20O,Sem,2876696,20O,20
20O,Sem,2876714,20O,20
20O,Sem,2876744,20O,20
222E,Sem,2872656,222E,222
222E,Sem,2872673,222E,222
222E,Sem,2872675,222E,222
222E,Sem,2873990,222E,222
222E,Sem,2874112,222E,222
222E,Sem,2874202,222E,222
222E,Sem,2874437,222E,222
222E,Sem,2874840,222E,222
222E,Sem,2874936,222E,222
222E,Sem,2875322,222E,222
222E,Sem,2875619,222E,222
222E,Sem,2875928,222E,222
222E,Sem,2876516,222E,222
222E,Sem,2876698,222E,222
222O,Sem,2872661,222O,222
222O,Sem,2872674,222O,222
222O,Sem,2872676,222O,222
222O,Sem,2872794,222O,222
222O,Sem,2872858,222O,222
222O,Sem,2872876,222O,222
222O,Sem,2873521,222O,222
222O,Sem,2874072,222O,222
222O,Sem,2874113,222O,222
222O,Sem,2874438,222O,222
222O,Sem,2874841,222O,222
222O,Sem,2874854,222O,222
222O,Sem,2875578,222O,222
222O,Sem,2875606,222O,222
222O,Sem,2875620,222O,222
222O,Sem,2876658,222O,222
222O,Sem,2876699,222O,222
22E,Sem,2872850,22E,22
22E,Sem,2873834,22E,22
22E,Sem,2873960,22E,22
22E,Sem,2874073,22E,22
22E,Sem,2874452,22E,22
22E,Sem,2874469,22E,22
22E,Sem,2874585,22E,22
22E,Sem,2874602,22E,22
22E,Sem,2874909,22E,22
22E,Sem,2875380,22E,22
22E,Sem,2875401,22E,22
22E,Sem,2875563,22E,22
22E,Sem,2876072,22E,22
22E,Sem,2876284,22E,22
22E,Sem,2876413,22E,22
22E,Sem,2876712,22E,22
22E,Sem,2876737,22E,22
22E,Sem,2876760,22E,22
22O,Sem,2872562,22O,22
22O,Sem,2872851,22O,22
22O,Sem,2873196,22O,22
22O,Sem,2873301,22O,22
22O,Sem,2873867,22O,22
22O,Sem,2874074,22O,22
22O,Sem,2874453,22O,22
22O,Sem,2874524,22O,22
22O,Sem,2874586,22O,22
22O,Sem,2874603,22O,22
22O,Sem,2875381,22O,22
22O,Sem,2875395,22O,22
22O,Sem,2875402,22O,22
22O,Sem,2875544,22O,22
22O,Sem,2875564,22O,22
22O,Sem,2875953,22O,22
22O,Sem,2876019,22O,22
22O,Sem,2876641,22O,22
22O,Sem,2876713,22O,22
22O,Sem,2876738,22O,22
22O,Sem,2876761,22O,22
24E,Sem,2872299,24E,24
24E,Sem,2872331,24E,24
24E,Sem,2872409,24E,24
24E,Sem,2872474,24E,24
24E,Sem,2872510,24E,24
24E,Sem,2872542,24E,24
24E,Sem,2872554,24E,24
24E,Sem,2872835,24E,24
24E,Sem,2872878,24E,24
24E,Sem,2873059,24E,24
24E,Sem,2873455,24E,24
24E,Sem,2873480,24E,24
24E,Sem,2873510,24E,24
24E,Sem,2873571,24E,24
24E,Sem,2873638,24E,24
24E,Sem,2873709,24E,24
24E,Sem,2873712,24E,24
24E,Sem,2873753,24E,24
24E,Sem,2873858,24E,24
24E,Sem,2873877,24E,24
24E,Sem,2873921,24E,24
24E,Sem,2873923,24E,24
24E,Sem,2873956,24E,24
24E,Sem,2873993,24E,24
24E,Sem,2873997,24E,24
24E,Sem,2874692,24E,24
24E,Sem,2874756,24E,24
24E,Sem,2875060,24E,24
24E,Sem,2875268,24E,24
24E,Sem,2875270,24E,24
24E,Sem,2875278,24E,24
24E,Sem,2875286,24E,24
24E,Sem,2875514,24E,24
24E,Sem,2875627,24E,24
24E,Sem,2875840,24E,24
24E,Sem,2876727,24E,24
24E,Sem,2876756,24E,24
24E,Sem,2876848,24E,24
24E,Sem,2876938,24E,24
24E,Sem,2876967,24E,24
24O,Sem,2872272,24O,24
24O,Sem,2872330,24O,24
24O,Sem,2872408,24O,24
24O,Sem,2872473,24O,24
24O,Sem,2872541,24O,24
24O,Sem,2872543,24O,24
24O,Sem,2872545,24O,24
24O,Sem,2872563,24O,24
24O,Sem,2872805,24O,24
24O,Sem,2872834,24O,24
24O,Sem,2872877,24O,24
24O,Sem,2872995,24O,24
24O,Sem,2873248,24O,24
24O,Sem,2873443,24O,24
24O,Sem,2873504,24O,24
24O,Sem,2873570,24O,24
24O,Sem,2873637,24O,24
24O,Sem,2873708,24O,24
24O,Sem,2873711,24O,24
24O,Sem,2873857,24O,24
24O,Sem,2873876,24O,24
24O,Sem,2873922,24O,24
24O,Sem,2873992,24O,24
24O,Sem,2873996,24O,24
24O,Sem,2874691,24O,24
24O,Sem,2874755,24O,24
24O,Sem,2874855,24O,24
24O,Sem,2874997,24O,24
24O,Sem,2875059,24O,24
24O,Sem,2875269,24O,24
24O,Sem,2875277,24O,24
24O,Sem,2875285,24O,24
24O,Sem,2875626,24O,24
24O,Sem,2875839,24O,24
24O,Sem,2875945,24O,24
24O,Sem,2876275,24O,24
24O,Sem,2876617,24O,24
24O,Sem,2876726,24O,24
24O,Sem,2876755,24O,24
24O,Sem,2876847,24O,24
24O,Sem,2876937,24O,24
252E,Sem,2872377,252E,252
252E,Sem,2873191,252E,252
252E,Sem,2874049,252E,252
252E,Sem,2874051,252E,252
252E,Sem,2874444,252E,252
252E,Sem,2875354,252E,252
252E,Sem,2876063,252E,252
252E,Sem,2876976,252E,252
252O,Sem,2872918,252O,252
252O,Sem,2873082,252O,252
252O,Sem,2873589,252O,252
252O,Sem,2873660,252O,252
252O,Sem,2873853,252O,252
252O,Sem,2873865,252O,252
