trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,planned_arrival_time,planned_departure_time_from_origin
2858027,16288,16304,41033,1,0,0,0.284,16291,16260
2858027,16305,16318,42572,2,0,0,0.406,16305,16260
2858027,16328,16332,46623,3,0,0,0.643,16331,16260
2858027,16350,16353,46507,4,0,0,0.85,16353,16260
2858027,16374,16374,42570,5,0,0,1.074,16378,16260
2858027,16394,16394,46398,6,0,0,1.257,16398,16260
2858027,16415,16415,43163,7,0,0,1.447,16419,16260
2858027,16430,16435,43171,8,0,0,1.624,16438,16260
2858027,16469,16476,43169,9,0,0,2.086,16489,16260
2858027,16483,16486,43167,10,0,0,2.197,16501,16260
2858027,16501,16507,43165,11,0,0,2.392,16522,16260
2858027,16533,16536,41117,12,0,0,2.731,16559,16260
2858027,16545,16548,41115,13,0,0,2.879,16576,16260
2858027,16570,16578,41113,14,0,0,3.14,16604,16260
2858027,16591,16600,41209,15,0,0,3.313,16623,16260
2858027,16619,16621,41082,16,0,0,3.577,16652,16260
2858027,16660,16663,41883,17,0,0,3.952,16693,16260
2858027,16693,16709,41881,18,0,0,4.342,16736,16260
2858027,16723,16727,41879,19,0,0,4.53,16757,16260
2858027,16742,16759,41877,20,0,0,4.735,16779,16260
2858027,16770,16774,41874,21,0,0,4.894,16797,16260
2858027,16786,16789,41872,22,0,0,5.085,16818,16260
2858027,16808,16811,41870,23,0,0,5.365,16848,16260
2858027,16818,16840,41868,24,0,0,5.472,16860,16260
2858027,16863,16878,41866,25,0,0,5.744,16891,16260
2858027,16898,16901,41863,26,0,0,6.007,16921,16260
2858027,16931,16935,41861,27,0,0,6.422,16968,16260
2858027,16949,16951,41859,28,0,0,6.624,16992,16260
2858027,16971,16974,41857,29,0,0,6.881,17021,16260
2858027,16999,17021,41855,30,0,0,7.177,17055,16260
2858027,17045,17075,41853,31,0,0,7.475,17089,16260
2858027,17106,17109,41851,32,0,0,7.818,17128,16260
2858027,17130,17147,41850,33,0,0,8.079,17158,16260
2858027,17181,17185,41847,34,0,0,8.5,17206,16260
2858027,17197,17219,41845,35,0,0,8.66,17224,16260
2858027,17241,17244,41843,36,0,0,8.94,17256,16260
2858027,17259,17264,41835,37,0,0,9.15,17280,16260
2858027,17292,17295,41838,38,0,0,9.5,17323,16260
2858027,17310,17329,41836,39,0,0,9.692,17347,16260
2858027,17341,17345,41840,40,0,0,9.846,17366,16260
2858027,17403,17421,41832,41,0,0,10.141,17402,16260
2858027,17431,17449,41830,42,0,0,10.257,17416,16260
2858027,17495,17498,41827,43,0,0,10.9,17495,16260
2858027,17516,17519,41825,44,0,0,11.144,17525,16260
2858027,17538,17541,41823,45,0,0,11.4,17557,16260
2858027,17556,17559,41821,46,0,0,11.617,17584,16260
2858027,17574,17577,41819,47,0,0,11.842,17611,16260
2858027,17595,17617,41815,48,0,0,12.076,17640,16260
2858027,17637,17640,41816,49,0,0,12.326,17667,16260
2858027,17653,17656,41812,50,0,0,12.561,17692,16260
2858027,17671,17674,41810,51,0,0,12.789,17717,16260
2858027,17698,17702,41808,52,0,0,13.089,17749,16260
2858027,17715,17737,41806,53,0,0,13.24,17766,16260
2858027,17765,17802,41803,54,0,0,13.52,17796,16260
2858027,17820,17864,41801,55,0,0,13.745,17820,16260
2858027,17884,17901,41799,56,0,0,13.988,17856,16260
2858027,17923,17939,41797,57,0,0,14.26,17896,16260
2858027,17957,17972,41795,58,0,0,14.498,17931,16260
2858027,17992,17995,41876,59,0,0,14.781,17973,16260
2858027,18011,18015,46423,60,0,0,15.009,18006,16260
2859427,16413,16417,41545,1,0,0,0.159,16403,16380
2859427,16432,16441,41543,2,0,0,0.365,16433,16380
2859427,16455,16463,41553,3,0,0,0.553,16461,16380
2859427,16475,16479,41551,4,0,0,0.715,16484,16380
2859427,16489,16505,41549,5,0,0,0.858,16505,16380
2859427,16515,16522,41547,6,0,0,0.998,16525,16380
2859427,16538,16541,43009,7,0,0,1.191,16554,16380
2859427,16560,16567,43007,8,0,0,1.414,16586,16380
2859427,16596,16612,43003,9,0,0,1.754,16636,16380
2859427,16636,16643,43001,10,0,0,2.035,16676,16380
2859427,16666,16674,43000,11,0,0,2.245,16707,16380
2859427,16680,16685,42996,12,0,0,2.347,16722,16380
2859427,16709,16713,46318,13,0,0,2.471,16740,16380
2859427,16730,16732,46275,14,0,0,2.707,16766,16380
2859427,16761,16765,46276,15,0,0,3.084,16808,16380
2859427,16800,16805,46316,16,0,0,3.478,16851,16380
2859427,16837,16840,41459,17,0,0,3.857,16893,16380
2859427,16868,16870,41457,18,0,0,4.174,16928,16380
2859427,16901,16906,46619,19,0,0,4.381,16951,16380
2859427,16928,16932,41455,20,0,0,4.644,16980,16380
2859427,16955,16958,46309,21,0,0,4.913,17013,16380
2859427,17020,17024,41453,22,0,0,5.604,17098,16380
2859427,17055,17058,43389,23,0,0,5.934,17139,16380
2859427,17077,17125,41451,24,0,0,6.105,17160,16380
2859427,17144,17151,41449,25,0,0,6.313,17180,16380
2859427,17184,17199,41447,26,0,0,6.666,17214,16380
2859427,17238,17241,46505,27,0,0,7.139,17259,16380
2859427,17262,17281,41445,28,0,0,7.358,17280,16380
2859427,17288,17292,46592,29,0,0,7.475,17294,16380
2859427,17304,17307,41443,30,0,0,7.666,17318,16380
2859427,17382,17386,41440,31,0,0,8.455,17414,16380
2859427,17424,17427,41438,32,0,0,8.936,17472,16380
2859427,17443,17459,41436,33,0,0,9.116,17494,16380
2859427,17479,17481,41434,34,0,0,9.312,17518,16380
2859427,17501,17515,41432,35,0,0,9.541,17546,16380
2859427,17530,17533,41429,36,0,0,9.74,17570,16380
2859427,17540,17543,41427,37,0,0,9.856,17585,16380
2859427,17584,17600,41423,38,0,0,10.114,17616,16380
2859427,17616,17665,41425,39,0,0,10.31,17640,16380
2859427,17691,17693,41422,40,0,0,10.687,17683,16380
2859427,17704,17725,41420,41,0,0,10.862,17703,16380
2859427,17746,17749,41418,42,0,0,11.135,17734,16380
2859427,17767,17771,41415,43,0,0,11.368,17760,16380
2859427,17861,17874,41413,44,0,0,11.779,17821,16380
2859427,17883,17886,41411,45,0,0,11.918,17842,16380
2859427,17913,17916,41409,46,0,0,12.281,17896,16380
2859427,17938,17952,41462,47,0,0,12.564,17938,16380
2859427,17969,17974,41460,48,0,0,12.803,17974,16380
2859427,17995,18023,41442,49,0,0,12.977,18000,16380
2859427,18051,18054,41419,50,0,0,13.353,18036,16380
2859427,18131,18136,41894,51,0,0,14.125,18110,16380
2859427,18289,18292,41896,52,0,0,15.493,18240,16380
2860475,16415,16421,46526,1,0,0,0.223,16408,16380
2860475,16429,16439,46527,2,0,0,0.336,16422,16380
2860475,16460,16463,41049,3,0,0,0.587,16453,16380
2860475,16492,16497,41050,4,0,0,0.904,16492,16380
2860475,16536,16551,42958,5,0,0,1.301,16542,16380
2860475,16590,16593,42960,6,0,0,1.684,16589,16380
2860475,16608,16611,43982,7,0,0,1.887,16614,16380
2860475,16631,16635,42962,8,0,0,2.141,16646,16380
2860475,16648,16656,42965,9,0,0,2.31,16667,16380
2860475,16688,16692,42967,10,0,0,2.691,16714,16380
2860475,16707,16732,42969,11,0,0,2.898,16740,16380
2860475,16779,16786,42971,12,0,0,3.369,16792,16380
2860475,16814,16826,42973,13,0,0,3.689,16828,16380
2860475,16865,16871,42976,14,0,0,4.138,16877,16380
2860475,16889,16897,42978,15,0,0,4.371,16903,16380
2860475,16909,16911,42980,16,0,0,4.549,16923,16380
2860475,16946,16950,42982,17,0,0,5.008,16974,16380
2860475,16997,17005,46430,18,0,0,5.49,17027,16380
2860475,17026,17031,46436,19,0,0,5.712,17052,16380
2860475,17068,17084,46434,20,0,0,6.074,17092,16380
2860475,17089,17095,46403,21,0,0,6.148,17100,16380
2860475,17111,17118,42989,22,0,0,6.301,17119,16380
2860475,17147,17154,42991,23,0,0,6.601,17156,16380
2860475,17180,17187,42993,24,0,0,6.854,17188,16380
2860475,17210,17217,42995,25,0,0,7.098,17218,16380
2860475,17259,17264,42998,26,0,0,7.333,17248,16380
2860475,17269,17276,42999,27,0,0,7.421,17259,16380
2860475,17295,17302,43002,28,0,0,7.603,17281,16380
2860475,17332,17339,43004,29,0,0,7.913,17320,16380
2860475,17370,17388,43008,30,0,0,8.225,17359,16380
2860475,17412,17416,42886,31,0,0,8.481,17391,16380
2860475,17427,17446,42888,32,0,0,8.632,17410,16380
2860475,17469,17472,42890,33,0,0,8.908,17444,16380
2860475,17486,17493,42893,34,0,0,9.093,17467,16380
2860475,17512,17517,42897,35,0,0,9.32,17495,16380
2860475,17537,17558,42898,36,0,0,9.561,17525,16380
2860475,17595,17620,42902,37,0,0,9.999,17580,16380
2860475,17651,17654,42904,38,0,0,10.322,17620,16380
2860475,17670,17684,42906,39,0,0,10.515,17645,16380
2860475,17696,17709,42909,40,0,0,10.673,17664,16380
